#=====================================================
# File created:        Wed-29-Oct-2025-at-10-18-08PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        32.681253
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2421.9442  0.2706 
   00001    0.6976   -3710.1311  0.2686 
   00002    0.6096   -4472.9745  0.2561 
   00003    0.5872   -4979.0495  0.2534 
   00004    0.5764   -5441.1147  0.2647 
   00005    0.5292   -5788.7156  0.2663 
   00006    0.5380   -6054.2521  0.2661 
   00007    0.5100   -6291.1799  0.2710 
   00008    0.5112   -6497.1043  0.2677 
   00009    0.5032   -6657.6095  0.2638 
   00010    0.4688   -6850.6837  0.2622 
   00011    0.4780   -6951.0070  0.2583 
   00012    0.4684   -7031.0049  0.2627 
   00013    0.4444   -7175.3073  0.2644 
   00014    0.4772   -7202.1763  0.2698 
   00015    0.4780   -7245.1112  0.2642 
   00016    0.4868   -7366.0674  0.2610 
   00017    0.4536   -7436.1802  0.2662 
   00018    0.4584   -7464.5924  0.2706 
   00019    0.4564   -7559.9978  0.2763 
   00020    0.4540   -7652.4190  0.2751 
   00021    0.4344   -7731.7342  0.2683 
   00022    0.4560   -7753.2206  0.2723 
   00023    0.4288   -7731.3939  0.2693 
   00024    0.4388   -7836.3118  0.2694 
   00025    0.4348   -7868.0358  0.2660 
   00026    0.4472   -7924.1615  0.2658 
   00027    0.4180   -7936.7716  0.2681 
   00028    0.4184   -7973.5121  0.2721 
   00029    0.4188   -7990.8089  0.2713 
   00030    0.4292   -7990.3244  0.2691 
   00031    0.4336   -7993.0329  0.2651 
   00032    0.4252   -7962.0039  0.2683 
   00033    0.4316   -7987.6101  0.2731 
   00034    0.4244   -7989.5709  0.2715 
   00035    0.4380   -7994.7340  0.2829 
   00036    0.4176   -8048.2679  0.2826 
   00037    0.4200   -8117.6120  0.2819 
   00038    0.4144   -8055.6681  0.2829 
   00039    0.4204   -8020.5341  0.2902 
   00040    0.4300   -8087.9992  0.2938 
   00041    0.4396   -8107.7825  0.2972 
   00042    0.4268   -8057.6811  0.2909 
   00043    0.4328   -8039.3924  0.2835 
   00044    0.4304   -8030.4989  0.2829 
   00045    0.4256   -8002.6753  0.2805 
   00046    0.4248   -8005.9930  0.2841 
   00047    0.4344   -8080.3801  0.2867 
   00048    0.4436   -8060.2520  0.2892 
   00049    0.4272   -8094.8148  0.2901 
   00050    0.4232   -8157.0644  0.2809 
   00051    0.4324   -8127.3630  0.2714 
   00052    0.4312   -8127.6429  0.2743 
   00053    0.4144   -8148.8076  0.2718 
   00054    0.4328   -8170.6170  0.2705 
   00055    0.4152   -8181.4484  0.2687 
   00056    0.4364   -8201.5829  0.2751 
   00057    0.4156   -8232.4824  0.2739 
   00058    0.4344   -8212.0888  0.2749 
   00059    0.4136   -8215.5128  0.2710 
   00060    0.4248   -8210.7369  0.2777 
   00061    0.4184   -8197.1828  0.2739 
   00062    0.4368   -8192.8221  0.2716 
   00063    0.4228   -8156.1491  0.2753 
   00064    0.4372   -8222.3574  0.2745 
   00065    0.4304   -8193.6150  0.2728 
   00066    0.4212   -8170.5552  0.2713 
   00067    0.4084   -8170.6234  0.2713 
   00068    0.4164   -8196.5392  0.2776 
   00069    0.4060   -8188.3825  0.2920 
   00070    0.4076   -8144.2565  0.2945 
   00071    0.4204   -8190.8590  0.2956 
   00072    0.4400   -8171.4329  0.2983 
   00073    0.4232   -8148.9170  0.2920 
   00074    0.4176   -8098.1141  0.2914 
   00075    0.4200   -8131.4176  0.2963 
   00076    0.4124   -8189.1300  0.2995 
   00077    0.4300   -8134.4994  0.3005 
   00078    0.4104   -8149.7811  0.3019 
   00079    0.4308   -8171.8969  0.2978 
   00080    0.4132   -8147.6722  0.3008 
   00081    0.4124   -8176.9959  0.2984 
   00082    0.4280   -8161.7848  0.3040 
   00083    0.4428   -8149.4264  0.3089 
   00084    0.4336   -8216.6661  0.3088 
   00085    0.4088   -8235.0126  0.3140 
   00086    0.4128   -8236.6926  0.3119 
   00087    0.4164   -8203.5154  0.3089 
   00088    0.4184   -8240.2970  0.3024 
   00089    0.4164   -8267.0928  0.3021 
   00090    0.4232   -8242.3630  0.3021 
   00091    0.4232   -8260.5441  0.3028 
   00092    0.4444   -8270.5600  0.3062 
   00093    0.4324   -8218.9147  0.3101 
   00094    0.4172   -8242.8487  0.3184 
   00095    0.4192   -8247.1753  0.3225 
   00096    0.4248   -8257.2482  0.3256 
   00097    0.4092   -8283.8577  0.3222 
   00098    0.4260   -8329.1212  0.3182 
   00099    0.4084   -8336.5801  0.3224 
   00100    0.4180   -8351.4499  0.3233 
   00101    0.3964   -8368.6752  0.3337 
   00102    0.4100   -8366.2475  0.3322 
   00103    0.4204   -8338.5813  0.3333 
   00104    0.4236   -8345.3762  0.3357 
   00105    0.4164   -8392.0565  0.3400 
   00106    0.4024   -8373.5781  0.3399 
   00107    0.4128   -8326.4727  0.3427 
   00108    0.4108   -8356.4697  0.3384 
   00109    0.4184   -8339.5728  0.3345 
   00110    0.4328   -8329.7047  0.3401 
   00111    0.4332   -8321.8918  0.3428 
   00112    0.4264   -8327.6620  0.3475 
   00113    0.4360   -8277.5638  0.3538 
   00114    0.4132   -8275.5117  0.3582 
   00115    0.4356   -8263.7968  0.3526 
   00116    0.4152   -8298.0735  0.3524 
   00117    0.4120   -8321.0967  0.3533 
   00118    0.4056   -8339.6872  0.3494 
   00119    0.4216   -8336.6917  0.3484 
   00120    0.4136   -8332.1408  0.3549 
   00121    0.4208   -8317.4052  0.3545 
   00122    0.4316   -8340.1590  0.3584 
   00123    0.4272   -8351.5645  0.3649 
   00124    0.4052   -8399.9528  0.3646 
   00125    0.4192   -8356.8192  0.3637 
   00126    0.4188   -8377.4878  0.3604 
   00127    0.4136   -8348.3914  0.3694 
   00128    0.4028   -8334.8558  0.3650 
   00129    0.4160   -8352.9510  0.3669 
   00130    0.4056   -8376.7741  0.3700 
   00131    0.4084   -8380.1965  0.3698 
   00132    0.4208   -8391.0684  0.3736 
   00133    0.4092   -8389.6770  0.3752 
   00134    0.4096   -8419.6315  0.3770 
   00135    0.4084   -8419.0413  0.3831 
   00136    0.4232   -8391.8682  0.3871 
   00137    0.3952   -8369.2697  0.3938 
   00138    0.4332   -8352.5690  0.3919 
   00139    0.4424   -8318.8052  0.3944 
   00140    0.4120   -8339.5854  0.3913 
   00141    0.4088   -8404.0687  0.3922 
   00142    0.3924   -8410.0135  0.3953 
   00143    0.4304   -8424.1027  0.3936 
   00144    0.4052   -8401.5035  0.3854 
   00145    0.4128   -8384.4324  0.3904 
   00146    0.4216   -8401.2537  0.3921 
   00147    0.4316   -8394.5469  0.3928 
   00148    0.4156   -8370.3061  0.3911 
   00149    0.4068   -8381.0510  0.3926 
   00150    0.4280   -8398.6274  0.3993 
   00151    0.4096   -8401.6121  0.4044 
   00152    0.4192   -8400.8668  0.4019 
   00153    0.4144   -8422.1506  0.4096 
   00154    0.4040   -8432.0399  0.4123 
