#=====================================================
# File created:        Wed-29-Oct-2025-at-10-19-13PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        32.298290
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2606.8497  0.2774 
   00001    0.6756   -3750.5100  0.2741 
   00002    0.6280   -4507.5270  0.2808 
   00003    0.5808   -5074.8042  0.2781 
   00004    0.5520   -5636.5916  0.2860 
   00005    0.5284   -5936.5353  0.2807 
   00006    0.5168   -6236.1440  0.2709 
   00007    0.4924   -6440.9331  0.2695 
   00008    0.4832   -6531.5054  0.2607 
   00009    0.4904   -6718.6168  0.2631 
   00010    0.4988   -6855.0834  0.2505 
   00011    0.4772   -6928.7043  0.2566 
   00012    0.4576   -7039.3906  0.2539 
   00013    0.4552   -7159.3833  0.2533 
   00014    0.4580   -7262.7392  0.2545 
   00015    0.4604   -7305.8574  0.2531 
   00016    0.4676   -7425.6961  0.2515 
   00017    0.4480   -7478.4925  0.2550 
   00018    0.4680   -7473.9327  0.2588 
   00019    0.4520   -7522.0166  0.2536 
   00020    0.4340   -7591.7253  0.2584 
   00021    0.4636   -7639.0997  0.2577 
   00022    0.4356   -7625.4618  0.2637 
   00023    0.4472   -7649.6202  0.2674 
   00024    0.4452   -7735.3425  0.2676 
   00025    0.4484   -7768.7529  0.2611 
   00026    0.4388   -7788.3917  0.2620 
   00027    0.4376   -7824.4415  0.2645 
   00028    0.4412   -7832.4763  0.2633 
   00029    0.4388   -7844.8831  0.2657 
   00030    0.4296   -7870.4160  0.2589 
   00031    0.4408   -7903.0089  0.2627 
   00032    0.4488   -7875.0071  0.2613 
   00033    0.4164   -7859.4235  0.2622 
   00034    0.4348   -7895.2153  0.2631 
   00035    0.4432   -7900.6487  0.2615 
   00036    0.4424   -7897.8628  0.2589 
   00037    0.4220   -7951.8446  0.2560 
   00038    0.4256   -7998.4633  0.2588 
   00039    0.4180   -8000.0465  0.2590 
   00040    0.4284   -8011.7108  0.2639 
   00041    0.4492   -7995.0598  0.2592 
   00042    0.4384   -8023.5654  0.2718 
   00043    0.4216   -8009.5292  0.2730 
   00044    0.4540   -7994.6708  0.2637 
   00045    0.4316   -8014.4418  0.2694 
   00046    0.4444   -8060.4014  0.2655 
   00047    0.4296   -8084.7600  0.2701 
   00048    0.3992   -8098.5732  0.2700 
   00049    0.4312   -8137.8432  0.2749 
   00050    0.4120   -8117.5474  0.2765 
   00051    0.4180   -8114.0781  0.2805 
   00052    0.4264   -8142.7665  0.2832 
   00053    0.4232   -8141.4302  0.2783 
   00054    0.4300   -8124.9224  0.2739 
   00055    0.4304   -8135.8196  0.2714 
