temperature,order
0.05,0.988
0.10344827586206898,0.974
0.15689655172413794,0.939
0.21034482758620693,0.928
0.2637931034482759,0.937
0.31724137931034485,0.885
0.3706896551724138,0.886
0.4241379310344828,0.854
0.47758620689655173,0.863
0.5310344827586208,0.867
0.5844827586206898,0.784
0.6379310344827587,0.811
0.6913793103448277,0.743
0.7448275862068966,0.339
0.7982758620689656,0.742
0.8517241379310345,0.666
0.9051724137931035,0.494
0.9586206896551726,0.324
1.0120689655172415,0.336
1.0655172413793104,0.392
1.1189655172413795,0.422
1.1724137931034484,0.328
1.2258620689655173,0.325
1.2793103448275862,0.324
1.3327586206896553,0.294
1.3862068965517242,0.274
1.4396551724137931,0.304
1.4931034482758623,0.310
1.5465517241379312,0.329
1.6,0.278
0.05,0.989
0.10344827586206898,0.975
0.15689655172413794,0.945
0.21034482758620693,0.936
0.2637931034482759,0.929
0.31724137931034485,0.895
0.3706896551724138,0.890
0.4241379310344828,0.900
0.47758620689655173,0.795
0.5310344827586208,0.842
0.5844827586206898,0.735
0.6379310344827587,0.844
0.6913793103448277,0.775
0.7448275862068966,0.716
0.7982758620689656,0.633
0.8517241379310345,0.500
0.9051724137931035,0.321
0.9586206896551726,0.377
1.0120689655172415,0.449
1.0655172413793104,0.324
1.1189655172413795,0.320
1.1724137931034484,0.338
1.2258620689655173,0.329
1.2793103448275862,0.319
1.3327586206896553,0.338
1.3862068965517242,0.319
1.4396551724137931,0.270
1.4931034482758623,0.298
1.5465517241379312,0.298
1.6,0.338
0.05,0.986
0.10344827586206898,0.976
0.15689655172413794,0.952
0.21034482758620693,0.911
0.2637931034482759,0.909
0.31724137931034485,0.909
0.3706896551724138,0.912
0.4241379310344828,0.861
0.47758620689655173,0.852
0.5310344827586208,0.807
0.5844827586206898,0.836
0.6379310344827587,0.779
0.6913793103448277,0.781
0.7448275862068966,0.739
0.7982758620689656,0.586
0.8517241379310345,0.652
0.9051724137931035,0.439
0.9586206896551726,0.259
1.0120689655172415,0.382
1.0655172413793104,0.308
1.1189655172413795,0.299
1.1724137931034484,0.272
1.2258620689655173,0.363
1.2793103448275862,0.372
1.3327586206896553,0.274
1.3862068965517242,0.329
1.4396551724137931,0.254
1.4931034482758623,0.349
1.5465517241379312,0.323
1.6,0.323
0.05,0.985
0.10344827586206898,0.971
0.15689655172413794,0.955
0.21034482758620693,0.940
0.2637931034482759,0.930
0.31724137931034485,0.919
0.3706896551724138,0.893
0.4241379310344828,0.891
0.47758620689655173,0.865
0.5310344827586208,0.814
0.5844827586206898,0.857
0.6379310344827587,0.796
0.6913793103448277,0.739
0.7448275862068966,0.760
0.7982758620689656,0.628
0.8517241379310345,0.472
0.9051724137931035,0.482
0.9586206896551726,0.329
1.0120689655172415,0.365
1.0655172413793104,0.467
1.1189655172413795,0.286
1.1724137931034484,0.406
1.2258620689655173,0.399
1.2793103448275862,0.290
1.3327586206896553,0.300
1.3862068965517242,0.293
1.4396551724137931,0.339
1.4931034482758623,0.314
1.5465517241379312,0.312
1.6,0.348
0.05,0.988
0.10344827586206898,0.977
0.15689655172413794,0.965
0.21034482758620693,0.949
0.2637931034482759,0.950
0.31724137931034485,0.927
0.3706896551724138,0.892
0.4241379310344828,0.863
0.47758620689655173,0.811
0.5310344827586208,0.850
0.5844827586206898,0.853
0.6379310344827587,0.755
0.6913793103448277,0.702
0.7448275862068966,0.721
0.7982758620689656,0.664
0.8517241379310345,0.410
0.9051724137931035,0.388
0.9586206896551726,0.482
1.0120689655172415,0.483
1.0655172413793104,0.333
1.1189655172413795,0.327
1.1724137931034484,0.389
1.2258620689655173,0.345
1.2793103448275862,0.308
1.3327586206896553,0.356
1.3862068965517242,0.286
1.4396551724137931,0.316
1.4931034482758623,0.296
1.5465517241379312,0.358
1.6,0.261
0.05,0.983
0.10344827586206898,0.968
0.15689655172413794,0.957
0.21034482758620693,0.943
0.2637931034482759,0.933
0.31724137931034485,0.891
0.3706896551724138,0.891
0.4241379310344828,0.872
0.47758620689655173,0.869
0.5310344827586208,0.805
0.5844827586206898,0.822
0.6379310344827587,0.785
0.6913793103448277,0.696
0.7448275862068966,0.547
0.7982758620689656,0.671
0.8517241379310345,0.339
0.9051724137931035,0.416
0.9586206896551726,0.454
1.0120689655172415,0.333
1.0655172413793104,0.299
