temperature,order
0.05,0.988
0.10344827586206898,0.971
0.15689655172413794,0.955
0.21034482758620693,0.954
0.2637931034482759,0.930
0.31724137931034485,0.918
0.3706896551724138,0.899
0.4241379310344828,0.844
0.47758620689655173,0.876
0.5310344827586208,0.790
0.5844827586206898,0.810
0.6379310344827587,0.817
0.6913793103448277,0.807
0.7448275862068966,0.754
0.7982758620689656,0.698
0.8517241379310345,0.620
0.9051724137931035,0.503
0.9586206896551726,0.538
1.0120689655172415,0.403
1.0655172413793104,0.300
1.1189655172413795,0.362
1.1724137931034484,0.315
1.2258620689655173,0.265
1.2793103448275862,0.304
1.3327586206896553,0.309
1.3862068965517242,0.341
1.4396551724137931,0.353
1.4931034482758623,0.303
1.5465517241379312,0.321
1.6,0.319
0.05,0.987
0.10344827586206898,0.975
0.15689655172413794,0.964
0.21034482758620693,0.952
0.2637931034482759,0.951
0.31724137931034485,0.910
0.3706896551724138,0.896
0.4241379310344828,0.898
0.47758620689655173,0.852
0.5310344827586208,0.854
0.5844827586206898,0.842
0.6379310344827587,0.758
0.6913793103448277,0.778
0.7448275862068966,0.751
0.7982758620689656,0.693
0.8517241379310345,0.340
0.9051724137931035,0.361
0.9586206896551726,0.303
1.0120689655172415,0.431
1.0655172413793104,0.408
1.1189655172413795,0.451
1.1724137931034484,0.451
1.2258620689655173,0.368
1.2793103448275862,0.298
1.3327586206896553,0.294
1.3862068965517242,0.270
1.4396551724137931,0.311
1.4931034482758623,0.330
1.5465517241379312,0.351
1.6,0.323
0.05,0.987
0.10344827586206898,0.972
0.15689655172413794,0.957
0.21034482758620693,0.951
0.2637931034482759,0.942
0.31724137931034485,0.935
0.3706896551724138,0.915
0.4241379310344828,0.866
0.47758620689655173,0.871
0.5310344827586208,0.815
0.5844827586206898,0.836
0.6379310344827587,0.805
0.6913793103448277,0.727
0.7448275862068966,0.751
0.7982758620689656,0.534
0.8517241379310345,0.387
0.9051724137931035,0.560
0.9586206896551726,0.559
1.0120689655172415,0.410
1.0655172413793104,0.442
1.1189655172413795,0.447
1.1724137931034484,0.365
1.2258620689655173,0.374
1.2793103448275862,0.299
1.3327586206896553,0.263
1.3862068965517242,0.372
1.4396551724137931,0.304
1.4931034482758623,0.373
1.5465517241379312,0.326
1.6,0.347
0.05,0.990
0.10344827586206898,0.973
0.15689655172413794,0.953
0.21034482758620693,0.953
0.2637931034482759,0.932
0.31724137931034485,0.907
0.3706896551724138,0.892
0.4241379310344828,0.879
0.47758620689655173,0.831
0.5310344827586208,0.878
0.5844827586206898,0.810
0.6379310344827587,0.684
0.6913793103448277,0.719
0.7448275862068966,0.779
0.7982758620689656,0.620
0.8517241379310345,0.467
0.9051724137931035,0.358
0.9586206896551726,0.384
1.0120689655172415,0.342
1.0655172413793104,0.316
1.1189655172413795,0.317
1.1724137931034484,0.364
1.2258620689655173,0.338
1.2793103448275862,0.361
1.3327586206896553,0.280
1.3862068965517242,0.339
1.4396551724137931,0.324
1.4931034482758623,0.299
1.5465517241379312,0.316
1.6,0.301
0.05,0.988
