#=====================================================
# File created:        Wed-29-Oct-2025-at-10-18-40PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        32.196113
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2453.5009  0.2599 
   00001    0.6760   -3670.4734  0.2729 
   00002    0.6304   -4502.0133  0.2783 
   00003    0.6040   -5056.8417  0.2771 
   00004    0.5656   -5484.2902  0.2742 
   00005    0.5448   -5861.7706  0.2894 
   00006    0.5240   -6098.9895  0.2982 
   00007    0.5200   -6385.0228  0.3154 
   00008    0.4996   -6572.3831  0.3167 
   00009    0.4928   -6739.3786  0.3213 
   00010    0.4932   -6932.7726  0.3228 
   00011    0.4664   -7056.1885  0.3267 
   00012    0.4616   -7152.0600  0.3334 
   00013    0.4656   -7278.8587  0.3358 
   00014    0.4628   -7363.5710  0.3365 
   00015    0.4620   -7482.4713  0.3342 
   00016    0.4388   -7467.1482  0.3340 
   00017    0.4564   -7516.4994  0.3442 
   00018    0.4496   -7561.1325  0.3480 
   00019    0.4356   -7592.1243  0.3526 
   00020    0.4464   -7622.4587  0.3576 
   00021    0.4432   -7645.1922  0.3580 
   00022    0.4340   -7673.4393  0.3687 
   00023    0.4520   -7677.1518  0.3793 
   00024    0.4420   -7715.1403  0.3824 
   00025    0.4564   -7702.7537  0.3852 
   00026    0.4356   -7730.7189  0.3899 
   00027    0.4600   -7683.0941  0.3953 
   00028    0.4488   -7694.0494  0.3950 
   00029    0.4236   -7753.9451  0.4035 
   00030    0.4580   -7813.0506  0.4019 
   00031    0.4296   -7901.5882  0.4061 
   00032    0.4368   -7921.5002  0.4044 
   00033    0.4400   -7951.1551  0.4086 
   00034    0.4320   -7985.5504  0.4026 
   00035    0.4368   -8007.8019  0.4120 
   00036    0.4456   -8012.8972  0.4140 
   00037    0.4392   -7987.7803  0.4108 
   00038    0.4268   -8030.6846  0.4118 
   00039    0.4392   -8037.8232  0.4157 
   00040    0.4144   -8049.4511  0.4171 
   00041    0.4128   -7991.6050  0.4203 
   00042    0.4436   -7984.5344  0.4248 
   00043    0.4208   -8001.7868  0.4265 
   00044    0.4308   -8031.0000  0.4241 
   00045    0.4272   -7982.3954  0.4160 
   00046    0.4372   -7935.0024  0.4104 
   00047    0.4476   -7982.8417  0.4116 
   00048    0.4300   -8085.9735  0.4131 
   00049    0.4300   -8023.7394  0.4086 
   00050    0.4412   -8068.5667  0.4155 
   00051    0.4388   -8098.8035  0.4185 
   00052    0.4368   -8104.1332  0.4213 
   00053    0.4380   -8132.7588  0.4194 
   00054    0.4312   -8170.4341  0.4194 
   00055    0.4224   -8171.4810  0.4202 
   00056    0.4420   -8120.6203  0.4169 
   00057    0.4324   -8123.7669  0.4150 
   00058    0.4320   -8150.4776  0.4169 
   00059    0.4328   -8156.2361  0.4133 
   00060    0.4304   -8156.0900  0.4115 
   00061    0.4332   -8154.1732  0.4152 
   00062    0.4212   -8137.1821  0.4140 
   00063    0.4388   -8132.2946  0.4119 
   00064    0.4296   -8119.5625  0.4152 
   00065    0.4336   -8184.7247  0.4178 
   00066    0.4088   -8221.5042  0.4181 
   00067    0.4092   -8252.5173  0.4160 
   00068    0.4260   -8268.3159  0.4153 
   00069    0.4176   -8252.3758  0.4209 
   00070    0.4364   -8257.8942  0.4130 
   00071    0.4240   -8232.1922  0.4193 
   00072    0.4216   -8199.4703  0.4153 
   00073    0.4336   -8172.9958  0.4114 
   00074    0.4220   -8193.6413  0.4025 
   00075    0.4132   -8184.2604  0.4033 
   00076    0.4168   -8173.6445  0.4089 
   00077    0.4228   -8174.1382  0.4082 
   00078    0.4300   -8177.7972  0.4108 
   00079    0.4280   -8177.7455  0.4120 
   00080    0.4364   -8198.7523  0.4158 
   00081    0.4208   -8170.7187  0.4128 
   00082    0.4116   -8171.5909  0.4119 
   00083    0.4276   -8181.9465  0.4112 
   00084    0.4260   -8187.1534  0.4109 
   00085    0.4244   -8214.8612  0.4089 
   00086    0.4048   -8189.7447  0.4088 
   00087    0.4212   -8183.7142  0.4075 
   00088    0.4168   -8241.5545  0.4153 
   00089    0.4216   -8230.8284  0.4131 
   00090    0.4276   -8236.6640  0.4120 
   00091    0.4116   -8263.9291  0.4143 
   00092    0.3952   -8264.2512  0.4079 
   00093    0.4256   -8228.9876  0.4033 
   00094    0.4192   -8195.0151  0.4111 
   00095    0.4120   -8253.7788  0.4127 
   00096    0.4200   -8271.4295  0.4105 
   00097    0.4168   -8250.2227  0.4045 
   00098    0.4128   -8270.2518  0.4028 
   00099    0.4068   -8259.6907  0.3980 
   00100    0.4228   -8281.6345  0.3961 
   00101    0.4328   -8245.0352  0.3947 
   00102    0.4392   -8273.8037  0.4012 
   00103    0.4432   -8324.2851  0.4021 
   00104    0.4096   -8327.0897  0.3974 
   00105    0.4048   -8311.8353  0.4029 
   00106    0.4172   -8332.7749  0.4062 
   00107    0.4204   -8367.7679  0.4042 
   00108    0.4160   -8344.8799  0.4078 
   00109    0.4136   -8341.9352  0.4058 
   00110    0.4092   -8335.1679  0.4065 
   00111    0.4052   -8331.6098  0.3994 
   00112    0.4220   -8301.4883  0.4023 
   00113    0.4272   -8279.9846  0.4096 
   00114    0.4276   -8306.3852  0.4084 
   00115    0.4112   -8297.1669  0.4118 
   00116    0.4192   -8326.1263  0.4098 
   00117    0.4144   -8306.5550  0.4136 
   00118    0.4112   -8318.5680  0.4126 
   00119    0.4344   -8325.7301  0.4192 
   00120    0.4232   -8274.5483  0.4116 
   00121    0.4052   -8258.7058  0.4073 
   00122    0.4160   -8267.6191  0.4050 
   00123    0.4300   -8249.4985  0.4082 
   00124    0.4244   -8260.0345  0.4109 
   00125    0.4348   -8274.9006  0.4117 
   00126    0.4196   -8295.3888  0.4145 
   00127    0.4276   -8306.3448  0.4168 
   00128    0.4244   -8296.0860  0.4212 
   00129    0.4128   -8351.2943  0.4204 
   00130    0.4404   -8331.2681  0.4193 
   00131    0.4032   -8311.7117  0.4272 
   00132    0.4408   -8276.6192  0.4266 
   00133    0.4428   -8260.8276  0.4263 
   00134    0.4260   -8298.8519  0.4274 
   00135    0.4256   -8272.9538  0.4322 
   00136    0.4156   -8265.7784  0.4288 
   00137    0.4116   -8270.2657  0.4278 
   00138    0.4196   -8330.4294  0.4338 
   00139    0.4256   -8317.3118  0.4304 
   00140    0.4140   -8278.6835  0.4355 
   00141    0.4116   -8281.0350  0.4307 
   00142    0.4252   -8288.6993  0.4348 
   00143    0.4328   -8288.8097  0.4351 
   00144    0.4108   -8311.9272  0.4405 
   00145    0.4092   -8345.5164  0.4408 
   00146    0.4168   -8280.5657  0.4411 
   00147    0.4248   -8282.4851  0.4408 
   00148    0.4312   -8264.0414  0.4418 
   00149    0.4248   -8273.1091  0.4432 
   00150    0.4288   -8302.3515  0.4467 
   00151    0.4224   -8354.5751  0.4467 
   00152    0.4180   -8350.6869  0.4454 
   00153    0.4044   -8385.8003  0.4528 
   00154    0.4184   -8368.9941  0.4554 
   00155    0.4208   -8390.9321  0.4587 
   00156    0.4160   -8385.5457  0.4581 
   00157    0.4172   -8383.0089  0.4654 
   00158    0.4000   -8373.9759  0.4637 
   00159    0.4048   -8366.8287  0.4640 
   00160    0.4164   -8381.1719  0.4660 
   00161    0.4236   -8411.4979  0.4637 
   00162    0.4176   -8405.0754  0.4639 
   00163    0.4088   -8419.4394  0.4556 
   00164    0.4092   -8365.0967  0.4524 
   00165    0.4056   -8381.9247  0.4564 
   00166    0.3912   -8392.1511  0.4639 
   00167    0.4052   -8378.1867  0.4583 
   00168    0.4224   -8397.6234  0.4569 
   00169    0.4160   -8408.4771  0.4581 
   00170    0.4256   -8414.3676  0.4585 
   00171    0.4236   -8370.3623  0.4525 
   00172    0.4336   -8379.9029  0.4548 
   00173    0.4232   -8365.6634  0.4519 
   00174    0.3944   -8359.1655  0.4489 
   00175    0.4220   -8364.1322  0.4500 
   00176    0.4096   -8369.3961  0.4519 
   00177    0.4204   -8404.2965  0.4582 
   00178    0.4104   -8399.5900  0.4582 
   00179    0.4112   -8390.9190  0.4595 
   00180    0.4244   -8375.4264  0.4606 
   00181    0.4168   -8397.5740  0.4543 
   00182    0.4028   -8392.0752  0.4485 
   00183    0.4056   -8384.6469  0.4473 
   00184    0.4268   -8363.6331  0.4395 
   00185    0.4304   -8424.7409  0.4473 
   00186    0.4128   -8395.2350  0.4464 
   00187    0.4120   -8383.4322  0.4377 
   00188    0.4164   -8405.8696  0.4392 
   00189    0.4288   -8400.7376  0.4460 
   00190    0.4028   -8395.2538  0.4410 
   00191    0.4248   -8368.6904  0.4397 
   00192    0.4000   -8387.0562  0.4401 
   00193    0.4292   -8420.2616  0.4460 
   00194    0.4184   -8406.5012  0.4488 
   00195    0.4128   -8401.9658  0.4506 
   00196    0.4184   -8404.3677  0.4537 
   00197    0.4012   -8373.3483  0.4529 
   00198    0.4100   -8399.7535  0.4508 
   00199    0.4160   -8414.3227  0.4473 
   00200    0.4100   -8384.2242  0.4464 
   00201    0.4064   -8419.9457  0.4550 
   00202    0.4288   -8459.4085  0.4616 
   00203    0.4272   -8413.7330  0.4565 
   00204    0.4136   -8420.3862  0.4599 
   00205    0.4108   -8395.7243  0.4611 
   00206    0.4156   -8399.8444  0.4596 
   00207    0.4328   -8444.3476  0.4563 
   00208    0.4084   -8433.4785  0.4578 
   00209    0.3996   -8447.9688  0.4631 
   00210    0.4332   -8459.0294  0.4598 
   00211    0.4120   -8441.8708  0.4639 
   00212    0.4168   -8453.7602  0.4631 
   00213    0.4048   -8476.3516  0.4627 
   00214    0.4324   -8445.1183  0.4618 
   00215    0.4104   -8437.9790  0.4650 
   00216    0.4204   -8440.6939  0.4703 
   00217    0.4316   -8490.4596  0.4685 
   00218    0.4068   -8469.7772  0.4634 
   00219    0.4180   -8480.2358  0.4590 
   00220    0.4104   -8492.2645  0.4612 
   00221    0.3952   -8519.8796  0.4666 
   00222    0.4148   -8521.9887  0.4695 
   00223    0.4172   -8507.8789  0.4656 
   00224    0.4196   -8470.8874  0.4565 
   00225    0.4096   -8483.8761  0.4556 
   00226    0.4288   -8475.4749  0.4506 
   00227    0.4056   -8487.2432  0.4449 
   00228    0.4172   -8469.7225  0.4494 
   00229    0.4128   -8452.1336  0.4489 
   00230    0.4140   -8412.6146  0.4519 
   00231    0.4064   -8385.9551  0.4579 
   00232    0.4072   -8393.8082  0.4534 
   00233    0.4204   -8383.6712  0.4608 
   00234    0.4164   -8414.6007  0.4602 
   00235    0.4128   -8448.9349  0.4675 
   00236    0.3956   -8467.3809  0.4758 
   00237    0.4124   -8491.8289  0.4721 
   00238    0.4180   -8497.2558  0.4724 
   00239    0.4096   -8448.8494  0.4752 
   00240    0.4196   -8489.4287  0.4793 
   00241    0.4076   -8478.7873  0.4817 
   00242    0.4008   -8534.2512  0.4795 
   00243    0.4236   -8501.4328  0.4827 
