temperature,order
0.05,0.988
0.10344827586206898,0.980
0.15689655172413794,0.948
0.21034482758620693,0.947
0.2637931034482759,0.903
0.31724137931034485,0.904
0.3706896551724138,0.917
0.4241379310344828,0.888
0.47758620689655173,0.879
0.5310344827586208,0.853
0.5844827586206898,0.795
0.6379310344827587,0.828
0.6913793103448277,0.678
0.7448275862068966,0.708
0.7982758620689656,0.590
0.8517241379310345,0.495
0.9051724137931035,0.443
0.9586206896551726,0.526
1.0120689655172415,0.326
1.0655172413793104,0.405
1.1189655172413795,0.418
1.1724137931034484,0.319
1.2258620689655173,0.273
1.2793103448275862,0.404
1.3327586206896553,0.286
1.3862068965517242,0.290
1.4396551724137931,0.288
1.4931034482758623,0.275
1.5465517241379312,0.296
1.6,0.312
0.05,0.986
0.10344827586206898,0.975
0.15689655172413794,0.960
0.21034482758620693,0.788
0.2637931034482759,0.924
0.31724137931034485,0.911
0.3706896551724138,0.866
0.4241379310344828,0.906
0.47758620689655173,0.858
0.5310344827586208,0.854
0.5844827586206898,0.834
0.6379310344827587,0.752
0.6913793103448277,0.831
0.7448275862068966,0.653
0.7982758620689656,0.761
0.8517241379310345,0.446
0.9051724137931035,0.567
0.9586206896551726,0.481
1.0120689655172415,0.366
1.0655172413793104,0.384
1.1189655172413795,0.354
1.1724137931034484,0.365
1.2258620689655173,0.338
1.2793103448275862,0.377
1.3327586206896553,0.331
1.3862068965517242,0.280
1.4396551724137931,0.288
1.4931034482758623,0.277
1.5465517241379312,0.311
1.6,0.299
0.05,0.984
0.10344827586206898,0.973
0.15689655172413794,0.961
0.21034482758620693,0.956
0.2637931034482759,0.949
0.31724137931034485,0.908
0.3706896551724138,0.878
0.4241379310344828,0.896
0.47758620689655173,0.887
0.5310344827586208,0.862
0.5844827586206898,0.759
0.6379310344827587,0.778
0.6913793103448277,0.745
0.7448275862068966,0.754
0.7982758620689656,0.695
0.8517241379310345,0.616
0.9051724137931035,0.283
0.9586206896551726,0.385
1.0120689655172415,0.297
1.0655172413793104,0.374
1.1189655172413795,0.361
1.1724137931034484,0.391
1.2258620689655173,0.328
1.2793103448275862,0.370
1.3327586206896553,0.281
1.3862068965517242,0.298
1.4396551724137931,0.296
1.4931034482758623,0.334
1.5465517241379312,0.362
1.6,0.318
0.05,0.988
0.10344827586206898,0.974
0.15689655172413794,0.949
0.21034482758620693,0.956
0.2637931034482759,0.915
0.31724137931034485,0.917
0.3706896551724138,0.900
0.4241379310344828,0.862
0.47758620689655173,0.855
0.5310344827586208,0.879
0.5844827586206898,0.802
0.6379310344827587,0.730
0.6913793103448277,0.731
0.7448275862068966,0.751
0.7982758620689656,0.584
0.8517241379310345,0.527
0.9051724137931035,0.415
0.9586206896551726,0.309
1.0120689655172415,0.436
1.0655172413793104,0.449
1.1189655172413795,0.340
1.1724137931034484,0.310
1.2258620689655173,0.293
1.2793103448275862,0.306
1.3327586206896553,0.348
1.3862068965517242,0.324
1.4396551724137931,0.274
1.4931034482758623,0.310
1.5465517241379312,0.276
1.6,0.313
0.05,0.989
0.10344827586206898,0.975
0.15689655172413794,0.960
0.21034482758620693,0.932
0.2637931034482759,0.902
0.31724137931034485,0.909
0.3706896551724138,0.866
0.4241379310344828,0.884
0.47758620689655173,0.863
0.5310344827586208,0.854
