temperature,order
0.05,0.990
0.10344827586206898,0.954
0.15689655172413794,0.954
0.21034482758620693,0.947
0.2637931034482759,0.934
0.31724137931034485,0.864
0.3706896551724138,0.899
0.4241379310344828,0.853
0.47758620689655173,0.863
0.5310344827586208,0.878
0.5844827586206898,0.784
0.6379310344827587,0.800
0.6913793103448277,0.744
0.7448275862068966,0.682
0.7982758620689656,0.767
0.8517241379310345,0.593
0.9051724137931035,0.428
0.9586206896551726,0.408
1.0120689655172415,0.453
1.0655172413793104,0.347
1.1189655172413795,0.397
1.1724137931034484,0.414
1.2258620689655173,0.375
1.2793103448275862,0.352
1.3327586206896553,0.349
1.3862068965517242,0.290
1.4396551724137931,0.344
1.4931034482758623,0.276
1.5465517241379312,0.366
1.6,0.263
0.05,0.988
0.10344827586206898,0.963
0.15689655172413794,0.970
0.21034482758620693,0.950
0.2637931034482759,0.929
0.31724137931034485,0.925
0.3706896551724138,0.882
0.4241379310344828,0.875
0.47758620689655173,0.847
0.5310344827586208,0.870
0.5844827586206898,0.864
0.6379310344827587,0.767
0.6913793103448277,0.725
0.7448275862068966,0.792
0.7982758620689656,0.476
0.8517241379310345,0.644
0.9051724137931035,0.468
0.9586206896551726,0.485
1.0120689655172415,0.303
1.0655172413793104,0.288
1.1189655172413795,0.360
1.1724137931034484,0.345
1.2258620689655173,0.418
1.2793103448275862,0.266
1.3327586206896553,0.357
1.3862068965517242,0.355
1.4396551724137931,0.331
1.4931034482758623,0.285
1.5465517241379312,0.305
1.6,0.310
0.05,0.983
0.10344827586206898,0.969
0.15689655172413794,0.958
0.21034482758620693,0.952
0.2637931034482759,0.940
0.31724137931034485,0.897
0.3706896551724138,0.893
0.4241379310344828,0.869
0.47758620689655173,0.842
0.5310344827586208,0.860
0.5844827586206898,0.816
0.6379310344827587,0.833
0.6913793103448277,0.808
0.7448275862068966,0.735
0.7982758620689656,0.749
0.8517241379310345,0.523
0.9051724137931035,0.486
0.9586206896551726,0.419
