#=====================================================
# File created:        Wed-29-Oct-2025-at-10-17-02PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        32.922801
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2506.4865  0.2785 
   00001    0.6888   -3686.6702  0.2821 
   00002    0.6204   -4571.8464  0.2912 
   00003    0.5944   -5116.7967  0.3001 
   00004    0.5512   -5534.9268  0.3119 
   00005    0.5536   -5918.5610  0.3252 
   00006    0.5208   -6209.8637  0.3446 
   00007    0.5256   -6484.7437  0.3459 
   00008    0.4868   -6635.2720  0.3567 
   00009    0.4948   -6812.0151  0.3619 
   00010    0.4872   -6890.1565  0.3682 
   00011    0.4848   -6966.3179  0.3722 
   00012    0.4824   -7055.2045  0.3729 
   00013    0.4696   -7205.6095  0.3798 
   00014    0.4632   -7281.2263  0.3751 
   00015    0.4440   -7393.9215  0.3855 
   00016    0.4496   -7483.5964  0.3908 
   00017    0.4500   -7534.0662  0.3985 
   00018    0.4476   -7546.3533  0.4057 
   00019    0.4328   -7607.3566  0.4066 
   00020    0.4464   -7718.6222  0.4175 
   00021    0.4328   -7766.4357  0.4184 
   00022    0.4432   -7805.7377  0.4235 
   00023    0.4536   -7841.0476  0.4250 
   00024    0.4508   -7915.8695  0.4319 
   00025    0.4272   -7967.5415  0.4352 
   00026    0.4284   -7976.2028  0.4398 
   00027    0.4192   -7987.3067  0.4447 
   00028    0.4456   -8002.5679  0.4426 
   00029    0.4400   -8013.0170  0.4541 
   00030    0.4424   -8019.1187  0.4575 
   00031    0.4276   -8036.3814  0.4608 
   00032    0.4352   -8039.4871  0.4623 
   00033    0.4272   -8053.7650  0.4583 
   00034    0.4236   -8057.8123  0.4615 
   00035    0.4372   -8048.0029  0.4680 
   00036    0.4308   -8139.2352  0.4729 
   00037    0.4256   -8157.2130  0.4735 
   00038    0.4252   -8202.4074  0.4787 
   00039    0.4164   -8171.5926  0.4837 
   00040    0.4248   -8173.1301  0.4787 
   00041    0.4160   -8215.0004  0.4852 
   00042    0.4252   -8168.8048  0.4864 
   00043    0.4200   -8167.1177  0.4853 
   00044    0.4292   -8198.6558  0.4879 
   00045    0.4064   -8232.8213  0.4929 
   00046    0.4316   -8240.0021  0.4917 
   00047    0.4240   -8230.0069  0.4908 
   00048    0.4172   -8210.8691  0.4889 
   00049    0.4108   -8203.0836  0.4864 
   00050    0.4320   -8253.8591  0.4820 
   00051    0.4244   -8249.7392  0.4870 
   00052    0.4112   -8233.1142  0.4944 
   00053    0.4240   -8242.4127  0.5007 
   00054    0.4224   -8242.7826  0.5028 
   00055    0.4136   -8267.3626  0.5076 
   00056    0.4040   -8240.2763  0.5081 
   00057    0.4168   -8256.4810  0.5077 
   00058    0.4144   -8246.2827  0.5113 
   00059    0.4320   -8257.7106  0.5151 
   00060    0.4236   -8257.8766  0.5173 
   00061    0.4232   -8275.8392  0.5125 
   00062    0.4052   -8251.4982  0.5138 
   00063    0.4084   -8307.4317  0.5117 
   00064    0.4280   -8353.8050  0.5163 
   00065    0.4132   -8347.8104  0.5204 
   00066    0.4252   -8325.3460  0.5172 
   00067    0.4288   -8364.2079  0.5173 
   00068    0.4136   -8288.4390  0.5189 
   00069    0.4076   -8287.8544  0.5208 
   00070    0.4304   -8232.5421  0.5186 
   00071    0.3996   -8319.9511  0.5211 
   00072    0.4048   -8334.3945  0.5257 
   00073    0.4104   -8358.2914  0.5272 
   00074    0.4176   -8355.4140  0.5250 
   00075    0.4228   -8336.0396  0.5227 
   00076    0.4204   -8312.4558  0.5220 
   00077    0.4108   -8318.4209  0.5191 
   00078    0.4040   -8335.3298  0.5187 
   00079    0.4200   -8357.7345  0.5174 
   00080    0.4212   -8370.6718  0.5050 
   00081    0.4212   -8310.8882  0.5037 
   00082    0.4236   -8312.6755  0.5088 
   00083    0.4256   -8313.4563  0.5010 
   00084    0.4216   -8334.1885  0.5053 
   00085    0.4112   -8319.1355  0.5068 
   00086    0.4156   -8279.7344  0.5085 
   00087    0.4196   -8278.1961  0.5105 
   00088    0.4204   -8279.7892  0.5136 
   00089    0.4140   -8306.9297  0.5072 
   00090    0.4244   -8358.5430  0.5097 
   00091    0.4212   -8330.9206  0.5185 
   00092    0.4280   -8286.1572  0.5169 
   00093    0.4176   -8280.6964  0.5178 
   00094    0.4292   -8325.6005  0.5207 
   00095    0.4100   -8349.9935  0.5226 
   00096    0.3964   -8385.7304  0.5210 
   00097    0.4168   -8348.6862  0.5229 
   00098    0.4364   -8329.2369  0.5308 
   00099    0.4116   -8351.0900  0.5354 
   00100    0.4268   -8329.4008  0.5281 
   00101    0.4044   -8316.1359  0.5378 
   00102    0.4228   -8357.2751  0.5445 
   00103    0.4176   -8368.5237  0.5390 
   00104    0.4052   -8423.5603  0.5432 
   00105    0.4180   -8385.7080  0.5416 
   00106    0.4172   -8365.9705  0.5436 
   00107    0.4316   -8390.9495  0.5441 
   00108    0.4244   -8411.1359  0.5465 
   00109    0.4156   -8400.2068  0.5433 
   00110    0.3992   -8407.9834  0.5462 
   00111    0.4032   -8363.0449  0.5399 
   00112    0.4160   -8362.8867  0.5409 
   00113    0.4212   -8367.9580  0.5454 
   00114    0.4212   -8377.6326  0.5552 
   00115    0.4088   -8444.2539  0.5537 
   00116    0.4136   -8463.5721  0.5604 
   00117    0.4104   -8457.4622  0.5567 
   00118    0.3988   -8443.5816  0.5631 
   00119    0.4276   -8429.3261  0.5700 
   00120    0.4160   -8410.6749  0.5667 
   00121    0.4012   -8384.8664  0.5789 
   00122    0.4188   -8400.0354  0.5815 
   00123    0.4124   -8410.3468  0.5810 
   00124    0.4172   -8399.7738  0.5839 
   00125    0.4356   -8377.0990  0.5801 
   00126    0.4024   -8415.2784  0.5815 
   00127    0.4224   -8450.9546  0.5786 
   00128    0.4288   -8464.3188  0.5828 
   00129    0.4184   -8451.3559  0.5795 
   00130    0.3920   -8431.7578  0.5817 
   00131    0.4304   -8467.9200  0.5846 
   00132    0.4044   -8477.0804  0.5861 
   00133    0.4100   -8466.0125  0.5814 
   00134    0.4044   -8468.8224  0.5905 
   00135    0.4196   -8442.8605  0.5934 
   00136    0.4220   -8455.6852  0.5959 
   00137    0.4252   -8465.3960  0.5942 
   00138    0.4120   -8427.7256  0.5904 
   00139    0.4220   -8461.5688  0.5926 
   00140    0.4228   -8448.4852  0.5888 
   00141    0.4056   -8456.6730  0.5901 
   00142    0.4004   -8454.0737  0.5934 
   00143    0.4144   -8416.6050  0.5905 
   00144    0.4076   -8441.5259  0.5954 
   00145    0.4056   -8477.3493  0.5988 
   00146    0.4172   -8472.9960  0.6025 
   00147    0.3956   -8495.0720  0.6079 
   00148    0.4240   -8490.0083  0.6096 
   00149    0.4180   -8477.1566  0.6110 
   00150    0.4088   -8471.6610  0.6110 
   00151    0.4184   -8450.7055  0.6135 
   00152    0.4108   -8439.9817  0.6103 
   00153    0.4116   -8456.4385  0.6104 
   00154    0.4188   -8460.3062  0.6208 
   00155    0.4096   -8455.3158  0.6170 
   00156    0.4052   -8465.4213  0.6152 
   00157    0.4212   -8515.6512  0.6171 
   00158    0.4000   -8510.6265  0.6161 
   00159    0.4172   -8508.6068  0.6268 
   00160    0.4192   -8497.8671  0.6301 
   00161    0.4000   -8478.8953  0.6299 
   00162    0.4236   -8460.8647  0.6235 
   00163    0.4016   -8465.5903  0.6254 
   00164    0.4176   -8470.8497  0.6290 
   00165    0.4224   -8471.1894  0.6325 
   00166    0.4176   -8486.2032  0.6358 
   00167    0.3928   -8454.7549  0.6347 
   00168    0.4176   -8439.4748  0.6366 
   00169    0.4244   -8463.4819  0.6387 
   00170    0.4136   -8461.8104  0.6403 
   00171    0.4176   -8486.5333  0.6427 
   00172    0.4164   -8479.3698  0.6429 
   00173    0.4060   -8513.0588  0.6429 
   00174    0.4092   -8508.7734  0.6366 
   00175    0.4328   -8482.2931  0.6407 
   00176    0.4004   -8507.2287  0.6459 
   00177    0.4088   -8531.9531  0.6429 
   00178    0.3876   -8509.3687  0.6432 
   00179    0.4140   -8519.0875  0.6440 
   00180    0.3860   -8448.5112  0.6377 
   00181    0.4128   -8464.3299  0.6484 
   00182    0.3988   -8468.7963  0.6478 
   00183    0.4092   -8513.1284  0.6442 
   00184    0.4272   -8482.7995  0.6497 
   00185    0.4192   -8486.1113  0.6550 
   00186    0.3980   -8477.6333  0.6572 
   00187    0.4060   -8439.8409  0.6485 
   00188    0.4044   -8471.6284  0.6530 
   00189    0.4072   -8495.7669  0.6518 
   00190    0.4036   -8449.7171  0.6473 
   00191    0.4224   -8472.4818  0.6485 
   00192    0.4020   -8445.7439  0.6440 
   00193    0.4168   -8451.1617  0.6441 
   00194    0.4240   -8467.8571  0.6540 
   00195    0.4244   -8435.5395  0.6539 
   00196    0.4176   -8440.1440  0.6533 
   00197    0.4076   -8430.5239  0.6586 
   00198    0.4020   -8432.2777  0.6581 
   00199    0.4040   -8436.2134  0.6628 
   00200    0.4192   -8479.3525  0.6703 
   00201    0.4208   -8527.4427  0.6685 
   00202    0.4140   -8528.6277  0.6604 
   00203    0.4104   -8528.0405  0.6592 
   00204    0.4060   -8520.7912  0.6585 
   00205    0.4152   -8523.2034  0.6622 
   00206    0.4148   -8500.2378  0.6593 
   00207    0.4004   -8485.7993  0.6593 
   00208    0.4048   -8474.1813  0.6589 
   00209    0.4140   -8467.9956  0.6626 
   00210    0.4180   -8482.2683  0.6578 
   00211    0.4164   -8467.0174  0.6646 
   00212    0.4132   -8444.5107  0.6679 
   00213    0.4084   -8464.4171  0.6690 
   00214    0.4224   -8454.6407  0.6686 
   00215    0.4132   -8478.1727  0.6678 
   00216    0.4172   -8529.3857  0.6632 
   00217    0.3896   -8504.8091  0.6575 
   00218    0.4252   -8532.3619  0.6572 
   00219    0.4080   -8482.9752  0.6582 
   00220    0.4180   -8506.3241  0.6568 
   00221    0.3988   -8471.0950  0.6497 
   00222    0.4080   -8513.9855  0.6560 
   00223    0.3992   -8562.9377  0.6582 
   00224    0.4328   -8528.6484  0.6680 
   00225    0.4260   -8556.1779  0.6707 
   00226    0.3996   -8526.8585  0.6701 
   00227    0.4248   -8540.6706  0.6698 
   00228    0.4040   -8549.5650  0.6734 
   00229    0.3992   -8509.5164  0.6722 
   00230    0.4100   -8515.3528  0.6745 
   00231    0.4276   -8460.1778  0.6688 
   00232    0.4144   -8508.0004  0.6703 
   00233    0.4048   -8448.3453  0.6761 
   00234    0.4292   -8492.9415  0.6772 
   00235    0.4096   -8488.7070  0.6794 
   00236    0.4200   -8493.2568  0.6713 
   00237    0.4184   -8476.4702  0.6726 
   00238    0.4088   -8506.1508  0.6718 
   00239    0.4152   -8477.7074  0.6742 
   00240    0.4072   -8448.4889  0.6704 
   00241    0.3932   -8475.4861  0.6776 
   00242    0.4032   -8485.9964  0.6774 
   00243    0.3980   -8478.2840  0.6764 
   00244    0.4056   -8484.9366  0.6806 
   00245    0.4224   -8511.2020  0.6853 
   00246    0.4308   -8518.1263  0.6836 
   00247    0.4196   -8483.8455  0.6853 
   00248    0.4052   -8478.0420  0.6929 
   00249    0.4288   -8504.5500  0.6889 
   00250    0.3940   -8516.2797  0.6830 
   00251    0.4204   -8536.9543  0.6915 
   00252    0.3932   -8485.5222  0.6891 
   00253    0.4044   -8494.8223  0.6920 
   00254    0.4036   -8517.2105  0.6960 
   00255    0.4084   -8518.8486  0.6997 
   00256    0.4048   -8535.3126  0.7000 
   00257    0.4252   -8555.2117  0.6992 
   00258    0.4112   -8537.4265  0.6983 
   00259    0.3948   -8531.6245  0.6927 
   00260    0.4144   -8525.8723  0.6936 
   00261    0.4196   -8501.9280  0.6990 
   00262    0.4212   -8466.7553  0.6928 
   00263    0.4272   -8465.7559  0.6983 
   00264    0.4172   -8468.7650  0.7000 
   00265    0.4280   -8483.1345  0.7024 
   00266    0.4288   -8478.8855  0.6971 
   00267    0.4124   -8479.2249  0.6897 
   00268    0.4328   -8438.9391  0.6890 
   00269    0.4072   -8413.2722  0.6870 
   00270    0.4204   -8412.4377  0.6835 
   00271    0.4092   -8471.3739  0.6872 
   00272    0.4024   -8486.7362  0.6957 
   00273    0.4104   -8526.0209  0.6995 
   00274    0.4212   -8569.3698  0.6982 
   00275    0.4100   -8559.3627  0.6908 
   00276    0.4132   -8527.1735  0.6876 
