#=====================================================
# File created:        Wed-29-Oct-2025-at-10-15-22PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        32.790257
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2516.9212  0.2508 
   00001    0.6768   -3728.0683  0.2645 
   00002    0.6180   -4519.9476  0.2608 
   00003    0.5836   -5094.8080  0.2578 
   00004    0.5504   -5609.8280  0.2533 
   00005    0.5388   -5915.6554  0.2562 
   00006    0.5340   -6239.5507  0.2560 
   00007    0.5020   -6417.6751  0.2564 
   00008    0.4948   -6598.7248  0.2613 
   00009    0.4772   -6714.0790  0.2647 
   00010    0.4896   -6885.0647  0.2761 
   00011    0.4736   -7016.1655  0.2698 
   00012    0.4656   -7204.3932  0.2755 
   00013    0.4392   -7223.9336  0.2768 
   00014    0.4592   -7303.3729  0.2670 
   00015    0.4392   -7404.1968  0.2607 
   00016    0.4492   -7398.8113  0.2653 
   00017    0.4480   -7476.6314  0.2748 
   00018    0.4648   -7559.3266  0.2770 
   00019    0.4396   -7612.6937  0.2753 
   00020    0.4432   -7637.4882  0.2802 
   00021    0.4200   -7696.7252  0.2839 
   00022    0.4436   -7753.1354  0.2851 
   00023    0.4236   -7793.5636  0.2908 
   00024    0.4264   -7815.4443  0.2941 
   00025    0.4408   -7811.7267  0.2962 
   00026    0.4464   -7815.4125  0.2959 
   00027    0.4180   -7868.2451  0.2958 
   00028    0.4448   -7910.0630  0.2968 
   00029    0.4288   -7953.5997  0.3010 
   00030    0.4340   -8012.4055  0.2994 
   00031    0.4228   -8018.0654  0.2988 
   00032    0.4276   -8049.7361  0.2998 
   00033    0.4164   -8072.4142  0.3029 
   00034    0.4108   -8065.7756  0.3093 
   00035    0.4224   -8065.2129  0.3208 
   00036    0.4464   -8044.8875  0.3270 
   00037    0.4428   -8041.6816  0.3344 
   00038    0.4184   -8075.1604  0.3318 
   00039    0.4288   -8075.0396  0.3392 
   00040    0.4376   -8081.1859  0.3430 
   00041    0.4408   -8130.6044  0.3453 
   00042    0.4216   -8142.8185  0.3485 
   00043    0.4288   -8130.9893  0.3528 
   00044    0.4224   -8159.8856  0.3475 
   00045    0.4352   -8253.9738  0.3516 
   00046    0.4276   -8271.5481  0.3522 
   00047    0.4184   -8300.4622  0.3558 
   00048    0.4104   -8250.4215  0.3549 
   00049    0.4108   -8274.0185  0.3590 
   00050    0.4104   -8233.4088  0.3599 
   00051    0.4152   -8199.8204  0.3553 
   00052    0.4276   -8187.4030  0.3520 
   00053    0.4316   -8160.7253  0.3551 
   00054    0.4312   -8138.5232  0.3550 
   00055    0.4124   -8170.0015  0.3537 
   00056    0.4204   -8129.5467  0.3534 
   00057    0.4260   -8098.7950  0.3543 
   00058    0.4172   -8163.4788  0.3615 
   00059    0.4340   -8164.9395  0.3560 
   00060    0.4352   -8206.4121  0.3561 
   00061    0.4264   -8196.1961  0.3549 
   00062    0.4220   -8203.9398  0.3643 
   00063    0.4264   -8196.4305  0.3677 
   00064    0.4276   -8174.9314  0.3670 
   00065    0.4112   -8164.4796  0.3623 
   00066    0.4172   -8183.4571  0.3634 
   00067    0.4248   -8189.0276  0.3622 
   00068    0.4220   -8200.4872  0.3604 
   00069    0.4192   -8198.2016  0.3597 
   00070    0.4276   -8253.1016  0.3540 
   00071    0.4300   -8242.7468  0.3548 
   00072    0.4216   -8234.1562  0.3551 
   00073    0.4244   -8253.8215  0.3559 
   00074    0.4172   -8255.9093  0.3604 
   00075    0.4240   -8257.9653  0.3634 
   00076    0.4016   -8239.0842  0.3646 
   00077    0.4340   -8226.8055  0.3705 
   00078    0.4120   -8222.1247  0.3748 
   00079    0.4208   -8169.7028  0.3790 
   00080    0.4264   -8197.9010  0.3760 
   00081    0.4244   -8241.8174  0.3726 
   00082    0.4268   -8238.8460  0.3701 
   00083    0.4184   -8212.9544  0.3725 
   00084    0.4240   -8224.0305  0.3696 
   00085    0.4036   -8271.5228  0.3729 
   00086    0.4248   -8258.9645  0.3720 
   00087    0.4148   -8255.6939  0.3762 
   00088    0.4216   -8291.5818  0.3725 
   00089    0.4300   -8320.2556  0.3730 
   00090    0.4208   -8289.7449  0.3730 
   00091    0.4132   -8281.5223  0.3744 
   00092    0.4184   -8287.7028  0.3797 
   00093    0.4232   -8349.0191  0.3789 
   00094    0.4056   -8357.4856  0.3801 
   00095    0.4412   -8348.2352  0.3836 
   00096    0.4276   -8328.4363  0.3923 
   00097    0.4092   -8304.8733  0.3876 
   00098    0.4036   -8305.9157  0.3877 
   00099    0.4316   -8301.2482  0.3837 
   00100    0.4228   -8263.2550  0.3844 
   00101    0.4172   -8259.1394  0.3792 
   00102    0.4180   -8297.3160  0.3782 
   00103    0.4196   -8286.5236  0.3782 
   00104    0.4316   -8329.5805  0.3776 
   00105    0.3964   -8351.4852  0.3789 
   00106    0.4156   -8316.7065  0.3865 
   00107    0.4120   -8337.0497  0.3930 
   00108    0.4248   -8314.3680  0.3945 
   00109    0.4252   -8319.1289  0.3926 
   00110    0.4176   -8313.0973  0.3996 
   00111    0.4108   -8349.2726  0.4021 
   00112    0.4396   -8360.5911  0.4053 
   00113    0.4264   -8329.4341  0.4042 
   00114    0.4104   -8333.4994  0.4012 
   00115    0.4188   -8365.9535  0.4047 
   00116    0.3972   -8380.7404  0.4055 
   00117    0.4088   -8398.3837  0.4143 
   00118    0.4104   -8405.2417  0.4104 
   00119    0.4140   -8402.4550  0.4115 
   00120    0.4168   -8442.9640  0.4150 
   00121    0.4216   -8394.7388  0.4173 
   00122    0.3956   -8398.6460  0.4220 
   00123    0.4132   -8381.3857  0.4253 
   00124    0.4028   -8437.1532  0.4276 
   00125    0.3992   -8456.8888  0.4323 
   00126    0.4120   -8427.7853  0.4314 
   00127    0.3936   -8426.2521  0.4374 
   00128    0.4160   -8409.3616  0.4381 
   00129    0.4120   -8406.1609  0.4346 
   00130    0.4164   -8424.8932  0.4371 
   00131    0.4236   -8430.9606  0.4388 
   00132    0.4192   -8394.4010  0.4419 
   00133    0.4172   -8409.3944  0.4436 
   00134    0.3916   -8406.4016  0.4435 
   00135    0.4212   -8412.9469  0.4453 
   00136    0.4144   -8385.3019  0.4371 
   00137    0.4088   -8357.6073  0.4408 
   00138    0.4192   -8410.9737  0.4382 
   00139    0.4140   -8411.7708  0.4384 
   00140    0.4148   -8436.1105  0.4338 
   00141    0.4048   -8454.0773  0.4264 
   00142    0.4300   -8476.7349  0.4329 
   00143    0.4232   -8468.0024  0.4279 
   00144    0.4124   -8439.0532  0.4277 
   00145    0.3996   -8388.1634  0.4283 
   00146    0.4048   -8382.1772  0.4302 
   00147    0.3968   -8392.8604  0.4284 
   00148    0.4172   -8402.2436  0.4271 
   00149    0.4124   -8393.0235  0.4223 
   00150    0.4052   -8387.0750  0.4224 
   00151    0.4200   -8357.6580  0.4241 
   00152    0.4104   -8337.6871  0.4284 
   00153    0.4296   -8372.2655  0.4277 
   00154    0.4064   -8400.3495  0.4290 
   00155    0.4232   -8394.4123  0.4240 
   00156    0.4148   -8386.9079  0.4276 
   00157    0.4144   -8428.0990  0.4326 
   00158    0.4088   -8424.0562  0.4414 
   00159    0.4336   -8405.4340  0.4371 
   00160    0.4284   -8422.7844  0.4390 
   00161    0.4200   -8401.1444  0.4310 
   00162    0.4232   -8393.9328  0.4280 
   00163    0.4288   -8365.5158  0.4250 
   00164    0.4336   -8376.1178  0.4222 
   00165    0.4404   -8376.5738  0.4211 
   00166    0.4120   -8398.6340  0.4243 
   00167    0.3988   -8445.5074  0.4259 
   00168    0.4068   -8464.3179  0.4266 
   00169    0.4272   -8440.7699  0.4278 
   00170    0.4188   -8474.2102  0.4388 
   00171    0.4156   -8425.5927  0.4406 
   00172    0.4160   -8462.9322  0.4427 
   00173    0.4260   -8482.3926  0.4419 
   00174    0.4176   -8482.2244  0.4462 
   00175    0.4264   -8470.0778  0.4495 
   00176    0.4192   -8401.1933  0.4481 
   00177    0.4300   -8373.3119  0.4501 
   00178    0.4212   -8381.8110  0.4544 
   00179    0.4048   -8359.4263  0.4541 
   00180    0.4220   -8376.7905  0.4611 
   00181    0.4200   -8391.4523  0.4594 
   00182    0.4240   -8453.6560  0.4548 
   00183    0.4076   -8469.9495  0.4582 
   00184    0.3944   -8476.5004  0.4546 
   00185    0.4204   -8476.5389  0.4508 
   00186    0.4124   -8497.8429  0.4570 
   00187    0.4212   -8466.9197  0.4519 
   00188    0.4076   -8465.2555  0.4477 
   00189    0.4132   -8456.8315  0.4468 
   00190    0.4312   -8478.2976  0.4486 
   00191    0.4216   -8470.8072  0.4480 
   00192    0.4176   -8484.1413  0.4452 
   00193    0.4240   -8520.3092  0.4491 
   00194    0.4188   -8508.2555  0.4449 
   00195    0.3964   -8471.5493  0.4451 
   00196    0.4008   -8477.1733  0.4412 
   00197    0.4036   -8453.2207  0.4430 
   00198    0.4224   -8455.5241  0.4446 
   00199    0.3980   -8420.9237  0.4382 
   00200    0.4208   -8423.5262  0.4340 
   00201    0.4112   -8422.0793  0.4355 
   00202    0.4064   -8400.6303  0.4367 
   00203    0.4096   -8377.1394  0.4320 
   00204    0.4188   -8395.3073  0.4267 
   00205    0.4044   -8376.3004  0.4322 
   00206    0.4136   -8436.2427  0.4290 
   00207    0.4104   -8417.4042  0.4288 
   00208    0.4092   -8477.2966  0.4327 
   00209    0.4064   -8491.5634  0.4339 
