temperature,order
0.05,0.988
0.10344827586206898,0.973
0.15689655172413794,0.960
0.21034482758620693,0.945
0.2637931034482759,0.930
0.31724137931034485,0.917
0.3706896551724138,0.885
0.4241379310344828,0.911
0.47758620689655173,0.772
0.5310344827586208,0.868
0.5844827586206898,0.836
0.6379310344827587,0.770
0.6913793103448277,0.734
0.7448275862068966,0.590
0.7982758620689656,0.608
0.8517241379310345,0.598
0.9051724137931035,0.611
0.9586206896551726,0.309
1.0120689655172415,0.327
1.0655172413793104,0.425
1.1189655172413795,0.341
1.1724137931034484,0.382
1.2258620689655173,0.363
1.2793103448275862,0.454
1.3327586206896553,0.306
1.3862068965517242,0.263
1.4396551724137931,0.353
1.4931034482758623,0.320
1.5465517241379312,0.357
1.6,0.281
0.05,0.986
0.10344827586206898,0.974
0.15689655172413794,0.963
0.21034482758620693,0.929
0.2637931034482759,0.903
0.31724137931034485,0.931
0.3706896551724138,0.865
0.4241379310344828,0.874
0.47758620689655173,0.837
0.5310344827586208,0.821
0.5844827586206898,0.793
0.6379310344827587,0.842
0.6913793103448277,0.779
0.7448275862068966,0.738
0.7982758620689656,0.561
0.8517241379310345,0.701
0.9051724137931035,0.349
0.9586206896551726,0.316
1.0120689655172415,0.379
1.0655172413793104,0.438
1.1189655172413795,0.343
1.1724137931034484,0.377
1.2258620689655173,0.322
1.2793103448275862,0.331
1.3327586206896553,0.314
1.3862068965517242,0.408
1.4396551724137931,0.296
1.4931034482758623,0.307
1.5465517241379312,0.307
1.6,0.319
0.05,0.987
0.10344827586206898,0.965
0.15689655172413794,0.961
0.21034482758620693,0.933
0.2637931034482759,0.917
0.31724137931034485,0.892
0.3706896551724138,0.918
0.4241379310344828,0.885
0.47758620689655173,0.856
0.5310344827586208,0.811
0.5844827586206898,0.811
0.6379310344827587,0.761
0.6913793103448277,0.806
0.7448275862068966,0.781
0.7982758620689656,0.615
0.8517241379310345,0.522
0.9051724137931035,0.285
0.9586206896551726,0.507
1.0120689655172415,0.268
1.0655172413793104,0.318
1.1189655172413795,0.406
1.1724137931034484,0.262
1.2258620689655173,0.287
1.2793103448275862,0.333
1.3327586206896553,0.373
1.3862068965517242,0.344
1.4396551724137931,0.317
1.4931034482758623,0.270
1.5465517241379312,0.290
1.6,0.324
0.05,0.988
0.10344827586206898,0.978
0.15689655172413794,0.958
0.21034482758620693,0.952
0.2637931034482759,0.923
0.31724137931034485,0.917
0.3706896551724138,0.911
0.4241379310344828,0.863
0.47758620689655173,0.862
0.5310344827586208,0.862
0.5844827586206898,0.784
0.6379310344827587,0.812
0.6913793103448277,0.728
0.7448275862068966,0.649
0.7982758620689656,0.603
0.8517241379310345,0.317
0.9051724137931035,0.576
0.9586206896551726,0.418
1.0120689655172415,0.327
1.0655172413793104,0.298
1.1189655172413795,0.429
1.1724137931034484,0.308
1.2258620689655173,0.354
1.2793103448275862,0.343
1.3327586206896553,0.302
1.3862068965517242,0.307
1.4396551724137931,0.295
1.4931034482758623,0.294
1.5465517241379312,0.344
1.6,0.393
0.05,0.987
0.10344827586206898,0.971
0.15689655172413794,0.955
0.21034482758620693,0.945
0.2637931034482759,0.933
0.31724137931034485,0.917
0.3706896551724138,0.914
0.4241379310344828,0.881
0.47758620689655173,0.843
0.5310344827586208,0.857
0.5844827586206898,0.780
0.6379310344827587,0.826
0.6913793103448277,0.760
0.7448275862068966,0.780
0.7982758620689656,0.654
0.8517241379310345,0.717
0.9051724137931035,0.598
0.9586206896551726,0.377
1.0120689655172415,0.351
1.0655172413793104,0.358
1.1189655172413795,0.336
1.1724137931034484,0.252
1.2258620689655173,0.353
1.2793103448275862,0.325
1.3327586206896553,0.400
1.3862068965517242,0.352
1.4396551724137931,0.308
1.4931034482758623,0.303
1.5465517241379312,0.307
1.6,0.299
0.05,0.986
0.10344827586206898,0.974
0.15689655172413794,0.961
0.21034482758620693,0.920
0.2637931034482759,0.931
0.31724137931034485,0.907
0.3706896551724138,0.871
0.4241379310344828,0.875
0.47758620689655173,0.854
0.5310344827586208,0.862
0.5844827586206898,0.847
0.6379310344827587,0.787
0.6913793103448277,0.766
0.7448275862068966,0.743
0.7982758620689656,0.520
0.8517241379310345,0.661
0.9051724137931035,0.480
0.9586206896551726,0.521
1.0120689655172415,0.372
1.0655172413793104,0.303
1.1189655172413795,0.265
1.1724137931034484,0.363
1.2258620689655173,0.346
1.2793103448275862,0.318
1.3327586206896553,0.271
1.3862068965517242,0.278
1.4396551724137931,0.290
1.4931034482758623,0.383
1.5465517241379312,0.315
1.6,0.329
0.05,0.988
0.10344827586206898,0.973
0.15689655172413794,0.959
0.21034482758620693,0.944
0.2637931034482759,0.938
0.31724137931034485,0.909
0.3706896551724138,0.885
0.4241379310344828,0.895
0.47758620689655173,0.859
0.5310344827586208,0.845
0.5844827586206898,0.784
0.6379310344827587,0.792
0.6913793103448277,0.552
0.7448275862068966,0.751
0.7982758620689656,0.648
0.8517241379310345,0.407
0.9051724137931035,0.397
0.9586206896551726,0.459
1.0120689655172415,0.328
1.0655172413793104,0.357
1.1189655172413795,0.314
1.1724137931034484,0.329
1.2258620689655173,0.272
1.2793103448275862,0.381
1.3327586206896553,0.341
1.3862068965517242,0.325
1.4396551724137931,0.283
1.4931034482758623,0.345
1.5465517241379312,0.298
1.6,0.299
0.05,0.986
0.10344827586206898,0.968
0.15689655172413794,0.950
0.21034482758620693,0.936
0.2637931034482759,0.925
0.31724137931034485,0.911
0.3706896551724138,0.893
0.4241379310344828,0.882
