temperature,order
0.05,0.795
0.10344827586206898,0.937
0.15689655172413794,0.341
0.21034482758620693,0.947
0.2637931034482759,0.930
0.31724137931034485,0.906
0.3706896551724138,0.878
0.4241379310344828,0.887
0.47758620689655173,0.843
0.5310344827586208,0.751
0.5844827586206898,0.777
0.6379310344827587,0.478
0.6913793103448277,0.336
0.7448275862068966,0.363
0.7982758620689656,0.369
0.8517241379310345,0.260
0.9051724137931035,0.330
0.9586206896551726,0.346
1.0120689655172415,0.332
1.0655172413793104,0.385
1.1189655172413795,0.308
1.1724137931034484,0.265
1.2258620689655173,0.287
1.2793103448275862,0.303
1.3327586206896553,0.314
1.3862068965517242,0.310
1.4396551724137931,0.293
1.4931034482758623,0.331
1.5465517241379312,0.266
1.6,0.284
0.05,0.983
0.10344827586206898,0.966
0.15689655172413794,0.947
0.21034482758620693,0.920
0.2637931034482759,0.925
0.31724137931034485,0.896
0.3706896551724138,0.870
0.4241379310344828,0.869
0.47758620689655173,0.793
0.5310344827586208,0.824
0.5844827586206898,0.680
0.6379310344827587,0.458
0.6913793103448277,0.339
0.7448275862068966,0.380
0.7982758620689656,0.358
0.8517241379310345,0.371
0.9051724137931035,0.330
0.9586206896551726,0.353
1.0120689655172415,0.286
1.0655172413793104,0.279
1.1189655172413795,0.256
1.1724137931034484,0.291
1.2258620689655173,0.343
1.2793103448275862,0.319
1.3327586206896553,0.386
1.3862068965517242,0.261
1.4396551724137931,0.284
1.4931034482758623,0.326
1.5465517241379312,0.308
1.6,0.276
0.05,0.978
0.10344827586206898,0.960
0.15689655172413794,0.944
0.21034482758620693,0.932
0.2637931034482759,0.909
0.31724137931034485,0.914
0.3706896551724138,0.822
0.4241379310344828,0.886
0.47758620689655173,0.763
0.5310344827586208,0.645
0.5844827586206898,0.633
0.6379310344827587,0.529
0.6913793103448277,0.443
0.7448275862068966,0.395
0.7982758620689656,0.278
0.8517241379310345,0.334
0.9051724137931035,0.289
0.9586206896551726,0.274
1.0120689655172415,0.309
1.0655172413793104,0.319
1.1189655172413795,0.316
1.1724137931034484,0.276
1.2258620689655173,0.314
1.2793103448275862,0.275
1.3327586206896553,0.291
1.3862068965517242,0.282
1.4396551724137931,0.315
1.4931034482758623,0.311
1.5465517241379312,0.286
1.6,0.324
0.05,0.977
0.10344827586206898,0.965
0.15689655172413794,0.935
0.21034482758620693,0.933
0.2637931034482759,0.919
0.31724137931034485,0.893
0.3706896551724138,0.821
0.4241379310344828,0.881
0.47758620689655173,0.813
0.5310344827586208,0.802
0.5844827586206898,0.515
0.6379310344827587,0.435
0.6913793103448277,0.456
0.7448275862068966,0.403
0.7982758620689656,0.276
0.8517241379310345,0.312
0.9051724137931035,0.345
0.9586206896551726,0.259
1.0120689655172415,0.407
1.0655172413793104,0.435
1.1189655172413795,0.296
1.1724137931034484,0.278
1.2258620689655173,0.269
1.2793103448275862,0.301
1.3327586206896553,0.316
1.3862068965517242,0.336
1.4396551724137931,0.303
1.4931034482758623,0.252
1.5465517241379312,0.262
1.6,0.264
0.05,0.984
0.10344827586206898,0.963
0.15689655172413794,0.945
0.21034482758620693,0.948
0.2637931034482759,0.922
0.31724137931034485,0.896
0.3706896551724138,0.880
0.4241379310344828,0.817
