#=====================================================
# File created:        Wed-29-Oct-2025-at-10-11-28PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        32.286543
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2511.6126  0.2621 
   00001    0.6760   -3762.3969  0.2841 
   00002    0.6116   -4522.0976  0.2988 
   00003    0.5832   -4999.5764  0.2963 
   00004    0.5568   -5431.3584  0.3000 
   00005    0.5660   -5831.3753  0.3084 
   00006    0.5116   -6187.5349  0.3069 
   00007    0.5176   -6363.6197  0.3063 
   00008    0.5084   -6567.2624  0.3011 
   00009    0.5020   -6786.8916  0.3016 
   00010    0.4692   -6914.6899  0.3067 
   00011    0.4860   -7006.9334  0.3018 
   00012    0.4748   -7103.3638  0.2991 
   00013    0.4604   -7189.7918  0.2962 
   00014    0.4540   -7208.4340  0.2904 
   00015    0.4596   -7264.8053  0.2888 
   00016    0.4532   -7340.2089  0.2927 
   00017    0.4644   -7373.5525  0.2914 
   00018    0.4508   -7443.4476  0.2924 
   00019    0.4408   -7472.8962  0.2962 
   00020    0.4632   -7478.5730  0.2996 
   00021    0.4600   -7524.2236  0.3041 
   00022    0.4560   -7584.1625  0.3070 
   00023    0.4432   -7623.3488  0.2992 
   00024    0.4576   -7671.0715  0.3001 
   00025    0.4468   -7705.8334  0.2987 
   00026    0.4520   -7726.1412  0.2945 
   00027    0.4272   -7745.3914  0.2983 
   00028    0.4272   -7723.7254  0.2995 
   00029    0.4488   -7760.3634  0.3066 
   00030    0.4332   -7806.2679  0.3169 
   00031    0.4156   -7821.0075  0.3135 
   00032    0.4340   -7814.2053  0.3149 
   00033    0.4432   -7831.8825  0.3213 
   00034    0.4344   -7833.5094  0.3257 
   00035    0.4508   -7848.6107  0.3326 
   00036    0.4440   -7864.8233  0.3356 
   00037    0.4208   -7853.1215  0.3350 
   00038    0.4480   -7839.3054  0.3491 
   00039    0.4220   -7881.2141  0.3514 
   00040    0.4332   -7875.1749  0.3613 
   00041    0.4340   -7933.4478  0.3650 
   00042    0.4432   -7984.3045  0.3673 
   00043    0.4216   -8002.6226  0.3642 
   00044    0.4228   -8004.8387  0.3656 
   00045    0.4420   -8050.8920  0.3685 
   00046    0.4248   -8042.9200  0.3707 
   00047    0.4348   -8048.1589  0.3710 
   00048    0.4172   -8003.3237  0.3725 
   00049    0.4436   -7977.3902  0.3681 
   00050    0.4348   -7990.2014  0.3667 
   00051    0.4300   -7994.0195  0.3614 
   00052    0.4320   -7978.5057  0.3645 
   00053    0.4308   -8012.4097  0.3666 
   00054    0.4340   -8002.0032  0.3720 
   00055    0.4300   -7981.1544  0.3769 
   00056    0.4052   -7971.8390  0.3773 
   00057    0.4148   -8002.2111  0.3757 
   00058    0.4172   -8008.3241  0.3690 
   00059    0.4288   -7985.5139  0.3735 
   00060    0.4304   -8038.0243  0.3748 
   00061    0.4508   -8024.0870  0.3795 
   00062    0.4288   -8044.9029  0.3827 
   00063    0.4348   -8099.2191  0.3824 
   00064    0.4280   -8028.4788  0.3833 
   00065    0.4380   -8037.7923  0.3719 
   00066    0.4276   -8041.0577  0.3681 
   00067    0.4372   -8085.6728  0.3697 
   00068    0.4332   -8075.6413  0.3741 
   00069    0.4352   -8071.9307  0.3767 
   00070    0.4260   -8037.1578  0.3793 
   00071    0.4396   -8049.3002  0.3797 
   00072    0.4456   -8074.5559  0.3795 
   00073    0.4324   -8133.3371  0.3796 
   00074    0.4280   -8145.5939  0.3825 
   00075    0.4352   -8162.7725  0.3828 
   00076    0.4144   -8159.0481  0.3798 
   00077    0.4320   -8143.8912  0.3818 
   00078    0.4304   -8125.4065  0.3826 
   00079    0.4172   -8104.6034  0.3770 
   00080    0.4436   -8120.8927  0.3775 
   00081    0.4180   -8162.0422  0.3764 
   00082    0.4084   -8162.5088  0.3740 
   00083    0.4192   -8121.5934  0.3796 
   00084    0.4504   -8154.6871  0.3779 
   00085    0.4308   -8178.9434  0.3811 
   00086    0.4312   -8158.6419  0.3750 
   00087    0.4192   -8189.1455  0.3746 
   00088    0.4276   -8226.0629  0.3822 
   00089    0.4168   -8169.2455  0.3840 
   00090    0.4048   -8115.7981  0.3842 
   00091    0.4136   -8151.5080  0.3888 
   00092    0.4264   -8113.4197  0.3944 
   00093    0.4396   -8110.0494  0.3933 
   00094    0.4364   -8119.2773  0.3896 
   00095    0.4332   -8172.8351  0.3882 
   00096    0.4132   -8197.4709  0.3914 
   00097    0.4256   -8199.0673  0.3937 
   00098    0.4300   -8195.1867  0.3999 
   00099    0.4004   -8197.9804  0.4000 
   00100    0.4508   -8227.2910  0.3966 
   00101    0.4236   -8244.4142  0.4024 
   00102    0.4168   -8223.8719  0.4092 
   00103    0.4232   -8277.1683  0.4121 
   00104    0.4188   -8282.5555  0.4135 
   00105    0.4216   -8302.2622  0.4199 
   00106    0.4020   -8284.4549  0.4174 
   00107    0.4296   -8280.9864  0.4222 
   00108    0.4308   -8278.4884  0.4259 
   00109    0.4176   -8250.3132  0.4210 
   00110    0.4316   -8267.4050  0.4224 
   00111    0.4276   -8245.6367  0.4199 
   00112    0.4336   -8272.1938  0.4148 
   00113    0.4224   -8305.3841  0.4140 
   00114    0.4196   -8281.7131  0.4119 
   00115    0.4076   -8272.8570  0.4126 
   00116    0.4320   -8298.6829  0.4114 
   00117    0.4308   -8277.4036  0.4190 
   00118    0.4148   -8250.2394  0.4135 
   00119    0.4232   -8230.6738  0.4181 
   00120    0.4332   -8246.9631  0.4250 
   00121    0.4308   -8269.2235  0.4314 
   00122    0.4256   -8239.8891  0.4256 
   00123    0.4296   -8262.3367  0.4295 
   00124    0.4232   -8287.3625  0.4288 
   00125    0.3980   -8281.2830  0.4420 
   00126    0.4288   -8283.8361  0.4429 
   00127    0.4204   -8322.0845  0.4401 
   00128    0.4388   -8358.2804  0.4426 
   00129    0.4200   -8288.6925  0.4456 
   00130    0.4160   -8383.9706  0.4452 
   00131    0.4016   -8353.3029  0.4481 
   00132    0.4360   -8342.9138  0.4465 
   00133    0.4232   -8374.3444  0.4489 
   00134    0.4128   -8361.2414  0.4405 
   00135    0.4316   -8398.3157  0.4391 
   00136    0.4172   -8396.6570  0.4377 
   00137    0.4296   -8356.0859  0.4309 
   00138    0.4152   -8320.3144  0.4328 
   00139    0.4124   -8281.1740  0.4357 
   00140    0.4340   -8339.1529  0.4351 
   00141    0.4144   -8354.9702  0.4365 
   00142    0.4168   -8352.9108  0.4352 
   00143    0.4004   -8363.9504  0.4384 
   00144    0.4232   -8296.8456  0.4345 
   00145    0.4168   -8288.5667  0.4335 
   00146    0.4192   -8274.4460  0.4389 
   00147    0.4156   -8320.3905  0.4382 
   00148    0.4168   -8350.3045  0.4435 
   00149    0.4192   -8351.0534  0.4427 
   00150    0.4164   -8356.5495  0.4400 
   00151    0.4192   -8315.1871  0.4394 
   00152    0.4280   -8272.9302  0.4529 
   00153    0.4064   -8324.7810  0.4506 
   00154    0.4064   -8346.6806  0.4485 
   00155    0.4176   -8308.1794  0.4446 
   00156    0.4148   -8302.5612  0.4495 
   00157    0.4360   -8294.2595  0.4445 
   00158    0.4212   -8371.7657  0.4438 
   00159    0.4044   -8374.2994  0.4578 
   00160    0.4028   -8373.5081  0.4587 
   00161    0.4044   -8376.2505  0.4582 
   00162    0.4096   -8384.0053  0.4597 
   00163    0.4488   -8367.2568  0.4569 
   00164    0.4412   -8354.2712  0.4569 
   00165    0.4152   -8360.6013  0.4583 
   00166    0.4344   -8390.4928  0.4573 
   00167    0.4092   -8405.4077  0.4571 
   00168    0.4192   -8381.8651  0.4491 
   00169    0.4108   -8411.2148  0.4484 
   00170    0.4228   -8389.4588  0.4540 
   00171    0.4144   -8353.2601  0.4501 
   00172    0.4116   -8313.0516  0.4571 
   00173    0.4228   -8330.7302  0.4527 
   00174    0.4300   -8357.0659  0.4536 
   00175    0.4108   -8377.8805  0.4475 
   00176    0.4280   -8325.7161  0.4532 
   00177    0.4272   -8322.6811  0.4538 
   00178    0.4252   -8329.0116  0.4538 
   00179    0.4116   -8336.6612  0.4672 
   00180    0.4228   -8341.6312  0.4631 
   00181    0.4232   -8379.1563  0.4692 
   00182    0.4188   -8336.4234  0.4708 
   00183    0.4320   -8354.4040  0.4754 
   00184    0.4288   -8339.4071  0.4836 
   00185    0.4200   -8398.3399  0.4748 
   00186    0.3960   -8363.2630  0.4738 
   00187    0.4160   -8369.2508  0.4698 
   00188    0.4148   -8384.9296  0.4700 
   00189    0.4388   -8379.4988  0.4694 
   00190    0.4000   -8366.8027  0.4690 
   00191    0.4240   -8386.4200  0.4713 
   00192    0.4144   -8374.7080  0.4714 
   00193    0.4204   -8359.5565  0.4780 
   00194    0.4180   -8336.2979  0.4778 
   00195    0.4132   -8376.3157  0.4805 
   00196    0.4264   -8383.6768  0.4829 
   00197    0.4116   -8395.0400  0.4865 
   00198    0.4076   -8363.9278  0.4842 
   00199    0.4168   -8328.9093  0.4823 
   00200    0.4272   -8384.9824  0.4864 
   00201    0.4228   -8433.8274  0.4950 
   00202    0.4188   -8458.8513  0.5035 
   00203    0.4164   -8447.3799  0.4992 
   00204    0.4152   -8413.7016  0.4994 
   00205    0.4008   -8387.3619  0.4911 
   00206    0.4096   -8349.8436  0.4913 
   00207    0.4072   -8400.4831  0.4897 
   00208    0.4032   -8408.9216  0.4908 
   00209    0.4204   -8454.7305  0.4879 
   00210    0.4188   -8456.9653  0.4925 
   00211    0.4188   -8421.9882  0.5035 
   00212    0.4152   -8432.6704  0.5028 
   00213    0.4124   -8464.2495  0.5118 
   00214    0.4072   -8448.5796  0.5063 
   00215    0.4000   -8478.3129  0.5041 
   00216    0.4196   -8454.3927  0.5087 
   00217    0.4228   -8490.1883  0.5126 
   00218    0.4048   -8474.8971  0.5131 
   00219    0.4424   -8515.0404  0.5145 
   00220    0.4188   -8519.7479  0.5064 
   00221    0.4044   -8474.3658  0.5032 
   00222    0.4032   -8473.1567  0.4973 
   00223    0.4168   -8469.6108  0.4933 
   00224    0.4008   -8465.3182  0.4904 
   00225    0.4064   -8475.6993  0.4949 
   00226    0.4084   -8479.8615  0.4949 
   00227    0.4168   -8524.0863  0.4978 
   00228    0.4116   -8494.7720  0.4985 
   00229    0.4144   -8414.5841  0.4992 
   00230    0.4244   -8478.2041  0.5028 
   00231    0.4072   -8441.3591  0.5084 
   00232    0.4056   -8446.5888  0.4999 
   00233    0.4128   -8402.8107  0.4921 
   00234    0.4132   -8424.4613  0.4971 
   00235    0.4072   -8448.3876  0.4965 
   00236    0.4084   -8408.5369  0.4902 
   00237    0.4224   -8456.0548  0.4887 
   00238    0.4252   -8454.0662  0.4848 
   00239    0.4124   -8390.5605  0.4857 
   00240    0.4132   -8412.7621  0.4886 
   00241    0.4232   -8437.7604  0.4950 
   00242    0.4084   -8465.6862  0.5037 
   00243    0.4192   -8485.6976  0.5005 
   00244    0.4124   -8475.3737  0.4992 
   00245    0.4076   -8447.0701  0.4989 
   00246    0.4064   -8475.0823  0.5022 
   00247    0.4192   -8462.7290  0.5058 
   00248    0.3832   -8486.0198  0.5012 
   00249    0.4056   -8499.8320  0.4999 
   00250    0.3808   -8490.9569  0.4982 
   00251    0.4096   -8484.7709  0.5013 
   00252    0.4164   -8474.8674  0.5070 
   00253    0.4028   -8485.6503  0.5091 
   00254    0.4176   -8475.2932  0.5147 
   00255    0.4108   -8475.0706  0.5117 
   00256    0.4120   -8523.0634  0.5088 
   00257    0.4076   -8444.8975  0.5025 
   00258    0.4028   -8449.3455  0.5024 
   00259    0.4320   -8454.4501  0.5085 
   00260    0.4172   -8476.8192  0.5072 
   00261    0.3908   -8446.6344  0.5106 
   00262    0.3972   -8465.9370  0.5170 
   00263    0.4008   -8494.3832  0.5158 
   00264    0.4252   -8488.8767  0.5136 
   00265    0.4184   -8473.5411  0.5163 
   00266    0.4212   -8479.8196  0.5205 
   00267    0.4136   -8524.8082  0.5228 
   00268    0.4036   -8548.1414  0.5256 
   00269    0.4032   -8536.2813  0.5245 
   00270    0.4024   -8483.7851  0.5245 
   00271    0.4024   -8538.5404  0.5297 
   00272    0.4028   -8505.6527  0.5310 
   00273    0.4160   -8508.1220  0.5260 
   00274    0.3996   -8484.2211  0.5294 
   00275    0.4128   -8480.6183  0.5237 
   00276    0.4120   -8484.6034  0.5250 
   00277    0.4092   -8460.7349  0.5249 
   00278    0.4008   -8459.9802  0.5245 
   00279    0.4040   -8485.5704  0.5270 
   00280    0.4152   -8521.2291  0.5254 
   00281    0.4064   -8536.9000  0.5356 
   00282    0.4128   -8517.5370  0.5267 
   00283    0.4028   -8486.3868  0.5206 
   00284    0.4156   -8443.0506  0.5201 
   00285    0.4172   -8404.2293  0.5238 
   00286    0.4220   -8390.1943  0.5260 
   00287    0.4156   -8436.4105  0.5313 
   00288    0.4268   -8459.0996  0.5321 
   00289    0.4240   -8511.6089  0.5295 
   00290    0.4096   -8475.5029  0.5328 
   00291    0.4072   -8482.1541  0.5314 
   00292    0.4124   -8452.8596  0.5335 
   00293    0.4260   -8487.3228  0.5328 
   00294    0.4276   -8467.1125  0.5348 
   00295    0.3992   -8481.8883  0.5370 
   00296    0.4008   -8512.7166  0.5387 
   00297    0.4228   -8429.2502  0.5331 
   00298    0.4152   -8424.5882  0.5349 
   00299    0.3856   -8386.8520  0.5324 
   00300    0.4148   -8381.0272  0.5300 
   00301    0.4328   -8404.2919  0.5346 
   00302    0.4256   -8434.7303  0.5356 
   00303    0.4164   -8455.3404  0.5310 
   00304    0.4120   -8457.8194  0.5332 
   00305    0.4300   -8431.8423  0.5341 
