#=====================================================
# File created:        Wed-29-Oct-2025-at-10-16-28PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        33.123935
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2530.5688  0.2693 
   00001    0.6804   -3768.2012  0.2784 
   00002    0.6120   -4556.1179  0.2911 
   00003    0.5764   -5138.0740  0.3036 
   00004    0.5700   -5543.9612  0.3091 
   00005    0.5152   -5882.1926  0.3208 
   00006    0.5200   -6149.2749  0.3279 
   00007    0.5196   -6450.3488  0.3389 
   00008    0.5024   -6644.1494  0.3433 
   00009    0.4776   -6772.0450  0.3497 
   00010    0.4840   -6911.9058  0.3543 
   00011    0.4704   -7029.1143  0.3592 
   00012    0.4760   -7114.8834  0.3576 
   00013    0.4420   -7195.1453  0.3571 
   00014    0.4628   -7257.7179  0.3634 
   00015    0.4548   -7436.1741  0.3655 
   00016    0.4368   -7472.9196  0.3714 
   00017    0.4644   -7505.5160  0.3815 
   00018    0.4540   -7537.9854  0.3837 
   00019    0.4436   -7575.7777  0.3920 
   00020    0.4516   -7636.3553  0.3909 
   00021    0.4456   -7732.1599  0.3914 
   00022    0.4416   -7724.2965  0.3981 
   00023    0.4288   -7785.5910  0.3984 
   00024    0.4412   -7828.8370  0.3941 
   00025    0.4304   -7877.5380  0.3927 
   00026    0.4272   -7849.1105  0.3939 
   00027    0.4424   -7891.7588  0.3952 
   00028    0.4272   -7926.9529  0.4047 
   00029    0.4408   -7982.0787  0.4020 
   00030    0.4172   -8015.0553  0.4016 
   00031    0.4368   -8028.4574  0.4078 
   00032    0.4352   -8021.3652  0.4136 
   00033    0.4280   -8014.8739  0.4133 
   00034    0.4484   -8028.4913  0.4138 
   00035    0.4288   -8073.2219  0.4174 
   00036    0.4308   -8090.9858  0.4111 
   00037    0.4152   -8103.3293  0.4102 
   00038    0.4396   -8125.4779  0.4113 
   00039    0.4284   -8120.1756  0.4055 
   00040    0.4312   -8114.8875  0.4065 
   00041    0.4140   -8125.3303  0.4096 
   00042    0.4336   -8139.6832  0.4061 
   00043    0.4308   -8130.9703  0.4080 
   00044    0.4152   -8151.5957  0.4038 
   00045    0.4100   -8172.6117  0.4080 
   00046    0.4296   -8210.9819  0.4080 
   00047    0.4144   -8199.6562  0.4013 
   00048    0.4236   -8224.4231  0.3958 
   00049    0.4036   -8202.7257  0.3953 
   00050    0.4188   -8188.6360  0.3908 
   00051    0.4336   -8186.9641  0.3912 
   00052    0.4136   -8171.8845  0.3913 
   00053    0.4412   -8211.5606  0.3986 
   00054    0.4284   -8190.8620  0.3998 
   00055    0.4040   -8232.4962  0.4050 
   00056    0.4120   -8225.6782  0.4063 
   00057    0.4244   -8205.1785  0.4063 
   00058    0.4072   -8258.5890  0.4054 
   00059    0.4208   -8252.4623  0.4018 
   00060    0.4396   -8231.5599  0.4095 
   00061    0.4252   -8215.9335  0.4168 
   00062    0.4240   -8219.3651  0.4180 
   00063    0.4412   -8280.3962  0.4217 
   00064    0.4364   -8267.9967  0.4191 
   00065    0.4512   -8251.4938  0.4136 
   00066    0.4156   -8269.3647  0.4108 
   00067    0.4064   -8249.1430  0.4160 
   00068    0.4324   -8283.2694  0.4092 
   00069    0.4172   -8271.7393  0.4132 
   00070    0.4184   -8318.1236  0.4183 
   00071    0.4088   -8334.7649  0.4194 
   00072    0.4108   -8324.4022  0.4179 
   00073    0.4044   -8254.7153  0.4083 
   00074    0.4288   -8271.3421  0.4116 
   00075    0.4068   -8233.7585  0.4146 
   00076    0.4100   -8242.9734  0.4194 
   00077    0.4260   -8220.2398  0.4223 
   00078    0.4208   -8269.1263  0.4237 
   00079    0.4228   -8265.8616  0.4281 
   00080    0.4196   -8247.8897  0.4274 
   00081    0.4112   -8249.6816  0.4232 
   00082    0.4216   -8235.6304  0.4263 
   00083    0.4376   -8281.4169  0.4267 
   00084    0.4324   -8304.5884  0.4296 
   00085    0.4268   -8294.2274  0.4352 
   00086    0.4368   -8277.2541  0.4401 
   00087    0.4200   -8291.5428  0.4433 
   00088    0.4276   -8362.4099  0.4442 
   00089    0.4128   -8366.0866  0.4364 
   00090    0.4164   -8388.9203  0.4306 
   00091    0.4260   -8375.8323  0.4349 
   00092    0.4292   -8362.4064  0.4391 
   00093    0.4100   -8367.3794  0.4455 
   00094    0.4204   -8402.3130  0.4473 
   00095    0.4112   -8354.1178  0.4511 
   00096    0.4152   -8357.9530  0.4534 
   00097    0.4112   -8341.1663  0.4580 
   00098    0.4188   -8351.0379  0.4527 
   00099    0.4296   -8331.2849  0.4551 
   00100    0.4316   -8359.8210  0.4566 
   00101    0.4044   -8343.9818  0.4590 
   00102    0.3964   -8324.9384  0.4627 
   00103    0.4132   -8367.3177  0.4736 
   00104    0.4056   -8360.8234  0.4650 
   00105    0.4076   -8399.1088  0.4695 
   00106    0.4248   -8420.5356  0.4707 
   00107    0.4208   -8396.7245  0.4708 
   00108    0.4024   -8374.4069  0.4697 
   00109    0.3920   -8381.9966  0.4683 
   00110    0.4144   -8356.7304  0.4738 
   00111    0.4096   -8380.9880  0.4782 
   00112    0.4216   -8366.5385  0.4832 
   00113    0.4220   -8407.9900  0.4872 
   00114    0.4268   -8425.8709  0.4876 
   00115    0.4256   -8395.5141  0.4914 
   00116    0.4192   -8381.3342  0.4870 
   00117    0.4272   -8372.7956  0.4847 
   00118    0.4080   -8370.7016  0.4845 
   00119    0.4068   -8386.3486  0.4922 
   00120    0.4200   -8365.4242  0.4968 
   00121    0.4176   -8372.4148  0.5028 
   00122    0.4312   -8392.8034  0.5027 
   00123    0.4164   -8417.6272  0.5099 
   00124    0.4256   -8421.6546  0.5078 
   00125    0.4052   -8406.2366  0.5073 
   00126    0.4196   -8365.9248  0.5074 
   00127    0.4188   -8352.8134  0.5104 
   00128    0.4240   -8374.8644  0.5049 
   00129    0.4212   -8410.8320  0.5112 
   00130    0.4176   -8384.9027  0.5123 
   00131    0.4200   -8405.9411  0.5082 
   00132    0.4136   -8406.3779  0.5093 
   00133    0.4136   -8403.5885  0.5056 
   00134    0.4284   -8415.1898  0.5131 
   00135    0.4204   -8450.5611  0.5117 
   00136    0.4128   -8479.7451  0.5182 
   00137    0.4064   -8481.9528  0.5113 
   00138    0.4196   -8448.1154  0.5210 
   00139    0.4216   -8424.0381  0.5185 
   00140    0.4048   -8401.0366  0.5137 
   00141    0.4108   -8410.8366  0.5126 
   00142    0.4364   -8445.6796  0.5154 
   00143    0.4196   -8466.5753  0.5169 
   00144    0.4200   -8434.3938  0.5185 
   00145    0.4096   -8454.4355  0.5188 
   00146    0.4020   -8467.8834  0.5223 
   00147    0.4072   -8480.1514  0.5276 
   00148    0.4108   -8418.4317  0.5234 
   00149    0.4044   -8411.1597  0.5220 
   00150    0.4040   -8374.5118  0.5216 
   00151    0.4104   -8381.7534  0.5276 
   00152    0.4180   -8430.4522  0.5324 
   00153    0.4228   -8399.8272  0.5371 
   00154    0.4220   -8430.1995  0.5347 
   00155    0.4220   -8408.9541  0.5348 
   00156    0.4060   -8444.0940  0.5367 
   00157    0.4008   -8387.0472  0.5441 
   00158    0.4300   -8390.0936  0.5401 
   00159    0.4240   -8413.2429  0.5382 
   00160    0.4224   -8395.9480  0.5357 
   00161    0.4088   -8447.7048  0.5424 
   00162    0.4344   -8445.0164  0.5423 
   00163    0.4056   -8443.1456  0.5453 
   00164    0.4196   -8440.8142  0.5524 
   00165    0.4048   -8416.8451  0.5457 
   00166    0.3980   -8369.6593  0.5477 
   00167    0.4168   -8373.6567  0.5481 
   00168    0.4192   -8410.2157  0.5482 
   00169    0.4004   -8420.1371  0.5436 
   00170    0.4168   -8442.1496  0.5423 
   00171    0.4080   -8443.4311  0.5481 
   00172    0.4008   -8502.9108  0.5505 
   00173    0.4256   -8485.4168  0.5497 
   00174    0.4048   -8538.5764  0.5515 
   00175    0.4120   -8521.1271  0.5528 
   00176    0.3956   -8498.3159  0.5535 
   00177    0.4100   -8500.6075  0.5557 
   00178    0.4180   -8441.8264  0.5553 
   00179    0.4268   -8479.2301  0.5599 
   00180    0.4108   -8464.1784  0.5625 
   00181    0.4144   -8459.8454  0.5682 
   00182    0.4152   -8469.0290  0.5698 
   00183    0.4124   -8440.7731  0.5777 
   00184    0.4100   -8418.6142  0.5814 
   00185    0.4184   -8477.8463  0.5837 
   00186    0.4044   -8465.3895  0.5820 
   00187    0.4000   -8454.1794  0.5846 
