temperature,order
0.05,0.578
0.10344827586206898,0.978
0.15689655172413794,0.965
0.21034482758620693,0.930
0.2637931034482759,0.927
0.31724137931034485,0.929
0.3706896551724138,0.900
0.4241379310344828,0.908
0.47758620689655173,0.837
0.5310344827586208,0.789
0.5844827586206898,0.807
0.6379310344827587,0.768
0.6913793103448277,0.792
0.7448275862068966,0.760
0.7982758620689656,0.582
0.8517241379310345,0.631
0.9051724137931035,0.487
0.9586206896551726,0.455
1.0120689655172415,0.451
1.0655172413793104,0.385
1.1189655172413795,0.289
1.1724137931034484,0.320
1.2258620689655173,0.332
1.2793103448275862,0.325
1.3327586206896553,0.329
1.3862068965517242,0.289
1.4396551724137931,0.370
1.4931034482758623,0.292
1.5465517241379312,0.302
1.6,0.310
0.05,0.737
0.10344827586206898,0.969
0.15689655172413794,0.964
0.21034482758620693,0.953
0.2637931034482759,0.926
0.31724137931034485,0.901
0.3706896551724138,0.896
0.4241379310344828,0.861
0.47758620689655173,0.831
0.5310344827586208,0.864
0.5844827586206898,0.824
0.6379310344827587,0.799
0.6913793103448277,0.722
0.7448275862068966,0.653
0.7982758620689656,0.750
0.8517241379310345,0.563
0.9051724137931035,0.441
0.9586206896551726,0.370
1.0120689655172415,0.352
1.0655172413793104,0.335
1.1189655172413795,0.420
1.1724137931034484,0.292
1.2258620689655173,0.434
1.2793103448275862,0.339
1.3327586206896553,0.367
1.3862068965517242,0.270
1.4396551724137931,0.311
1.4931034482758623,0.273
1.5465517241379312,0.319
1.6,0.281
0.05,0.988
0.10344827586206898,0.973
0.15689655172413794,0.956
0.21034482758620693,0.942
0.2637931034482759,0.923
0.31724137931034485,0.902
0.3706896551724138,0.904
0.4241379310344828,0.881
0.47758620689655173,0.845
0.5310344827586208,0.844
0.5844827586206898,0.831
0.6379310344827587,0.777
0.6913793103448277,0.785
0.7448275862068966,0.742
0.7982758620689656,0.712
0.8517241379310345,0.387
0.9051724137931035,0.562
0.9586206896551726,0.311
1.0120689655172415,0.362
1.0655172413793104,0.425
1.1189655172413795,0.322
1.1724137931034484,0.414
1.2258620689655173,0.254
1.2793103448275862,0.294
1.3327586206896553,0.366
1.3862068965517242,0.323
1.4396551724137931,0.281
1.4931034482758623,0.277
1.5465517241379312,0.354
1.6,0.323
0.05,0.976
0.10344827586206898,0.969
0.15689655172413794,0.942
0.21034482758620693,0.954
0.2637931034482759,0.923
0.31724137931034485,0.929
0.3706896551724138,0.886
0.4241379310344828,0.887
0.47758620689655173,0.855
0.5310344827586208,0.854
0.5844827586206898,0.808
0.6379310344827587,0.822
0.6913793103448277,0.664
0.7448275862068966,0.706
0.7982758620689656,0.471
0.8517241379310345,0.348
0.9051724137931035,0.630
0.9586206896551726,0.352
1.0120689655172415,0.348
1.0655172413793104,0.374
1.1189655172413795,0.298
1.1724137931034484,0.356
1.2258620689655173,0.357
1.2793103448275862,0.285
1.3327586206896553,0.345
1.3862068965517242,0.302
1.4396551724137931,0.343
1.4931034482758623,0.313
1.5465517241379312,0.328
1.6,0.382
0.05,0.989
0.10344827586206898,0.970
0.15689655172413794,0.955
0.21034482758620693,0.924
0.2637931034482759,0.931
0.31724137931034485,0.896
0.3706896551724138,0.892
0.4241379310344828,0.851
0.47758620689655173,0.885
0.5310344827586208,0.779
0.5844827586206898,0.803
0.6379310344827587,0.824
0.6913793103448277,0.768
0.7448275862068966,0.786
0.7982758620689656,0.395
0.8517241379310345,0.263
0.9051724137931035,0.432
0.9586206896551726,0.427
1.0120689655172415,0.317
1.0655172413793104,0.302
1.1189655172413795,0.353
1.1724137931034484,0.344
1.2258620689655173,0.298
1.2793103448275862,0.276
1.3327586206896553,0.356
1.3862068965517242,0.277
1.4396551724137931,0.388
1.4931034482758623,0.352
1.5465517241379312,0.286
1.6,0.360
0.05,0.985
0.10344827586206898,0.977
0.15689655172413794,0.958
0.21034482758620693,0.936
0.2637931034482759,0.926
0.31724137931034485,0.899
0.3706896551724138,0.893
0.4241379310344828,0.739
0.47758620689655173,0.841
0.5310344827586208,0.810
0.5844827586206898,0.824
0.6379310344827587,0.802
0.6913793103448277,0.759
0.7448275862068966,0.638
0.7982758620689656,0.513
0.8517241379310345,0.462
0.9051724137931035,0.501
0.9586206896551726,0.375
1.0120689655172415,0.503
1.0655172413793104,0.357
1.1189655172413795,0.476
1.1724137931034484,0.293
1.2258620689655173,0.313
1.2793103448275862,0.316
1.3327586206896553,0.338
1.3862068965517242,0.308
1.4396551724137931,0.297
1.4931034482758623,0.349
1.5465517241379312,0.341
1.6,0.291
0.05,0.985
0.10344827586206898,0.284
0.15689655172413794,0.958
0.21034482758620693,0.940
0.2637931034482759,0.947
0.31724137931034485,0.886
0.3706896551724138,0.889
0.4241379310344828,0.897
0.47758620689655173,0.877
0.5310344827586208,0.829
0.5844827586206898,0.777
0.6379310344827587,0.794
0.6913793103448277,0.788
0.7448275862068966,0.644
0.7982758620689656,0.552
0.8517241379310345,0.303
0.9051724137931035,0.436
0.9586206896551726,0.340
1.0120689655172415,0.448
1.0655172413793104,0.370
1.1189655172413795,0.341
1.1724137931034484,0.311
1.2258620689655173,0.340
1.2793103448275862,0.370
1.3327586206896553,0.344
1.3862068965517242,0.353
1.4396551724137931,0.302
1.4931034482758623,0.357
