#=====================================================
# File created:        Wed-29-Oct-2025-at-10-13-41PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        32.989605
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2478.0232  0.2560 
   00001    0.6844   -3707.9470  0.2584 
   00002    0.6228   -4566.9626  0.2673 
   00003    0.5916   -5003.6132  0.2623 
   00004    0.5520   -5423.1068  0.2737 
   00005    0.5488   -5716.9078  0.2665 
   00006    0.5308   -6052.4985  0.2726 
   00007    0.5116   -6291.0051  0.2717 
   00008    0.4888   -6460.0530  0.2761 
   00009    0.4932   -6573.6518  0.2686 
   00010    0.4856   -6731.4832  0.2595 
   00011    0.4696   -6860.2498  0.2587 
   00012    0.4868   -6967.2950  0.2626 
   00013    0.4784   -7099.3544  0.2637 
   00014    0.4696   -7173.8029  0.2660 
   00015    0.4672   -7200.0402  0.2607 
   00016    0.4704   -7313.2379  0.2672 
   00017    0.4616   -7352.6550  0.2654 
   00018    0.4512   -7422.0063  0.2759 
   00019    0.4776   -7471.1971  0.2759 
   00020    0.4552   -7486.8300  0.2743 
   00021    0.4468   -7587.0907  0.2771 
   00022    0.4496   -7665.5740  0.2746 
   00023    0.4268   -7712.0440  0.2772 
   00024    0.4656   -7716.1070  0.2861 
   00025    0.4396   -7725.1979  0.2904 
   00026    0.4540   -7780.5819  0.2961 
   00027    0.4408   -7834.0790  0.2922 
   00028    0.4460   -7892.4659  0.2992 
   00029    0.4328   -7927.5671  0.2961 
   00030    0.4392   -7934.1655  0.3068 
   00031    0.4200   -7960.6713  0.3112 
   00032    0.4332   -7982.6423  0.3101 
   00033    0.4164   -7947.0732  0.3053 
   00034    0.4388   -7979.6699  0.3122 
   00035    0.4096   -7996.7319  0.3118 
   00036    0.4324   -8025.9286  0.3131 
   00037    0.4192   -8021.9635  0.3111 
   00038    0.4328   -8083.6428  0.3113 
   00039    0.4368   -8124.3401  0.3176 
