#=====================================================
# File created:        Wed-29-Oct-2025-at-10-13-08PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        32.963192
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2476.5002  0.2552 
   00001    0.6752   -3706.6759  0.2674 
   00002    0.6228   -4500.2249  0.2691 
   00003    0.5884   -5092.5327  0.2753 
   00004    0.5692   -5552.4736  0.2760 
   00005    0.5216   -5894.3678  0.2761 
   00006    0.5248   -6124.6277  0.2837 
   00007    0.4868   -6310.9722  0.2805 
   00008    0.5120   -6510.8022  0.2793 
   00009    0.4808   -6645.5049  0.2746 
   00010    0.4756   -6814.8011  0.2770 
   00011    0.4660   -6987.3930  0.2795 
   00012    0.4700   -7110.2911  0.2815 
   00013    0.4668   -7152.7143  0.2809 
   00014    0.4644   -7216.3479  0.2784 
   00015    0.4732   -7298.4484  0.2723 
   00016    0.4688   -7403.1040  0.2717 
   00017    0.4640   -7434.0990  0.2730 
   00018    0.4516   -7459.6493  0.2741 
   00019    0.4448   -7554.7932  0.2740 
   00020    0.4312   -7594.1842  0.2715 
   00021    0.4468   -7640.3806  0.2707 
   00022    0.4512   -7689.5717  0.2653 
   00023    0.4540   -7750.1175  0.2658 
   00024    0.4424   -7802.4494  0.2676 
   00025    0.4444   -7815.9006  0.2684 
   00026    0.4296   -7826.9480  0.2747 
   00027    0.4272   -7850.1948  0.2709 
   00028    0.4336   -7869.0257  0.2719 
   00029    0.4304   -7839.8525  0.2739 
   00030    0.4212   -7856.6581  0.2824 
   00031    0.4296   -7887.7220  0.2730 
   00032    0.4312   -7941.2629  0.2795 
   00033    0.4348   -7970.4734  0.2761 
   00034    0.4248   -7976.8561  0.2865 
   00035    0.4348   -7943.6408  0.2850 
   00036    0.4368   -8010.0573  0.2815 
   00037    0.4176   -8080.8909  0.2862 
   00038    0.4280   -8099.0064  0.2859 
   00039    0.4472   -8097.9850  0.2831 
   00040    0.4136   -8114.9382  0.2781 
   00041    0.4260   -8145.8506  0.2736 
   00042    0.4036   -8149.4933  0.2731 
   00043    0.4264   -8131.7213  0.2763 
   00044    0.4336   -8135.7143  0.2737 
   00045    0.4200   -8106.2889  0.2740 
   00046    0.4332   -8168.7030  0.2673 
   00047    0.4300   -8165.6026  0.2649 
   00048    0.4136   -8123.6708  0.2618 
   00049    0.4196   -8133.8532  0.2633 
   00050    0.4384   -8118.2072  0.2629 
   00051    0.4192   -8177.9864  0.2630 
   00052    0.4372   -8194.3369  0.2643 
   00053    0.4172   -8180.9301  0.2597 
   00054    0.4280   -8150.2996  0.2561 
   00055    0.4252   -8220.9708  0.2588 
   00056    0.4236   -8218.7425  0.2633 
   00057    0.4388   -8257.8758  0.2588 
   00058    0.4312   -8247.1071  0.2557 
   00059    0.4256   -8255.5095  0.2515 
   00060    0.4340   -8233.9204  0.2565 
   00061    0.4128   -8224.2338  0.2607 
   00062    0.4248   -8260.6269  0.2625 
   00063    0.4120   -8285.1844  0.2587 
   00064    0.4272   -8246.4727  0.2603 
   00065    0.3988   -8246.1285  0.2624 
   00066    0.4180   -8248.5820  0.2668 
   00067    0.4280   -8275.7944  0.2626 
   00068    0.4240   -8246.7151  0.2636 
   00069    0.4252   -8266.3799  0.2700 
   00070    0.4244   -8295.8560  0.2696 
   00071    0.4316   -8294.1286  0.2688 
   00072    0.3992   -8285.5045  0.2697 
   00073    0.4284   -8275.2933  0.2690 
   00074    0.4184   -8261.7510  0.2704 
   00075    0.4236   -8310.4256  0.2687 
   00076    0.4256   -8241.7601  0.2699 
   00077    0.4088   -8241.6834  0.2773 
   00078    0.4124   -8309.6420  0.2810 
   00079    0.4108   -8325.6363  0.2775 
   00080    0.4120   -8337.0859  0.2732 
   00081    0.4296   -8344.3610  0.2743 
   00082    0.4036   -8331.1437  0.2728 
   00083    0.4048   -8313.3141  0.2768 
   00084    0.4280   -8310.0157  0.2772 
   00085    0.4212   -8273.5718  0.2810 
   00086    0.3984   -8249.8472  0.2762 
   00087    0.4288   -8276.1144  0.2733 
   00088    0.4252   -8265.4774  0.2805 
   00089    0.4240   -8234.4495  0.2789 
   00090    0.4220   -8221.9120  0.2799 
   00091    0.4272   -8241.1736  0.2905 
   00092    0.3976   -8217.1166  0.2860 
   00093    0.4244   -8250.4443  0.2832 
   00094    0.4116   -8297.8655  0.2854 
   00095    0.4096   -8303.1304  0.2809 
   00096    0.4140   -8338.8395  0.2872 
   00097    0.4044   -8338.6737  0.2909 
   00098    0.4084   -8363.9384  0.2896 
   00099    0.4068   -8323.9462  0.2935 
   00100    0.4160   -8277.4018  0.2952 
   00101    0.4188   -8298.3217  0.3015 
   00102    0.4084   -8316.2510  0.3049 
   00103    0.4244   -8312.9398  0.3098 
   00104    0.4316   -8341.2177  0.3106 
   00105    0.4140   -8356.0765  0.3056 
   00106    0.4172   -8350.8685  0.3017 
   00107    0.4192   -8316.8256  0.3100 
   00108    0.4360   -8346.0657  0.3017 
   00109    0.4216   -8296.2608  0.3013 
   00110    0.4280   -8330.7477  0.3063 
   00111    0.4288   -8302.4111  0.3027 
   00112    0.4228   -8293.6735  0.3064 
   00113    0.4200   -8294.6116  0.3052 
   00114    0.4160   -8282.6103  0.3002 
   00115    0.4052   -8311.2648  0.3076 
   00116    0.4224   -8334.4292  0.3050 
   00117    0.4280   -8378.6460  0.3051 
   00118    0.4052   -8406.3726  0.3043 
   00119    0.4280   -8418.9785  0.3098 
   00120    0.4236   -8409.4196  0.3119 
   00121    0.3888   -8424.0135  0.3072 
   00122    0.4060   -8372.6969  0.3097 
   00123    0.4284   -8395.4327  0.3096 
   00124    0.4076   -8414.4559  0.3118 
   00125    0.4120   -8443.5262  0.3024 
   00126    0.4220   -8391.1240  0.2979 
   00127    0.4216   -8413.0029  0.3015 
   00128    0.4056   -8348.7430  0.3044 
   00129    0.4276   -8306.9269  0.3086 
   00130    0.4108   -8306.3963  0.3015 
   00131    0.4156   -8321.6618  0.2942 
   00132    0.4332   -8385.0469  0.2947 
   00133    0.4076   -8385.4456  0.2999 
   00134    0.4160   -8376.4654  0.3001 
   00135    0.4284   -8381.1302  0.2989 
   00136    0.4220   -8383.4585  0.3046 
   00137    0.4168   -8386.1937  0.3024 
   00138    0.4232   -8377.5441  0.2972 
   00139    0.4168   -8369.9088  0.2974 
   00140    0.4216   -8352.3537  0.3001 
   00141    0.4188   -8361.7790  0.2971 
   00142    0.4228   -8350.3049  0.2953 
   00143    0.4200   -8357.3342  0.2931 
   00144    0.4020   -8379.0885  0.2887 
   00145    0.4188   -8315.0629  0.2900 
   00146    0.4124   -8318.0353  0.2884 
   00147    0.4064   -8340.6417  0.2856 
   00148    0.4276   -8362.0060  0.2879 
   00149    0.4240   -8356.8561  0.2831 
   00150    0.4100   -8356.6258  0.2854 
   00151    0.4168   -8358.3135  0.2901 
   00152    0.4064   -8325.3832  0.2861 
   00153    0.4024   -8356.6739  0.2836 
   00154    0.4052   -8379.5364  0.2815 
   00155    0.4144   -8410.5398  0.2815 
   00156    0.4236   -8393.9532  0.2857 
   00157    0.4220   -8385.5867  0.2850 
   00158    0.4080   -8380.0982  0.2874 
   00159    0.4272   -8361.7659  0.2879 
   00160    0.4148   -8364.2864  0.2905 
   00161    0.4136   -8334.7516  0.2897 
   00162    0.4164   -8348.6140  0.2942 
   00163    0.4448   -8357.7425  0.2903 
   00164    0.4168   -8325.3032  0.2919 
   00165    0.4176   -8283.9418  0.2969 
   00166    0.4044   -8296.4705  0.2919 
   00167    0.4048   -8285.6623  0.2891 
   00168    0.4104   -8272.0772  0.2868 
   00169    0.4268   -8292.2240  0.2826 
   00170    0.4204   -8318.5138  0.2865 
   00171    0.4228   -8310.1098  0.2789 
   00172    0.4204   -8298.7868  0.2761 
   00173    0.4012   -8291.4550  0.2740 
   00174    0.4148   -8337.3120  0.2784 
   00175    0.4092   -8335.1249  0.2782 
   00176    0.4152   -8306.6657  0.2780 
   00177    0.4416   -8339.5110  0.2748 
   00178    0.4152   -8374.4980  0.2745 
   00179    0.4064   -8338.7540  0.2720 
   00180    0.4176   -8346.2293  0.2739 
   00181    0.4132   -8408.9683  0.2697 
   00182    0.4104   -8418.6207  0.2728 
   00183    0.4056   -8386.7000  0.2706 
   00184    0.4188   -8379.1657  0.2689 
   00185    0.4156   -8397.8896  0.2724 
   00186    0.4132   -8461.9819  0.2720 
   00187    0.4212   -8470.8781  0.2747 
   00188    0.4124   -8442.1584  0.2738 
   00189    0.4128   -8438.0082  0.2724 
   00190    0.4376   -8438.7811  0.2704 
   00191    0.4228   -8399.4685  0.2688 
   00192    0.4148   -8391.5749  0.2702 
   00193    0.3980   -8378.3903  0.2650 
   00194    0.4236   -8386.5664  0.2662 
   00195    0.4056   -8385.6877  0.2635 
   00196    0.4084   -8333.4887  0.2645 
   00197    0.4144   -8353.1425  0.2696 
   00198    0.4156   -8390.2766  0.2681 
   00199    0.4200   -8404.5996  0.2732 
   00200    0.4112   -8433.0770  0.2728 
   00201    0.4060   -8468.9106  0.2740 
   00202    0.4236   -8441.8185  0.2795 
   00203    0.4196   -8441.1205  0.2843 
   00204    0.4104   -8379.0876  0.2852 
   00205    0.4244   -8397.1266  0.2841 
   00206    0.4236   -8424.2472  0.2814 
   00207    0.4272   -8393.9164  0.2821 
   00208    0.3972   -8376.5038  0.2820 
   00209    0.4212   -8372.8712  0.2793 
   00210    0.4156   -8382.8403  0.2779 
   00211    0.4268   -8342.5861  0.2829 
   00212    0.4024   -8361.3442  0.2861 
   00213    0.4080   -8394.3364  0.2768 
   00214    0.4292   -8405.9314  0.2816 
   00215    0.4128   -8430.0554  0.2787 
   00216    0.4144   -8419.9675  0.2770 
   00217    0.3928   -8434.6935  0.2734 
   00218    0.4024   -8437.1081  0.2737 
   00219    0.4072   -8399.2497  0.2794 
   00220    0.4068   -8387.5987  0.2820 
   00221    0.4168   -8411.2173  0.2786 
   00222    0.4176   -8442.5482  0.2748 
   00223    0.4220   -8438.1150  0.2754 
   00224    0.4316   -8416.4094  0.2736 
   00225    0.4120   -8432.3830  0.2712 
   00226    0.4128   -8450.9728  0.2692 
   00227    0.4160   -8441.5943  0.2704 
   00228    0.4064   -8467.1781  0.2673 
   00229    0.3984   -8460.2393  0.2703 
   00230    0.4056   -8397.8595  0.2651 
   00231    0.4156   -8408.8794  0.2709 
   00232    0.4180   -8389.5739  0.2761 
   00233    0.4164   -8412.9558  0.2768 
   00234    0.4052   -8434.2922  0.2742 
   00235    0.4088   -8458.0821  0.2730 
   00236    0.4196   -8473.9950  0.2763 
   00237    0.4096   -8420.1125  0.2723 
   00238    0.4180   -8464.5228  0.2719 
   00239    0.4164   -8443.0363  0.2697 
   00240    0.4040   -8457.2964  0.2716 
   00241    0.4184   -8458.7591  0.2777 
   00242    0.4220   -8479.4634  0.2768 
   00243    0.4224   -8484.7113  0.2719 
