#=====================================================
# File created:        Sat-18-Oct-2025-at-06-51-51PM
# Size of lattice:     72x72
# Number of MC steps:  132
# Reduced temperature: 0.500
# Run time (s):        9.045245
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5307.1434  0.2681 
   00001    0.6738   -7757.7436  0.2772 
   00002    0.6260   -9281.0467  0.2824 
   00003    0.5982  -10413.8345  0.2791 
   00004    0.5662  -11294.8348  0.2870 
   00005    0.5469  -11981.9923  0.2833 
   00006    0.5204  -12602.1882  0.2937 
   00007    0.5191  -13015.7265  0.3017 
   00008    0.5015  -13451.6283  0.3014 
   00009    0.4932  -13848.1927  0.3109 
   00010    0.4884  -14081.9877  0.3150 
   00011    0.4983  -14282.5860  0.3152 
   00012    0.4763  -14460.8225  0.3200 
   00013    0.4824  -14611.0053  0.3221 
   00014    0.4686  -14859.6729  0.3248 
   00015    0.4466  -15035.1146  0.3243 
   00016    0.4552  -15171.1602  0.3253 
   00017    0.4543  -15342.9692  0.3274 
   00018    0.4547  -15448.3689  0.3283 
   00019    0.4568  -15526.8924  0.3269 
   00020    0.4643  -15611.9558  0.3246 
   00021    0.4431  -15717.2268  0.3277 
   00022    0.4439  -15797.7261  0.3350 
   00023    0.4433  -15964.6470  0.3419 
   00024    0.4487  -15923.7314  0.3410 
   00025    0.4346  -16036.3414  0.3436 
   00026    0.4423  -16124.2680  0.3438 
   00027    0.4446  -16116.0690  0.3475 
   00028    0.4473  -16138.6149  0.3474 
   00029    0.4527  -16234.9634  0.3425 
   00030    0.4458  -16207.4735  0.3441 
   00031    0.4302  -16189.2420  0.3457 
   00032    0.4336  -16269.0671  0.3409 
   00033    0.4292  -16340.4846  0.3407 
   00034    0.4421  -16337.2335  0.3383 
   00035    0.4433  -16394.8140  0.3391 
   00036    0.4277  -16396.5616  0.3424 
   00037    0.4381  -16434.1629  0.3414 
   00038    0.4360  -16510.7997  0.3456 
   00039    0.4520  -16513.1240  0.3445 
   00040    0.4226  -16523.7186  0.3489 
   00041    0.4228  -16498.4247  0.3496 
   00042    0.4300  -16480.1755  0.3450 
   00043    0.4253  -16554.7697  0.3416 
   00044    0.4182  -16578.3028  0.3473 
   00045    0.4414  -16570.2065  0.3493 
   00046    0.4338  -16640.3052  0.3481 
   00047    0.4383  -16652.3463  0.3517 
   00048    0.4184  -16690.6226  0.3558 
   00049    0.4325  -16732.7185  0.3573 
   00050    0.4394  -16790.9139  0.3589 
   00051    0.4159  -16776.6300  0.3564 
   00052    0.4352  -16773.9193  0.3575 
   00053    0.4186  -16805.2257  0.3552 
   00054    0.4250  -16893.0804  0.3545 
   00055    0.4172  -16831.2358  0.3625 
   00056    0.4296  -16887.2665  0.3599 
   00057    0.4302  -16893.8035  0.3609 
   00058    0.4174  -16907.1149  0.3614 
   00059    0.4255  -16838.7821  0.3573 
   00060    0.4271  -16860.1306  0.3595 
