#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-09PM
# Size of lattice:     19x19
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        0.035968
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -297.9607  0.2965 
   00001    0.6870    -503.2266  0.3035 
   00002    0.6094    -615.8198  0.3300 
   00003    0.6316    -706.4945  0.3272 
   00004    0.5402    -775.1370  0.3294 
   00005    0.5623    -829.9638  0.3375 
   00006    0.5457    -858.6230  0.3346 
   00007    0.5235    -890.2536  0.3297 
   00008    0.5512    -918.3431  0.3393 
   00009    0.5485    -927.7337  0.3456 
   00010    0.5069    -964.6369  0.3549 
   00011    0.4903    -977.5490  0.3331 
   00012    0.4709    -984.4365  0.3452 
   00013    0.5291   -1007.5758  0.3392 
   00014    0.4571   -1024.9184  0.3363 
   00015    0.4543   -1030.7700  0.3311 
   00016    0.4958   -1041.8864  0.3357 
   00017    0.4266   -1061.0124  0.3351 
   00018    0.4515   -1080.6122  0.3452 
   00019    0.4626   -1078.4043  0.3650 
   00020    0.4488   -1095.5310  0.3724 
   00021    0.4515   -1110.1853  0.3833 
   00022    0.4571   -1111.8400  0.3869 
