#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-14PM
# Size of lattice:     2x2
# Number of MC steps:  35
# Reduced temperature: 0.500
# Run time (s):        0.001851
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000      -6.7710  0.6727 
   00001    0.7500      -9.0971  0.7531 
   00002    0.5000     -11.3914  0.8649 
   00003    0.5000     -15.9058  0.9971 
   00004    0.0000     -15.9058  0.9971 
   00005    0.5000     -15.2514  0.9795 
   00006    0.2500     -15.7184  0.9943 
   00007    0.2500     -15.0886  0.9723 
   00008    0.7500     -15.3718  0.9812 
   00009    1.0000     -14.0444  0.9461 
   00010    0.5000     -15.4762  0.9868 
   00011    0.5000     -15.0244  0.9799 
   00012    0.5000     -13.6163  0.9256 
   00013    0.5000     -14.7862  0.9640 
   00014    0.0000     -14.7862  0.9640 
   00015    0.5000     -14.6339  0.9563 
   00016    0.2500     -14.7437  0.9597 
   00017    0.7500     -14.2649  0.9469 
   00018    0.2500     -14.3138  0.9475 
   00019    0.2500     -14.9587  0.9775 
   00020    0.7500     -14.2117  0.9421 
   00021    0.5000     -13.8406  0.9449 
   00022    0.0000     -13.8406  0.9449 
   00023    0.5000     -15.2910  0.9782 
   00024    0.5000     -15.2868  0.9825 
   00025    0.5000     -15.2720  0.9770 
   00026    0.2500     -13.7135  0.9517 
   00027    0.5000     -12.2468  0.9294 
   00028    0.2500     -12.4947  0.9313 
   00029    0.2500     -14.2289  0.9432 
   00030    0.0000     -14.2289  0.9432 
   00031    0.2500     -13.7486  0.9265 
   00032    0.2500     -12.8174  0.9276 
   00033    0.2500     -12.2229  0.9138 
   00034    0.5000     -14.8848  0.9751 
   00035    1.0000     -14.8939  0.9719 
