#=====================================================
# File created:        Sat-18-Oct-2025-at-06-50-15PM
# Size of lattice:     3x3
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        0.003567
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -12.2172  0.4661 
   00001    0.5556     -17.7127  0.6663 
   00002    0.2222     -20.0762  0.7195 
   00003    0.6667     -23.4984  0.7804 
   00004    0.6667     -26.4270  0.8471 
   00005    0.6667     -28.4798  0.8836 
   00006    0.6667     -29.3647  0.8788 
   00007    0.5556     -29.3786  0.8959 
   00008    0.4444     -31.4841  0.9242 
   00009    0.6667     -31.8459  0.9284 
   00010    0.6667     -32.1488  0.9428 
   00011    0.7778     -31.7894  0.9408 
   00012    0.4444     -30.1663  0.9345 
   00013    0.1111     -30.6365  0.9405 
   00014    0.3333     -30.8266  0.9067 
   00015    0.3333     -30.1899  0.8981 
   00016    0.4444     -30.6757  0.9228 
   00017    0.5556     -30.4916  0.9329 
   00018    0.4444     -33.1872  0.9677 
   00019    0.1111     -33.3790  0.9677 
   00020    0.4444     -31.8401  0.9493 
   00021    0.5556     -33.2193  0.9668 
   00022    0.1111     -32.5161  0.9561 
