#=====================================================
# File created:        Sat-18-Oct-2025-at-06-50-41PM
# Size of lattice:     4x4
# Number of MC steps:  54
# Reduced temperature: 0.500
# Run time (s):        0.013813
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -10.1573  0.3621 
   00001    0.7500     -18.7398  0.3267 
   00002    0.6250     -24.5764  0.4204 
   00003    0.6875     -33.5624  0.5781 
   00004    0.7500     -43.4212  0.7844 
   00005    0.4375     -45.7501  0.8017 
   00006    0.5625     -45.6895  0.8199 
   00007    0.5000     -46.7099  0.8430 
   00008    0.1875     -44.5426  0.8340 
   00009    0.5625     -41.9419  0.7502 
   00010    0.5625     -44.1927  0.7613 
   00011    0.5625     -45.9961  0.7799 
   00012    0.3125     -43.3795  0.7721 
   00013    0.4375     -42.4526  0.7859 
   00014    0.5000     -50.1581  0.8547 
   00015    0.5000     -53.0730  0.9005 
   00016    0.5000     -53.6925  0.8867 
   00017    0.5625     -55.0366  0.9060 
   00018    0.5625     -51.4426  0.8949 
   00019    0.5000     -52.8094  0.9031 
   00020    0.5000     -54.6961  0.9287 
   00021    0.3750     -56.4576  0.9493 
   00022    0.5000     -53.7784  0.9190 
   00023    0.4375     -55.3219  0.9244 
   00024    0.3750     -55.3064  0.9235 
   00025    0.5625     -54.3111  0.9115 
   00026    0.3125     -50.4395  0.9008 
   00027    0.5000     -52.3876  0.9131 
   00028    0.4375     -55.8828  0.9412 
   00029    0.3125     -57.6599  0.9501 
   00030    0.3750     -56.7185  0.9426 
   00031    0.4375     -56.6511  0.9435 
   00032    0.3750     -53.7639  0.8962 
   00033    0.5000     -53.1518  0.9104 
   00034    0.3125     -56.9602  0.9350 
   00035    0.2500     -56.7991  0.9329 
   00036    0.2500     -58.6073  0.9559 
   00037    0.3125     -60.5833  0.9631 
   00038    0.3750     -61.4193  0.9707 
   00039    0.3750     -59.6065  0.9538 
   00040    0.1875     -59.0246  0.9512 
   00041    0.5000     -56.8509  0.9466 
   00042    0.5000     -57.5184  0.9499 
   00043    0.3125     -58.1328  0.9477 
   00044    0.3750     -59.4842  0.9604 
   00045    0.5625     -53.5713  0.9240 
   00046    0.2500     -54.1666  0.9269 
   00047    0.3125     -55.4177  0.9360 
   00048    0.7500     -53.5960  0.9186 
   00049    0.3750     -55.3687  0.9256 
   00050    0.4375     -54.0081  0.8985 
   00051    0.5625     -56.2278  0.9288 
   00052    0.5625     -54.7825  0.9135 
   00053    0.3125     -55.4792  0.9304 
   00054    0.3750     -57.8343  0.9496 
