#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-08PM
# Size of lattice:     7x7
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        0.005702
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -35.8544  0.3632 
   00001    0.7347     -75.3523  0.4059 
   00002    0.5714     -98.3448  0.4110 
   00003    0.5306    -112.6428  0.3968 
   00004    0.4694    -116.9953  0.4036 
   00005    0.6531    -115.4146  0.3730 
   00006    0.4694    -115.4824  0.4107 
   00007    0.6531    -116.4525  0.4263 
   00008    0.3469    -120.5195  0.4297 
   00009    0.5510    -126.2748  0.4240 
   00010    0.4286    -129.7789  0.4803 
   00011    0.6327    -133.9119  0.5124 
   00012    0.3673    -136.3294  0.5892 
   00013    0.4286    -137.0808  0.5878 
   00014    0.4490    -148.6339  0.6697 
   00015    0.5306    -143.4094  0.6872 
   00016    0.4694    -148.8481  0.6654 
   00017    0.3469    -157.3069  0.7126 
   00018    0.4694    -159.4092  0.7578 
   00019    0.4286    -164.6720  0.7621 
   00020    0.4490    -158.5334  0.7753 
   00021    0.4082    -160.5545  0.7906 
   00022    0.4082    -156.0050  0.7800 
