#=====================================================
# File created:        Sat-18-Oct-2025-at-08-20-53PM
# Size of lattice:     14x14
# Number of MC steps:  85
# Reduced temperature: 0.500
# Run time (s):        0.168670
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -180.3218  0.2752 
   00001    0.6531    -259.8872  0.2595 
   00002    0.6071    -319.4622  0.3021 
   00003    0.6122    -365.5356  0.3262 
   00004    0.4949    -426.9220  0.3276 
   00005    0.5408    -460.0824  0.3424 
   00006    0.5255    -494.9167  0.3714 
   00007    0.5000    -507.4534  0.3505 
   00008    0.5255    -515.5821  0.3431 
   00009    0.4643    -524.2993  0.3236 
   00010    0.5051    -530.0520  0.3516 
   00011    0.4745    -547.8990  0.3627 
   00012    0.4643    -558.0601  0.3866 
   00013    0.4643    -567.0000  0.3740 
   00014    0.4898    -597.1132  0.3997 
   00015    0.4337    -598.3219  0.3947 
   00016    0.4031    -593.8473  0.3828 
   00017    0.4592    -595.1110  0.3723 
   00018    0.4592    -604.2083  0.3595 
   00019    0.4847    -612.7615  0.3653 
   00020    0.4694    -612.4338  0.3542 
   00021    0.3571    -607.9955  0.3439 
   00022    0.4796    -610.3907  0.3444 
   00023    0.4337    -622.7050  0.3293 
   00024    0.4337    -618.3214  0.3263 
   00025    0.3367    -619.7287  0.3333 
   00026    0.4286    -615.4231  0.3445 
   00027    0.4286    -630.1445  0.3490 
   00028    0.4541    -629.3070  0.3506 
   00029    0.5102    -630.3538  0.3768 
   00030    0.4337    -638.5093  0.3692 
   00031    0.4184    -632.4758  0.3555 
   00032    0.3929    -625.2850  0.3572 
   00033    0.4235    -611.3816  0.3540 
   00034    0.3673    -625.1477  0.3376 
   00035    0.4388    -609.8832  0.3332 
   00036    0.4133    -613.0426  0.3379 
   00037    0.3724    -601.0711  0.3457 
   00038    0.4388    -602.3596  0.3547 
   00039    0.3980    -598.0439  0.3267 
   00040    0.4490    -603.2771  0.2922 
   00041    0.4082    -606.3174  0.3053 
   00042    0.4133    -604.9228  0.2965 
   00043    0.4235    -604.8646  0.3302 
   00044    0.4286    -611.5951  0.3268 
   00045    0.4745    -614.4492  0.3262 
   00046    0.4286    -607.7040  0.3453 
   00047    0.4796    -617.0406  0.3526 
   00048    0.4184    -613.2096  0.3731 
   00049    0.3622    -620.3244  0.3934 
   00050    0.3929    -619.5235  0.3714 
   00051    0.4745    -608.5504  0.3295 
   00052    0.4541    -602.2900  0.3266 
   00053    0.4235    -601.5156  0.3420 
   00054    0.4643    -607.6010  0.3239 
   00055    0.4388    -600.2963  0.3330 
   00056    0.4847    -603.8652  0.3368 
   00057    0.4490    -600.5792  0.3705 
   00058    0.3929    -609.7822  0.3893 
   00059    0.4235    -613.2198  0.3895 
   00060    0.4694    -610.5666  0.4146 
   00061    0.5000    -605.8508  0.4278 
   00062    0.3827    -602.8599  0.4183 
   00063    0.4694    -615.4809  0.4163 
   00064    0.4541    -608.8579  0.4140 
   00065    0.4031    -603.1619  0.4177 
   00066    0.4643    -611.7439  0.4242 
   00067    0.5000    -610.1777  0.4421 
   00068    0.4388    -604.2665  0.4695 
   00069    0.3673    -615.6733  0.4718 
   00070    0.4337    -621.4530  0.4714 
   00071    0.4337    -619.0100  0.4730 
   00072    0.3929    -625.9970  0.4582 
   00073    0.4490    -616.8127  0.4454 
   00074    0.4694    -614.9287  0.4531 
   00075    0.4235    -624.4716  0.4586 
   00076    0.4082    -633.5528  0.4860 
   00077    0.4643    -619.9209  0.4867 
   00078    0.4388    -625.0148  0.4865 
   00079    0.4439    -628.2019  0.4972 
   00080    0.4388    -625.6076  0.4953 
   00081    0.3827    -614.1422  0.4818 
   00082    0.4643    -618.4100  0.4802 
   00083    0.4898    -622.4148  0.4631 
   00084    0.4337    -619.9629  0.4540 
   00085    0.4592    -621.0841  0.4602 
