#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-18PM
# Size of lattice:     37x37
# Number of MC steps:  35
# Reduced temperature: 0.500
# Run time (s):        0.201796
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1353.7361  0.2649 
   00001    0.6786   -2005.5812  0.2659 
   00002    0.6224   -2447.1692  0.2592 
   00003    0.5953   -2829.7713  0.2697 
   00004    0.5508   -3016.9378  0.2725 
   00005    0.5376   -3156.7960  0.2688 
   00006    0.5194   -3319.3165  0.2750 
   00007    0.5325   -3475.6150  0.2748 
   00008    0.4953   -3551.5816  0.2791 
   00009    0.5208   -3663.9371  0.2754 
   00010    0.4960   -3759.8065  0.2680 
   00011    0.4909   -3820.2624  0.2787 
   00012    0.4865   -3880.2884  0.2845 
   00013    0.4558   -3906.9641  0.2802 
   00014    0.4587   -3954.5381  0.2848 
   00015    0.4543   -4011.9206  0.2780 
   00016    0.4617   -4003.1041  0.2842 
   00017    0.4675   -4057.5721  0.2785 
   00018    0.4354   -4114.5654  0.2749 
   00019    0.4653   -4084.4391  0.2726 
   00020    0.4427   -4111.5509  0.2776 
   00021    0.4332   -4120.0198  0.2844 
   00022    0.4558   -4141.1133  0.2858 
   00023    0.4266   -4175.0196  0.2947 
   00024    0.4463   -4209.2867  0.2933 
   00025    0.4171   -4223.7456  0.2899 
   00026    0.4631   -4242.1622  0.2883 
   00027    0.4427   -4205.8516  0.2852 
   00028    0.4405   -4233.0901  0.2854 
   00029    0.4375   -4276.7824  0.2820 
   00030    0.4536   -4262.9713  0.2710 
   00031    0.4346   -4266.8026  0.2755 
   00032    0.4288   -4255.6743  0.2779 
   00033    0.4397   -4250.5303  0.2904 
   00034    0.4186   -4238.3978  0.2946 
   00035    0.4317   -4255.4215  0.3023 
