#=====================================================
# File created:        Sat-18-Oct-2025-at-08-20-14PM
# Size of lattice:     10x10
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        0.023608
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -100.3900  0.3312 
   00001    0.6700    -166.7762  0.3497 
   00002    0.6000    -194.7298  0.3574 
   00003    0.5700    -210.1406  0.3643 
   00004    0.5800    -228.4106  0.4221 
   00005    0.6000    -237.3660  0.4031 
   00006    0.5500    -249.7871  0.4055 
   00007    0.5000    -258.0628  0.3969 
   00008    0.5000    -269.5459  0.4179 
   00009    0.4300    -269.8817  0.4326 
   00010    0.5200    -284.1586  0.4325 
   00011    0.4400    -289.9275  0.4671 
   00012    0.4700    -287.6161  0.4813 
   00013    0.4100    -286.4337  0.5182 
   00014    0.5200    -285.7839  0.5485 
   00015    0.4000    -289.4234  0.5550 
   00016    0.4800    -292.2085  0.5601 
   00017    0.4400    -298.5509  0.6068 
   00018    0.4100    -307.8598  0.6373 
   00019    0.3600    -306.5271  0.6478 
   00020    0.4800    -310.3295  0.6595 
   00021    0.3800    -310.3655  0.6620 
   00022    0.4900    -308.5665  0.6837 
