#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-24PM
# Size of lattice:     7x7
# Number of MC steps:  54
# Reduced temperature: 0.500
# Run time (s):        0.013730
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -56.0618  0.3686 
   00001    0.5510     -69.8815  0.2805 
   00002    0.7143     -88.8385  0.3016 
   00003    0.6122     -98.4340  0.3948 
   00004    0.5918    -114.8468  0.4064 
   00005    0.6327    -129.7668  0.4248 
   00006    0.4490    -132.6627  0.3878 
   00007    0.4694    -131.1335  0.3865 
   00008    0.5510    -125.9998  0.3825 
   00009    0.5306    -125.6320  0.3679 
   00010    0.3878    -127.5721  0.4394 
   00011    0.5918    -138.0516  0.4782 
   00012    0.3878    -132.8145  0.4930 
   00013    0.5714    -139.2645  0.5640 
   00014    0.4286    -141.6885  0.6268 
   00015    0.5102    -145.2860  0.6316 
   00016    0.4694    -142.5493  0.6688 
   00017    0.4082    -148.1498  0.6178 
   00018    0.3265    -149.6285  0.6310 
   00019    0.3469    -144.0892  0.6151 
   00020    0.5714    -148.7443  0.6766 
   00021    0.4490    -145.6994  0.6723 
   00022    0.5510    -148.7531  0.7236 
   00023    0.4286    -152.7596  0.7574 
   00024    0.4082    -152.5655  0.7821 
   00025    0.4694    -153.6172  0.8116 
   00026    0.4694    -146.8575  0.7989 
   00027    0.4286    -146.3461  0.8034 
   00028    0.4898    -147.4952  0.7860 
   00029    0.4082    -145.4883  0.7885 
   00030    0.4082    -146.6803  0.7959 
   00031    0.4898    -154.6293  0.8233 
   00032    0.3878    -151.6444  0.7928 
   00033    0.3265    -151.7641  0.7813 
   00034    0.4898    -160.4120  0.8542 
   00035    0.3878    -161.9066  0.8541 
   00036    0.3878    -164.4212  0.8324 
   00037    0.2857    -162.4923  0.8451 
   00038    0.3469    -159.7176  0.8721 
   00039    0.3878    -157.2856  0.8344 
   00040    0.4490    -163.3389  0.8370 
   00041    0.5102    -166.5261  0.8554 
   00042    0.4082    -171.8722  0.8744 
   00043    0.2857    -171.9456  0.9001 
   00044    0.4694    -174.1371  0.9200 
   00045    0.3878    -171.3419  0.9053 
   00046    0.2857    -176.1528  0.9161 
   00047    0.4286    -176.1084  0.8973 
   00048    0.2857    -175.3809  0.9028 
   00049    0.4286    -175.6525  0.9014 
   00050    0.4286    -176.9607  0.9049 
   00051    0.4694    -177.3062  0.9058 
   00052    0.3878    -171.1618  0.8824 
   00053    0.4286    -168.6344  0.8824 
   00054    0.3878    -169.0423  0.8949 
