#=====================================================
# File created:        Sat-18-Oct-2025-at-08-21-51PM
# Size of lattice:     27x27
# Number of MC steps:  206
# Reduced temperature: 0.500
# Run time (s):        1.474221
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -742.9654  0.2971 
   00001    0.6831   -1145.9311  0.3202 
   00002    0.6420   -1318.5525  0.3048 
   00003    0.5556   -1508.5550  0.3004 
   00004    0.5693   -1661.6291  0.2711 
   00005    0.5158   -1762.8835  0.2748 
   00006    0.4760   -1838.2334  0.2695 
   00007    0.4787   -1903.2799  0.2688 
   00008    0.4719   -1968.0796  0.2754 
   00009    0.5048   -2031.4466  0.2876 
   00010    0.4829   -2054.4278  0.2907 
   00011    0.4842   -2117.9069  0.3036 
   00012    0.4294   -2115.2478  0.3067 
   00013    0.4636   -2143.9309  0.3078 
   00014    0.4774   -2157.1898  0.3333 
   00015    0.4842   -2185.3088  0.3335 
   00016    0.4486   -2195.0924  0.3361 
   00017    0.4691   -2222.4557  0.3383 
   00018    0.4403   -2232.2111  0.3200 
   00019    0.4554   -2242.0119  0.3168 
   00020    0.4390   -2239.5220  0.3212 
   00021    0.4239   -2234.1465  0.3442 
   00022    0.4321   -2237.1570  0.3382 
   00023    0.4390   -2227.4110  0.3555 
   00024    0.4390   -2238.1749  0.3657 
   00025    0.4787   -2252.1662  0.3799 
   00026    0.4211   -2258.6374  0.3830 
   00027    0.4239   -2302.9727  0.4027 
   00028    0.4431   -2293.8596  0.4008 
   00029    0.4664   -2309.6445  0.3993 
   00030    0.4691   -2324.0726  0.4043 
   00031    0.4472   -2327.2430  0.3980 
   00032    0.4431   -2315.0161  0.4119 
   00033    0.4239   -2294.1775  0.4092 
   00034    0.4458   -2310.2946  0.4146 
   00035    0.4115   -2304.7177  0.4115 
   00036    0.4294   -2301.6032  0.4080 
   00037    0.4719   -2298.8810  0.4111 
   00038    0.4170   -2316.2087  0.4081 
   00039    0.4444   -2337.5308  0.3871 
   00040    0.4431   -2354.7504  0.3985 
   00041    0.4403   -2333.7220  0.3956 
   00042    0.4472   -2342.9234  0.4100 
   00043    0.4115   -2343.6307  0.4149 
   00044    0.4513   -2335.7247  0.4216 
   00045    0.4321   -2331.2278  0.4217 
   00046    0.4266   -2339.9083  0.4188 
   00047    0.4143   -2350.4944  0.4177 
   00048    0.4376   -2366.2144  0.4063 
   00049    0.4115   -2356.3798  0.4051 
   00050    0.4307   -2358.7747  0.4213 
   00051    0.4211   -2353.6625  0.4205 
   00052    0.4321   -2343.8572  0.4249 
   00053    0.4376   -2344.9248  0.4281 
   00054    0.4307   -2354.5254  0.4344 
   00055    0.4184   -2361.4192  0.4318 
   00056    0.4211   -2334.9449  0.4250 
   00057    0.4239   -2344.1318  0.4242 
   00058    0.4527   -2362.7316  0.4298 
   00059    0.3964   -2373.1197  0.4354 
   00060    0.4582   -2392.7462  0.4551 
   00061    0.4225   -2396.5275  0.4588 
   00062    0.4102   -2390.1738  0.4612 
   00063    0.4170   -2396.6614  0.4703 
   00064    0.4335   -2401.4736  0.4819 
   00065    0.4417   -2402.3016  0.4694 
   00066    0.4115   -2423.8396  0.4572 
   00067    0.4170   -2416.3644  0.4464 
   00068    0.4417   -2407.2146  0.4502 
   00069    0.3855   -2395.6980  0.4423 
   00070    0.4005   -2392.6990  0.4445 
   00071    0.4307   -2392.5593  0.4524 
   00072    0.4472   -2382.4665  0.4552 
   00073    0.3896   -2377.3615  0.4505 
   00074    0.4403   -2365.9752  0.4413 
   00075    0.4102   -2358.3103  0.4550 
   00076    0.4143   -2366.1815  0.4564 
   00077    0.4431   -2353.5945  0.4452 
   00078    0.4458   -2378.2954  0.4373 
   00079    0.4047   -2372.0553  0.4412 
   00080    0.4211   -2390.2159  0.4396 
   00081    0.4321   -2399.8472  0.4513 
   00082    0.4431   -2390.7673  0.4463 
   00083    0.4211   -2371.3130  0.4424 
   00084    0.4211   -2380.9880  0.4418 
   00085    0.4321   -2395.3438  0.4440 
   00086    0.4156   -2396.8643  0.4257 
   00087    0.4129   -2425.5966  0.4266 
   00088    0.4156   -2452.7449  0.4374 
   00089    0.4211   -2454.6412  0.4374 
   00090    0.4280   -2454.0908  0.4460 
   00091    0.4239   -2450.4417  0.4379 
   00092    0.4033   -2426.3739  0.4478 
   00093    0.4431   -2437.6253  0.4440 
   00094    0.4074   -2444.8826  0.4536 
   00095    0.4417   -2424.6577  0.4533 
   00096    0.4390   -2427.2980  0.4546 
   00097    0.4362   -2411.3271  0.4560 
   00098    0.4321   -2420.7258  0.4585 
   00099    0.4115   -2427.6134  0.4593 
   00100    0.4060   -2428.6063  0.4592 
   00101    0.3951   -2453.0323  0.4721 
   00102    0.4403   -2436.8790  0.4701 
   00103    0.3896   -2450.8894  0.4610 
   00104    0.4294   -2428.9233  0.4447 
   00105    0.4540   -2420.1892  0.4501 
   00106    0.4088   -2406.5110  0.4549 
   00107    0.4198   -2422.7321  0.4564 
   00108    0.4102   -2392.4203  0.4554 
   00109    0.4156   -2390.8325  0.4582 
   00110    0.4088   -2414.9389  0.4637 
   00111    0.4019   -2408.9428  0.4679 
