#=====================================================
# File created:        Sat-18-Oct-2025-at-08-12-20PM
# Size of lattice:     100x100
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        9.796432
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10116.7956  0.2544 
   00001    0.6774  -14828.7219  0.2593 
   00002    0.6288  -17824.0471  0.2634 
   00003    0.5848  -20308.1028  0.2663 
   00004    0.5629  -22012.7399  0.2728 
   00005    0.5409  -23412.4281  0.2704 
   00006    0.5219  -24420.4857  0.2675 
   00007    0.5063  -25204.2983  0.2693 
   00008    0.5028  -26122.7672  0.2675 
   00009    0.4917  -26821.5918  0.2681 
   00010    0.4741  -27279.6884  0.2698 
   00011    0.4801  -27644.3840  0.2716 
   00012    0.4819  -28028.1437  0.2767 
   00013    0.4686  -28438.2820  0.2833 
   00014    0.4717  -28722.9829  0.2844 
   00015    0.4594  -29060.5667  0.2864 
   00016    0.4579  -29382.0999  0.2861 
   00017    0.4458  -29576.7759  0.2846 
   00018    0.4507  -29791.2694  0.2804 
   00019    0.4452  -30012.8075  0.2811 
   00020    0.4522  -30166.7379  0.2857 
   00021    0.4407  -30350.1858  0.2893 
   00022    0.4452  -30602.4849  0.2879 
   00023    0.4331  -30709.1374  0.2884 
   00024    0.4438  -30814.2931  0.2872 
   00025    0.4368  -30894.6451  0.2898 
   00026    0.4375  -30970.6667  0.2909 
   00027    0.4386  -31171.2373  0.2882 
   00028    0.4443  -31187.6317  0.2890 
   00029    0.4467  -31316.6877  0.2916 
   00030    0.4331  -31489.4845  0.2891 
   00031    0.4366  -31545.6872  0.2873 
   00032    0.4339  -31804.6981  0.2927 
   00033    0.4334  -31817.9986  0.2926 
   00034    0.4303  -31852.6569  0.2938 
   00035    0.4340  -31894.6734  0.2916 
   00036    0.4322  -32026.4036  0.2944 
   00037    0.4217  -32008.0986  0.2950 
   00038    0.4323  -32112.7115  0.2911 
   00039    0.4270  -32206.9814  0.2962 
   00040    0.4311  -32160.8397  0.2995 
   00041    0.4286  -32204.1424  0.3013 
   00042    0.4338  -32246.2012  0.3016 
   00043    0.4270  -32276.2579  0.3008 
   00044    0.4239  -32321.7404  0.3009 
   00045    0.4235  -32332.0070  0.3015 
   00046    0.4283  -32359.0425  0.3002 
   00047    0.4251  -32345.5997  0.3015 
   00048    0.4247  -32381.9078  0.3019 
   00049    0.4202  -32501.8038  0.3017 
   00050    0.4270  -32492.5049  0.3011 
   00051    0.4227  -32522.2312  0.3044 
   00052    0.4243  -32514.4745  0.3034 
   00053    0.4378  -32599.5006  0.3034 
   00054    0.4251  -32544.2035  0.3027 
   00055    0.4200  -32576.0733  0.3062 
   00056    0.4234  -32617.7730  0.3068 
   00057    0.4293  -32651.4751  0.3075 
   00058    0.4149  -32698.1884  0.3082 
   00059    0.4301  -32694.6246  0.3074 
   00060    0.4172  -32723.5657  0.3084 
   00061    0.4234  -32860.6647  0.3061 
   00062    0.4220  -32910.4937  0.3054 
   00063    0.4178  -32976.4455  0.3056 
   00064    0.4189  -32991.3932  0.3078 
   00065    0.4114  -33015.1330  0.3050 
   00066    0.4152  -32999.3714  0.3044 
   00067    0.4197  -32975.0940  0.3050 
   00068    0.4291  -32957.5961  0.3029 
   00069    0.4207  -33120.8712  0.3027 
   00070    0.4240  -33062.5272  0.2989 
   00071    0.4157  -33104.9658  0.2996 
   00072    0.4245  -33103.9408  0.3007 
   00073    0.4177  -33108.1937  0.3038 
   00074    0.4178  -33155.6722  0.3017 
   00075    0.4227  -33083.8989  0.3035 
   00076    0.4167  -33008.6137  0.2991 
   00077    0.4131  -33133.0877  0.3013 
   00078    0.4170  -33245.5201  0.3014 
   00079    0.4192  -33265.5965  0.3051 
   00080    0.4204  -33288.9292  0.3028 
   00081    0.4209  -33313.1236  0.3045 
   00082    0.4146  -33347.7087  0.3074 
   00083    0.4218  -33221.8463  0.3063 
   00084    0.4224  -33300.3195  0.3070 
   00085    0.4178  -33320.7662  0.3076 
   00086    0.4234  -33288.7067  0.3095 
   00087    0.4238  -33310.5209  0.3090 
   00088    0.4210  -33312.2280  0.3073 
   00089    0.4205  -33387.1166  0.3038 
   00090    0.4201  -33314.5409  0.3047 
   00091    0.4217  -33279.9401  0.3024 
   00092    0.4238  -33311.2908  0.3053 
   00093    0.4205  -33293.4204  0.3027 
   00094    0.4139  -33260.8213  0.3039 
   00095    0.4080  -33294.6233  0.3049 
   00096    0.4162  -33254.2985  0.3090 
   00097    0.4254  -33225.3013  0.3068 
   00098    0.4129  -33328.5473  0.3059 
   00099    0.4187  -33324.0398  0.3035 
   00100    0.4227  -33327.4910  0.3035 
