#=====================================================
# File created:        Thu-23-Oct-2025-at-12-15-47PM
# Size of lattice:     100x100
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        20.795003
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -9815.9794  0.2587 
   00001    0.6821  -14755.1526  0.2594 
   00002    0.6279  -18117.8760  0.2667 
   00003    0.5848  -20308.5943  0.2686 
   00004    0.5583  -22117.7327  0.2700 
   00005    0.5371  -23569.5846  0.2731 
   00006    0.5202  -24584.0239  0.2752 
   00007    0.5045  -25528.9811  0.2769 
   00008    0.5014  -26257.1362  0.2812 
   00009    0.4812  -26972.9091  0.2811 
   00010    0.4812  -27454.4401  0.2839 
   00011    0.4830  -27924.7398  0.2862 
   00012    0.4703  -28302.8987  0.2873 
   00013    0.4678  -28628.2961  0.2954 
   00014    0.4650  -28981.5964  0.3032 
   00015    0.4588  -29330.9526  0.3058 
   00016    0.4581  -29658.7074  0.3059 
   00017    0.4516  -29849.1731  0.3075 
   00018    0.4537  -29935.6489  0.3090 
   00019    0.4475  -30200.6492  0.3072 
   00020    0.4526  -30441.7331  0.3082 
   00021    0.4432  -30596.6421  0.3070 
   00022    0.4439  -30724.8137  0.3064 
   00023    0.4458  -30830.6875  0.3081 
   00024    0.4443  -30894.4797  0.3138 
   00025    0.4422  -30969.8648  0.3158 
   00026    0.4470  -31047.8238  0.3164 
   00027    0.4383  -31184.3573  0.3206 
   00028    0.4332  -31283.8525  0.3227 
   00029    0.4319  -31442.9533  0.3247 
   00030    0.4417  -31485.9691  0.3251 
   00031    0.4416  -31522.9475  0.3281 
   00032    0.4308  -31773.8142  0.3306 
   00033    0.4320  -31776.0863  0.3320 
   00034    0.4366  -31873.9964  0.3318 
   00035    0.4355  -31992.7193  0.3327 
   00036    0.4368  -31977.1739  0.3358 
   00037    0.4208  -32056.3726  0.3409 
   00038    0.4251  -32206.4997  0.3434 
   00039    0.4296  -32215.2686  0.3413 
   00040    0.4269  -32263.5335  0.3413 
   00041    0.4252  -32354.4121  0.3425 
   00042    0.4221  -32409.4463  0.3448 
   00043    0.4333  -32505.6651  0.3463 
   00044    0.4245  -32497.8304  0.3431 
   00045    0.4236  -32435.3671  0.3472 
   00046    0.4287  -32460.6185  0.3468 
   00047    0.4197  -32511.0618  0.3433 
   00048    0.4262  -32528.8370  0.3487 
   00049    0.4229  -32522.0507  0.3470 
   00050    0.4276  -32463.8270  0.3462 
   00051    0.4262  -32519.2729  0.3442 
   00052    0.4246  -32575.0502  0.3476 
   00053    0.4313  -32547.5939  0.3445 
   00054    0.4178  -32623.1154  0.3439 
   00055    0.4365  -32757.7177  0.3439 
   00056    0.4286  -32820.0786  0.3471 
   00057    0.4275  -32835.6307  0.3460 
   00058    0.4268  -32815.0334  0.3501 
   00059    0.4262  -32705.9718  0.3485 
   00060    0.4246  -32616.5820  0.3473 
   00061    0.4234  -32653.9015  0.3502 
   00062    0.4208  -32644.9256  0.3483 
   00063    0.4269  -32628.3088  0.3460 
   00064    0.4217  -32836.4664  0.3452 
   00065    0.4191  -32815.0941  0.3453 
   00066    0.4304  -32941.1452  0.3444 
   00067    0.4228  -32941.7347  0.3440 
   00068    0.4128  -33005.9005  0.3443 
   00069    0.4273  -32976.1878  0.3469 
   00070    0.4134  -33077.0880  0.3461 
   00071    0.4252  -33103.9797  0.3502 
   00072    0.4265  -33087.9611  0.3509 
   00073    0.4206  -33148.9634  0.3539 
   00074    0.4146  -33061.2292  0.3529 
   00075    0.4167  -33019.5769  0.3531 
   00076    0.4120  -33012.3027  0.3517 
   00077    0.4216  -33033.8036  0.3491 
   00078    0.4284  -33109.1296  0.3478 
   00079    0.4196  -33157.1009  0.3501 
   00080    0.4203  -33135.2623  0.3516 
   00081    0.4230  -33124.1925  0.3513 
   00082    0.4181  -33125.0414  0.3492 
   00083    0.4184  -33159.2093  0.3478 
   00084    0.4250  -33199.6424  0.3482 
   00085    0.4148  -33111.6411  0.3490 
   00086    0.4188  -33172.8464  0.3477 
   00087    0.4172  -33248.7579  0.3449 
   00088    0.4244  -33217.8806  0.3486 
   00089    0.4266  -33199.8820  0.3482 
   00090    0.4234  -33110.4069  0.3478 
   00091    0.4149  -33186.0847  0.3468 
   00092    0.4180  -33177.2836  0.3468 
   00093    0.4179  -33087.8410  0.3482 
   00094    0.4160  -33194.3703  0.3496 
   00095    0.4160  -33212.5425  0.3480 
   00096    0.4133  -33156.0357  0.3487 
   00097    0.4181  -33110.3758  0.3486 
   00098    0.4152  -33069.1242  0.3474 
   00099    0.4261  -33017.0909  0.3491 
   00100    0.4167  -33002.5329  0.3475 
   00101    0.4228  -32992.8986  0.3471 
   00102    0.4251  -33085.0358  0.3488 
   00103    0.4205  -33097.2687  0.3518 
   00104    0.4153  -33059.5346  0.3549 
   00105    0.4175  -33144.6908  0.3573 
   00106    0.4150  -33141.4223  0.3571 
   00107    0.4186  -33344.2678  0.3617 
   00108    0.4231  -33232.7070  0.3647 
   00109    0.4181  -33179.2487  0.3608 
   00110    0.4233  -33277.0783  0.3608 
   00111    0.4223  -33247.5848  0.3623 
   00112    0.4166  -33259.6545  0.3634 
   00113    0.4266  -33355.3625  0.3624 
   00114    0.4057  -33435.6958  0.3633 
   00115    0.4182  -33398.9971  0.3629 
   00116    0.4069  -33327.3750  0.3666 
   00117    0.4296  -33321.7902  0.3693 
   00118    0.4182  -33353.2268  0.3710 
   00119    0.4221  -33351.4330  0.3705 
   00120    0.4195  -33315.2952  0.3738 
   00121    0.4102  -33372.1472  0.3755 
   00122    0.4132  -33381.2137  0.3768 
   00123    0.4244  -33345.5700  0.3777 
   00124    0.4225  -33322.1515  0.3783 
   00125    0.4117  -33349.9389  0.3804 
   00126    0.4151  -33297.7582  0.3827 
   00127    0.4037  -33312.4850  0.3873 
   00128    0.4222  -33345.0205  0.3909 
   00129    0.4213  -33352.0142  0.3921 
   00130    0.4219  -33435.2243  0.3934 
   00131    0.4133  -33492.7251  0.3932 
   00132    0.4140  -33484.0894  0.3949 
   00133    0.4136  -33429.2568  0.3968 
   00134    0.4134  -33466.7490  0.3961 
   00135    0.4101  -33519.8447  0.3979 
   00136    0.4082  -33428.7389  0.3978 
   00137    0.4155  -33489.7666  0.3993 
   00138    0.4081  -33519.4873  0.3992 
   00139    0.4156  -33474.3229  0.3999 
   00140    0.4073  -33493.7903  0.3997 
   00141    0.4171  -33484.4702  0.4018 
   00142    0.4133  -33380.9782  0.3985 
   00143    0.4221  -33423.8691  0.3984 
   00144    0.4111  -33365.9469  0.3993 
   00145    0.4171  -33415.0359  0.4026 
   00146    0.4157  -33413.0314  0.3998 
   00147    0.4086  -33518.7153  0.3984 
   00148    0.4261  -33494.1982  0.4027 
   00149    0.4206  -33441.4684  0.4053 
   00150    0.4205  -33436.0342  0.4065 
   00151    0.4132  -33476.9198  0.4072 
   00152    0.4109  -33526.4208  0.4096 
   00153    0.4128  -33467.6510  0.4114 
