#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-26PM
# Size of lattice:     27x27
# Number of MC steps:  54
# Reduced temperature: 0.500
# Run time (s):        0.167826
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -721.0061  0.2786 
   00001    0.6735   -1071.1551  0.2858 
   00002    0.6173   -1246.0992  0.2984 
   00003    0.6187   -1465.2253  0.3052 
   00004    0.5542   -1617.3972  0.3088 
   00005    0.5322   -1717.2492  0.3248 
   00006    0.5309   -1764.8492  0.3323 
   00007    0.5062   -1817.1969  0.3326 
   00008    0.4979   -1880.6807  0.3602 
   00009    0.5075   -1940.4442  0.3636 
   00010    0.5171   -1949.5148  0.3554 
   00011    0.4993   -1967.6863  0.3549 
   00012    0.4829   -2004.4930  0.3637 
   00013    0.4829   -2029.2130  0.3472 
   00014    0.4746   -2056.4065  0.3443 
   00015    0.4554   -2082.1611  0.3615 
   00016    0.4678   -2077.0971  0.3637 
   00017    0.4595   -2095.3845  0.3571 
   00018    0.4746   -2135.9833  0.3541 
   00019    0.4582   -2147.4266  0.3435 
   00020    0.4623   -2172.1884  0.3362 
   00021    0.4472   -2190.6439  0.3501 
   00022    0.4444   -2195.7415  0.3489 
   00023    0.4280   -2210.4495  0.3566 
   00024    0.4321   -2177.0848  0.3672 
   00025    0.4472   -2191.5719  0.3739 
   00026    0.4348   -2223.8277  0.3713 
   00027    0.4266   -2197.8092  0.3689 
   00028    0.4650   -2223.9033  0.3714 
   00029    0.4362   -2256.8743  0.3789 
   00030    0.4678   -2239.5112  0.3642 
   00031    0.4156   -2259.9408  0.3689 
   00032    0.4348   -2300.8028  0.3685 
   00033    0.4431   -2329.3697  0.3749 
   00034    0.4595   -2289.9720  0.3760 
   00035    0.4540   -2283.7435  0.3698 
   00036    0.4417   -2295.7627  0.3885 
   00037    0.4540   -2316.4971  0.3983 
   00038    0.4335   -2333.5360  0.4159 
   00039    0.4047   -2317.8618  0.4080 
   00040    0.4115   -2307.8965  0.4082 
   00041    0.4294   -2297.6434  0.4209 
   00042    0.4527   -2297.9952  0.4194 
   00043    0.4623   -2319.3049  0.4081 
   00044    0.4513   -2340.3715  0.4036 
   00045    0.4280   -2356.8819  0.4112 
   00046    0.4335   -2322.9318  0.4072 
   00047    0.4280   -2352.9400  0.4057 
   00048    0.4088   -2347.9033  0.4088 
   00049    0.4102   -2353.2618  0.4139 
   00050    0.4376   -2351.3688  0.3997 
   00051    0.4005   -2363.1443  0.3963 
   00052    0.4239   -2359.5694  0.4063 
   00053    0.4129   -2372.6548  0.4113 
   00054    0.4239   -2366.0697  0.4176 
