#=====================================================
# File created:        Thu-23-Oct-2025-at-12-14-26PM
# Size of lattice:     2x2
# Number of MC steps:  321
# Reduced temperature: 0.500
# Run time (s):        0.015301
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000      -5.6502  0.5828 
   00001    0.5000      -6.2513  0.5751 
   00002    0.5000      -7.9110  0.6898 
   00003    0.5000      -9.6018  0.7856 
   00004    0.7500     -13.3563  0.9279 
   00005    0.5000     -14.3021  0.9553 
   00006    0.0000     -14.3021  0.9553 
   00007    0.2500     -14.4312  0.9586 
   00008    0.5000     -12.6195  0.9290 
   00009    0.5000     -13.6863  0.9358 
   00010    0.5000     -15.5461  0.9857 
   00011    0.0000     -15.5461  0.9857 
   00012    0.0000     -15.5461  0.9857 
   00013    0.5000     -14.7116  0.9598 
   00014    0.5000     -14.7164  0.9611 
   00015    0.5000     -13.2696  0.9471 
   00016    0.5000     -14.8306  0.9634 
   00017    0.7500     -15.2536  0.9821 
   00018    0.2500     -14.9601  0.9698 
   00019    0.5000     -14.8890  0.9697 
   00020    0.5000     -14.6448  0.9690 
   00021    0.2500     -14.0576  0.9548 
   00022    0.2500     -14.4521  0.9644 
   00023    0.2500     -14.9462  0.9761 
   00024    0.5000     -13.6947  0.9625 
   00025    0.2500     -13.0899  0.9509 
   00026    0.2500     -10.7600  0.8365 
   00027    0.5000     -10.9439  0.8410 
   00028    0.2500     -12.0317  0.8760 
   00029    0.7500     -15.4960  0.9852 
   00030    0.7500     -15.4507  0.9905 
   00031    0.5000     -15.3928  0.9810 
   00032    0.0000     -15.3928  0.9810 
   00033    0.5000     -14.4759  0.9554 
   00034    0.0000     -14.4759  0.9554 
   00035    0.5000     -15.2443  0.9765 
   00036    0.2500     -14.4482  0.9606 
   00037    0.5000     -14.7383  0.9612 
   00038    0.7500     -14.0909  0.9494 
   00039    0.0000     -14.0909  0.9494 
   00040    0.2500     -15.3835  0.9814 
   00041    0.5000     -12.8252  0.8980 
   00042    0.0000     -12.8252  0.8980 
   00043    0.7500     -14.7848  0.9634 
   00044    0.7500     -11.2656  0.8902 
   00045    0.2500      -9.2874  0.8802 
   00046    0.5000     -14.8837  0.9712 
   00047    0.0000     -14.8837  0.9712 
   00048    0.2500     -15.4258  0.9840 
   00049    0.2500     -15.5863  0.9877 
   00050    0.5000     -15.5835  0.9872 
   00051    0.2500     -15.5222  0.9856 
   00052    0.5000     -15.5234  0.9856 
   00053    0.5000     -14.1889  0.9503 
   00054    0.5000     -14.0049  0.9518 
   00055    0.7500     -14.4903  0.9600 
   00056    0.5000     -14.7469  0.9666 
   00057    0.2500     -14.2279  0.9425 
   00058    0.2500     -14.5291  0.9552 
   00059    0.5000     -13.5999  0.9410 
   00060    0.5000     -15.8693  0.9968 
   00061    0.2500     -15.6002  0.9934 
   00062    0.2500     -13.8771  0.9388 
   00063    0.2500     -11.1855  0.8634 
   00064    0.7500     -12.3665  0.9236 
   00065    0.0000     -12.3665  0.9236 
   00066    0.2500     -13.6923  0.9511 
   00067    0.2500     -13.7946  0.9457 
   00068    0.0000     -13.7946  0.9457 
   00069    0.5000     -13.6871  0.9512 
   00070    0.5000     -11.8652  0.9319 
   00071    0.2500     -13.1784  0.9146 
   00072    0.7500     -12.9704  0.9110 
   00073    0.2500     -12.6204  0.9029 
   00074    0.5000     -12.1273  0.8904 
   00075    0.5000     -12.2377  0.8803 
   00076    0.2500     -13.1303  0.9130 
   00077    1.0000     -15.5725  0.9911 
   00078    0.2500     -15.4037  0.9830 
   00079    0.2500     -15.5935  0.9873 
   00080    0.0000     -15.5935  0.9873 
   00081    0.7500     -15.4439  0.9836 
   00082    0.5000     -15.6338  0.9940 
   00083    0.2500     -15.8587  0.9958 
   00084    0.7500     -15.3553  0.9828 
   00085    0.0000     -15.3553  0.9828 
   00086    0.5000     -15.4579  0.9855 
   00087    0.5000     -15.5645  0.9864 
   00088    0.2500     -15.5104  0.9912 
   00089    0.2500     -15.1057  0.9721 
   00090    0.2500     -13.3353  0.9256 
   00091    0.7500     -14.3136  0.9481 
   00092    0.5000     -13.0374  0.9071 
   00093    0.5000     -14.4788  0.9697 
   00094    0.0000     -14.4788  0.9697 
   00095    0.5000     -14.5434  0.9630 
   00096    0.7500     -15.6390  0.9889 
   00097    0.2500     -15.6726  0.9899 
   00098    0.2500     -15.7433  0.9959 
   00099    0.5000     -15.7889  0.9935 
   00100    0.0000     -15.7889  0.9935 
   00101    0.2500     -15.7600  0.9930 
   00102    0.7500     -14.4932  0.9731 
   00103    0.2500     -14.5438  0.9741 
   00104    0.5000     -13.7436  0.9282 
   00105    0.7500     -12.7343  0.9012 
   00106    0.2500     -14.4676  0.9528 
   00107    0.7500     -14.4838  0.9568 
   00108    0.2500     -14.7779  0.9631 
   00109    0.0000     -14.7779  0.9631 
   00110    0.7500     -14.6244  0.9692 
   00111    1.0000     -13.9192  0.9434 
   00112    0.5000     -14.8308  0.9634 
   00113    0.2500     -14.6691  0.9587 
   00114    0.2500     -14.6355  0.9571 
   00115    0.5000     -14.1304  0.9439 
   00116    0.5000     -15.1740  0.9783 
   00117    0.5000     -13.5364  0.9240 
   00118    0.5000     -12.2178  0.9316 
   00119    0.5000     -11.4488  0.9228 
   00120    0.5000     -15.6489  0.9890 
   00121    0.2500     -15.3406  0.9814 
   00122    0.5000     -15.6207  0.9883 
   00123    0.7500     -15.7615  0.9957 
   00124    0.5000     -14.7593  0.9687 
   00125    0.2500     -15.2299  0.9762 
   00126    0.5000     -15.2256  0.9860 
   00127    0.5000     -13.5248  0.9545 
   00128    0.2500     -15.1458  0.9850 
   00129    0.5000     -14.7924  0.9619 
   00130    0.5000     -15.7235  0.9933 
   00131    0.2500     -15.6205  0.9912 
   00132    0.5000     -14.5791  0.9606 
   00133    0.0000     -14.5791  0.9606 
   00134    0.5000     -13.5072  0.9545 
   00135    0.7500     -13.6106  0.9367 
   00136    0.5000      -6.1421  0.7959 
   00137    1.0000     -13.4838  0.9313 
   00138    0.5000     -15.3383  0.9816 
   00139    0.2500     -15.6107  0.9879 
   00140    0.2500     -13.5427  0.9314 
   00141    0.2500     -13.5723  0.9330 
   00142    0.2500     -14.4365  0.9561 
   00143    0.5000     -13.7974  0.9385 
   00144    0.0000     -13.7974  0.9385 
   00145    0.5000     -12.8123  0.8953 
   00146    0.5000     -11.0741  0.8448 
   00147    0.2500     -14.5079  0.9548 
   00148    0.5000     -11.9357  0.8826 
   00149    0.0000     -11.9357  0.8826 
   00150    0.5000     -12.1691  0.8747 
   00151    1.0000      -8.5051  0.7620 
   00152    0.5000      -9.9764  0.8903 
   00153    0.2500      -9.5441  0.8840 
   00154    0.5000     -11.9524  0.8883 
   00155    0.2500     -11.1369  0.8649 
   00156    0.5000     -11.3659  0.8864 
   00157    0.5000     -14.1190  0.9461 
   00158    0.2500     -14.0200  0.9616 
   00159    0.5000     -13.7117  0.9455 
   00160    0.2500     -12.6241  0.9404 
   00161    0.5000     -13.7522  0.9390 
   00162    0.7500     -13.9573  0.9369 
   00163    0.5000     -15.2895  0.9815 
   00164    0.5000     -13.0040  0.9250 
   00165    0.2500      -9.1823  0.8793 
   00166    0.2500      -8.8582  0.8738 
   00167    0.7500      -7.1786  0.7362 
   00168    0.5000      -7.4615  0.7099 
   00169    0.7500      -6.9438  0.7433 
   00170    0.5000     -15.3916  0.9816 
   00171    0.0000     -15.3916  0.9816 
   00172    0.2500     -14.6242  0.9589 
   00173    0.0000     -14.6242  0.9589 
   00174    0.0000     -14.6242  0.9589 
   00175    0.2500     -14.4746  0.9519 
   00176    0.5000     -15.1374  0.9760 
   00177    0.2500     -15.1953  0.9747 
   00178    0.2500     -14.9312  0.9664 
   00179    0.5000     -14.6943  0.9593 
   00180    0.2500     -14.9061  0.9712 
   00181    0.2500     -14.8114  0.9726 
   00182    0.7500     -14.6197  0.9631 
   00183    0.7500     -15.6550  0.9897 
