#=====================================================
# File created:        Thu-23-Oct-2025-at-12-14-01PM
# Size of lattice:     100x100
# Number of MC steps:  132
# Reduced temperature: 0.500
# Run time (s):        5.642507
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10215.6307  0.2613 
   00001    0.6705  -14947.8501  0.2665 
   00002    0.6283  -18071.5889  0.2696 
   00003    0.5853  -20297.2697  0.2737 
   00004    0.5547  -22184.5364  0.2768 
   00005    0.5328  -23478.6251  0.2775 
   00006    0.5253  -24638.3000  0.2779 
   00007    0.5084  -25535.3312  0.2760 
   00008    0.4980  -26362.4213  0.2754 
   00009    0.4837  -27019.8958  0.2753 
   00010    0.4743  -27641.5995  0.2770 
   00011    0.4817  -28109.7520  0.2794 
   00012    0.4751  -28548.5119  0.2765 
   00013    0.4642  -28952.6521  0.2728 
   00014    0.4588  -29257.8883  0.2706 
   00015    0.4550  -29525.8597  0.2702 
   00016    0.4588  -29708.2918  0.2706 
   00017    0.4543  -29924.2949  0.2752 
   00018    0.4539  -30112.9068  0.2785 
   00019    0.4510  -30363.0969  0.2782 
   00020    0.4617  -30490.6591  0.2754 
   00021    0.4517  -30682.8506  0.2785 
   00022    0.4416  -30821.4060  0.2771 
   00023    0.4424  -30982.8923  0.2772 
   00024    0.4354  -31047.2191  0.2776 
   00025    0.4397  -31087.4870  0.2813 
   00026    0.4393  -31273.7672  0.2820 
   00027    0.4447  -31372.1603  0.2832 
   00028    0.4431  -31483.2427  0.2868 
   00029    0.4322  -31625.5281  0.2859 
   00030    0.4372  -31745.5992  0.2887 
   00031    0.4327  -31727.0938  0.2921 
   00032    0.4332  -31797.0479  0.2915 
   00033    0.4289  -31849.2163  0.2934 
   00034    0.4286  -31895.3005  0.2909 
   00035    0.4353  -31921.1187  0.2943 
   00036    0.4290  -31991.4137  0.2966 
   00037    0.4313  -31976.8047  0.2960 
   00038    0.4257  -31996.6395  0.2981 
   00039    0.4275  -31978.3864  0.3026 
   00040    0.4306  -31973.0589  0.2986 
   00041    0.4290  -32092.9798  0.2999 
   00042    0.4388  -32094.7086  0.3013 
   00043    0.4313  -32153.0565  0.2985 
   00044    0.4326  -32165.4415  0.2984 
   00045    0.4215  -32219.4742  0.2982 
   00046    0.4334  -32255.4265  0.2968 
   00047    0.4246  -32320.6124  0.2958 
   00048    0.4317  -32405.9623  0.2982 
   00049    0.4221  -32342.2969  0.2989 
   00050    0.4233  -32356.0917  0.3001 
   00051    0.4320  -32430.0658  0.3033 
   00052    0.4342  -32513.9336  0.3062 
   00053    0.4201  -32389.0325  0.3071 
   00054    0.4233  -32435.7509  0.3094 
   00055    0.4276  -32450.5128  0.3094 
   00056    0.4222  -32549.6004  0.3098 
   00057    0.4269  -32577.9157  0.3080 
   00058    0.4253  -32604.3701  0.3068 
   00059    0.4153  -32539.9307  0.3058 
   00060    0.4269  -32523.7505  0.3081 
   00061    0.4293  -32568.9045  0.3110 
   00062    0.4263  -32532.6679  0.3118 
   00063    0.4222  -32631.6979  0.3100 
   00064    0.4324  -32695.0735  0.3080 
   00065    0.4268  -32653.5619  0.3099 
   00066    0.4229  -32665.5793  0.3093 
   00067    0.4290  -32702.8168  0.3071 
   00068    0.4122  -32790.3106  0.3108 
   00069    0.4211  -32860.0057  0.3080 
   00070    0.4179  -32784.6430  0.3083 
   00071    0.4237  -32779.3744  0.3040 
   00072    0.4228  -32919.0271  0.3032 
   00073    0.4260  -32902.9293  0.3045 
   00074    0.4226  -32981.7343  0.3086 
   00075    0.4189  -33008.6724  0.3076 
   00076    0.4200  -33017.4953  0.3116 
   00077    0.4207  -33071.1784  0.3130 
   00078    0.4210  -33154.9837  0.3152 
   00079    0.4206  -33206.3382  0.3127 
   00080    0.4239  -33197.9078  0.3092 
   00081    0.4191  -33157.0436  0.3082 
   00082    0.4086  -33191.3817  0.3117 
   00083    0.4250  -33209.8174  0.3109 
   00084    0.4209  -33200.9808  0.3164 
   00085    0.4265  -33143.2910  0.3169 
   00086    0.4243  -33132.3931  0.3207 
   00087    0.4198  -33104.6749  0.3210 
   00088    0.4245  -33139.2919  0.3200 
   00089    0.4188  -33260.2418  0.3213 
   00090    0.4171  -33240.0917  0.3252 
   00091    0.4269  -33213.3237  0.3260 
   00092    0.4133  -33208.4086  0.3278 
   00093    0.4081  -33198.4353  0.3318 
   00094    0.4191  -33154.3877  0.3264 
   00095    0.4149  -33085.5397  0.3263 
   00096    0.4147  -33122.1150  0.3270 
   00097    0.4249  -33178.2462  0.3268 
   00098    0.4250  -33176.2749  0.3261 
   00099    0.4280  -33152.6523  0.3248 
   00100    0.4122  -33201.6661  0.3275 
   00101    0.4157  -33189.8832  0.3295 
   00102    0.4208  -33134.6570  0.3287 
   00103    0.4214  -33237.4667  0.3292 
   00104    0.4152  -33254.0066  0.3304 
   00105    0.4273  -33277.8381  0.3319 
   00106    0.4119  -33271.0735  0.3353 
   00107    0.4115  -33317.2019  0.3373 
   00108    0.4174  -33360.1028  0.3397 
   00109    0.4129  -33360.9299  0.3397 
   00110    0.4075  -33362.3790  0.3378 
   00111    0.4178  -33374.3144  0.3367 
   00112    0.4136  -33360.1123  0.3358 
   00113    0.4107  -33424.6145  0.3369 
   00114    0.4231  -33543.9086  0.3412 
   00115    0.4111  -33469.6574  0.3408 
   00116    0.4133  -33447.9753  0.3402 
   00117    0.4121  -33392.7024  0.3389 
   00118    0.4192  -33372.9428  0.3377 
   00119    0.4078  -33348.9698  0.3360 
   00120    0.4194  -33332.9274  0.3383 
   00121    0.4119  -33367.0776  0.3383 
   00122    0.4155  -33370.5289  0.3372 
   00123    0.4211  -33233.3197  0.3400 
   00124    0.4199  -33329.8626  0.3428 
   00125    0.4136  -33473.0927  0.3440 
   00126    0.4135  -33363.5101  0.3437 
   00127    0.4087  -33397.6455  0.3489 
   00128    0.4122  -33524.0228  0.3484 
   00129    0.4054  -33487.9007  0.3485 
   00130    0.4157  -33446.1126  0.3462 
   00131    0.4086  -33408.5699  0.3454 
   00132    0.4222  -33412.4066  0.3479 
