#=====================================================
# File created:        Sat-18-Oct-2025-at-06-52-27PM
# Size of lattice:     52x52
# Number of MC steps:  206
# Reduced temperature: 0.500
# Run time (s):        7.186363
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2685.6051  0.2632 
   00001    0.6705   -3879.9286  0.2580 
   00002    0.6268   -4795.7326  0.2663 
   00003    0.5825   -5473.3694  0.2765 
   00004    0.5703   -5952.9992  0.2750 
   00005    0.5411   -6287.6760  0.2757 
   00006    0.5355   -6540.8769  0.2766 
   00007    0.5022   -6799.6486  0.2737 
   00008    0.5148   -6987.8440  0.2760 
   00009    0.4845   -7164.8439  0.2835 
   00010    0.4945   -7372.8483  0.2835 
   00011    0.4863   -7522.8947  0.2903 
   00012    0.4793   -7660.8093  0.2910 
   00013    0.4593   -7736.1751  0.2889 
   00014    0.4663   -7830.8185  0.2876 
   00015    0.4578   -7881.4127  0.2842 
   00016    0.4582   -7959.4571  0.2798 
   00017    0.4638   -8032.5985  0.2892 
   00018    0.4364   -8095.5373  0.2836 
   00019    0.4493   -8127.8057  0.2790 
   00020    0.4538   -8196.7545  0.2807 
   00021    0.4430   -8241.4244  0.2851 
   00022    0.4497   -8271.8774  0.2775 
   00023    0.4368   -8301.9886  0.2776 
   00024    0.4723   -8351.7585  0.2771 
   00025    0.4234   -8383.1431  0.2810 
   00026    0.4353   -8357.9108  0.2804 
   00027    0.4501   -8384.0441  0.2805 
   00028    0.4534   -8402.7845  0.2837 
   00029    0.4442   -8423.3456  0.2888 
   00030    0.4301   -8471.5506  0.2981 
   00031    0.4397   -8419.5036  0.2958 
   00032    0.4486   -8467.4132  0.2961 
   00033    0.4412   -8426.1280  0.3059 
   00034    0.4253   -8483.4476  0.3070 
   00035    0.4220   -8527.3634  0.3044 
   00036    0.4297   -8553.7613  0.3104 
   00037    0.4412   -8588.2799  0.3175 
   00038    0.4349   -8584.9167  0.3161 
   00039    0.4490   -8621.6471  0.3239 
   00040    0.4349   -8600.4534  0.3212 
   00041    0.4268   -8619.1720  0.3178 
   00042    0.4294   -8643.7094  0.3149 
   00043    0.4227   -8624.4415  0.3156 
   00044    0.4445   -8591.3219  0.3125 
   00045    0.4290   -8653.0985  0.3095 
   00046    0.4264   -8696.4539  0.3172 
   00047    0.4345   -8766.2595  0.3238 
   00048    0.4323   -8817.7112  0.3187 
   00049    0.3957   -8747.0521  0.3189 
   00050    0.4305   -8790.5672  0.3254 
   00051    0.4149   -8762.5036  0.3200 
   00052    0.4464   -8758.7748  0.3233 
   00053    0.4072   -8719.2116  0.3233 
   00054    0.4168   -8753.5479  0.3219 
   00055    0.4172   -8829.3715  0.3248 
   00056    0.4323   -8823.7014  0.3282 
   00057    0.4334   -8810.8619  0.3301 
   00058    0.4338   -8818.1233  0.3283 
   00059    0.4179   -8824.8551  0.3255 
   00060    0.4368   -8774.5348  0.3306 
   00061    0.4149   -8718.1808  0.3335 
   00062    0.4345   -8752.6077  0.3341 
   00063    0.4183   -8747.0084  0.3297 
   00064    0.4316   -8671.6091  0.3293 
   00065    0.4334   -8728.1811  0.3380 
   00066    0.4434   -8750.1200  0.3316 
   00067    0.4290   -8780.1473  0.3297 
   00068    0.4264   -8825.1299  0.3325 
   00069    0.4475   -8824.1460  0.3383 
   00070    0.4357   -8780.6438  0.3340 
   00071    0.4205   -8758.6739  0.3291 
   00072    0.4246   -8792.3463  0.3303 
   00073    0.4264   -8851.2851  0.3361 
   00074    0.4416   -8821.7285  0.3394 
   00075    0.4353   -8803.5209  0.3397 
   00076    0.4264   -8830.1920  0.3411 
   00077    0.4316   -8809.3188  0.3386 
   00078    0.4072   -8854.0132  0.3406 
   00079    0.4312   -8888.7200  0.3371 
   00080    0.4305   -8886.2610  0.3374 
   00081    0.4135   -8842.2119  0.3412 
   00082    0.4120   -8828.6361  0.3417 
   00083    0.4260   -8811.9741  0.3409 
   00084    0.4201   -8843.2580  0.3416 
   00085    0.4345   -8890.3609  0.3415 
   00086    0.4246   -8861.1386  0.3396 
   00087    0.4190   -8914.1111  0.3386 
   00088    0.4168   -8867.6929  0.3424 
   00089    0.4286   -8861.1538  0.3396 
   00090    0.4294   -8859.7040  0.3370 
   00091    0.4312   -8851.2946  0.3341 
   00092    0.4253   -8874.9840  0.3416 
   00093    0.4242   -8893.7712  0.3390 
   00094    0.4098   -8871.4205  0.3351 
   00095    0.4275   -8856.4671  0.3338 
   00096    0.4175   -8858.6330  0.3226 
   00097    0.4172   -8846.0607  0.3230 
   00098    0.4149   -8826.8360  0.3279 
   00099    0.4320   -8822.4548  0.3340 
   00100    0.4271   -8870.5686  0.3318 
   00101    0.4353   -8907.9351  0.3354 
   00102    0.4412   -8922.9478  0.3445 
   00103    0.4227   -8947.0528  0.3441 
   00104    0.4175   -8922.3908  0.3443 
   00105    0.4105   -8922.2109  0.3440 
   00106    0.4146   -8963.7995  0.3483 
   00107    0.4194   -8981.3726  0.3481 
   00108    0.4120   -8983.8491  0.3380 
   00109    0.4046   -8967.6275  0.3307 
   00110    0.4227   -8994.8002  0.3246 
   00111    0.4334   -8935.3977  0.3241 
   00112    0.4260   -8914.9713  0.3244 
   00113    0.4194   -8976.1365  0.3168 
   00114    0.4101   -9008.9028  0.3127 
   00115    0.4205   -8959.1674  0.3200 
   00116    0.4157   -8919.9641  0.3239 
   00117    0.4286   -8929.4953  0.3227 
   00118    0.4168   -8906.2930  0.3260 
   00119    0.4127   -8937.1189  0.3203 
   00120    0.4090   -8959.7739  0.3227 
   00121    0.4268   -8975.8049  0.3206 
   00122    0.4271   -8962.9056  0.3209 
   00123    0.4257   -8926.2970  0.3193 
   00124    0.4068   -8870.5310  0.3221 
   00125    0.4305   -8893.6432  0.3235 
   00126    0.4157   -8914.0513  0.3198 
   00127    0.4286   -8945.5963  0.3189 
   00128    0.4286   -8973.9318  0.3228 
   00129    0.4212   -8972.1707  0.3173 
   00130    0.4053   -8969.6729  0.3163 
   00131    0.4068   -8920.5828  0.3125 
   00132    0.4186   -8935.4266  0.3113 
   00133    0.4386   -8896.5918  0.3088 
   00134    0.4271   -8922.4886  0.3170 
   00135    0.4127   -8975.7672  0.3212 
   00136    0.4227   -9018.9770  0.3178 
   00137    0.4212   -9037.7770  0.3188 
   00138    0.4057   -9057.8575  0.3175 
   00139    0.4105   -9012.9027  0.3179 
   00140    0.4430   -8994.3673  0.3150 
   00141    0.4323   -8948.7335  0.3133 
