#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-19PM
# Size of lattice:     52x52
# Number of MC steps:  35
# Reduced temperature: 0.500
# Run time (s):        0.395410
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2710.7600  0.2625 
   00001    0.6868   -3914.3155  0.2689 
   00002    0.6368   -4744.6198  0.2684 
   00003    0.5936   -5442.1483  0.2812 
   00004    0.5629   -5903.0382  0.2908 
   00005    0.5433   -6291.8570  0.2914 
   00006    0.5181   -6578.7524  0.2924 
   00007    0.4819   -6932.3611  0.2965 
   00008    0.4859   -7174.8775  0.2984 
   00009    0.4948   -7309.2463  0.2961 
   00010    0.4811   -7425.0052  0.2992 
   00011    0.4778   -7482.4669  0.2920 
   00012    0.4874   -7607.5025  0.2942 
   00013    0.4619   -7707.1047  0.2906 
   00014    0.4667   -7802.9819  0.2935 
   00015    0.4774   -7898.8988  0.2986 
   00016    0.4630   -7909.7764  0.3007 
   00017    0.4538   -8034.0534  0.3039 
   00018    0.4745   -8127.0112  0.3034 
   00019    0.4649   -8200.4071  0.3063 
   00020    0.4512   -8211.7786  0.3083 
   00021    0.4626   -8270.7598  0.3114 
   00022    0.4708   -8280.5135  0.3145 
   00023    0.4527   -8322.5122  0.3158 
   00024    0.4364   -8376.7246  0.3263 
   00025    0.4442   -8356.2015  0.3263 
   00026    0.4423   -8365.1741  0.3156 
   00027    0.4423   -8350.2630  0.3208 
   00028    0.4253   -8369.7801  0.3242 
   00029    0.4408   -8405.7265  0.3274 
   00030    0.4401   -8428.9165  0.3326 
   00031    0.4342   -8478.9082  0.3359 
   00032    0.4375   -8486.4024  0.3403 
   00033    0.4527   -8516.5689  0.3415 
   00034    0.4212   -8555.8749  0.3472 
   00035    0.4316   -8538.2217  0.3494 
