#=====================================================
# File created:        Thu-23-Oct-2025-at-12-14-06PM
# Size of lattice:     19x19
# Number of MC steps:  206
# Reduced temperature: 0.500
# Run time (s):        0.453989
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -355.4459  0.2984 
   00001    0.6787    -514.7780  0.2751 
   00002    0.6454    -623.2232  0.2947 
   00003    0.5900    -704.5693  0.2898 
   00004    0.5706    -784.2378  0.2791 
   00005    0.5568    -850.3703  0.2896 
   00006    0.5263    -903.3559  0.2909 
   00007    0.5346    -944.1320  0.3060 
   00008    0.4986    -965.2657  0.2918 
   00009    0.4958    -996.8652  0.2805 
   00010    0.4931   -1016.0656  0.2785 
   00011    0.4654   -1025.5480  0.3069 
   00012    0.4931   -1044.0438  0.3084 
   00013    0.4238   -1070.5129  0.3112 
   00014    0.4349   -1077.4187  0.3196 
   00015    0.4626   -1094.2444  0.3233 
   00016    0.4072   -1106.4666  0.3260 
   00017    0.4488   -1108.5246  0.3181 
   00018    0.4100   -1103.1393  0.3222 
   00019    0.4404   -1133.4295  0.3322 
   00020    0.4183   -1136.6494  0.3226 
   00021    0.4072   -1154.0854  0.3165 
   00022    0.4515   -1151.6787  0.3395 
   00023    0.4515   -1149.7542  0.3451 
   00024    0.3906   -1153.2202  0.3349 
   00025    0.4072   -1149.0006  0.3508 
   00026    0.4183   -1150.6654  0.3470 
   00027    0.3934   -1160.6704  0.3488 
   00028    0.3823   -1152.2843  0.3393 
   00029    0.4349   -1145.8374  0.3447 
   00030    0.4543   -1136.6622  0.3663 
   00031    0.4543   -1127.9877  0.3621 
   00032    0.4488   -1140.4722  0.3530 
   00033    0.4460   -1123.0060  0.3570 
   00034    0.4238   -1143.6381  0.3479 
   00035    0.3878   -1136.4311  0.3634 
   00036    0.4072   -1135.4432  0.3650 
   00037    0.3878   -1120.6702  0.3892 
   00038    0.4349   -1117.6354  0.3894 
   00039    0.4404   -1133.3898  0.3913 
   00040    0.4515   -1146.3341  0.3966 
   00041    0.4238   -1159.6476  0.3845 
   00042    0.4377   -1155.3288  0.3695 
   00043    0.4127   -1169.3504  0.3762 
   00044    0.4127   -1168.6178  0.3749 
   00045    0.4155   -1171.1427  0.3793 
   00046    0.4432   -1181.0372  0.3971 
   00047    0.4543   -1182.6506  0.4137 
   00048    0.4072   -1184.4483  0.4271 
   00049    0.4349   -1176.8431  0.4264 
   00050    0.4183   -1170.6151  0.4210 
   00051    0.3961   -1180.4143  0.4250 
   00052    0.4488   -1188.3675  0.4306 
   00053    0.4848   -1186.4834  0.4074 
   00054    0.4571   -1181.1822  0.4317 
   00055    0.4017   -1179.3748  0.4347 
   00056    0.4294   -1182.0065  0.4410 
   00057    0.3878   -1183.9447  0.4456 
   00058    0.4155   -1195.2618  0.4567 
   00059    0.4238   -1195.4019  0.4470 
   00060    0.3906   -1190.9417  0.4555 
   00061    0.3823   -1211.2540  0.4557 
   00062    0.3961   -1213.8540  0.4859 
   00063    0.3795   -1207.6886  0.4862 
   00064    0.3906   -1197.3477  0.4844 
   00065    0.3850   -1185.1378  0.4822 
   00066    0.3878   -1190.7115  0.4807 
   00067    0.4294   -1184.3007  0.4677 
   00068    0.4266   -1174.9860  0.4706 
   00069    0.4238   -1177.7250  0.4856 
   00070    0.4404   -1183.7150  0.4879 
   00071    0.4238   -1171.9875  0.4887 
   00072    0.4377   -1155.8403  0.4889 
   00073    0.4432   -1173.5065  0.4901 
   00074    0.3989   -1187.1122  0.5084 
   00075    0.4100   -1189.4507  0.5020 
   00076    0.4681   -1177.3397  0.4953 
   00077    0.3934   -1189.7194  0.5200 
   00078    0.3961   -1185.5889  0.5273 
   00079    0.4100   -1185.1936  0.5301 
   00080    0.3961   -1177.0747  0.5288 
   00081    0.4321   -1173.9726  0.5213 
   00082    0.4321   -1185.0864  0.5356 
   00083    0.3878   -1203.5449  0.5448 
   00084    0.4017   -1199.1857  0.5279 
   00085    0.4294   -1190.2876  0.5540 
   00086    0.3934   -1187.4891  0.5666 
   00087    0.4183   -1189.2891  0.5584 
   00088    0.3989   -1193.4294  0.5479 
   00089    0.3850   -1203.1551  0.5468 
   00090    0.4238   -1195.3081  0.5434 
   00091    0.4100   -1199.2226  0.5502 
   00092    0.4266   -1202.8242  0.5564 
   00093    0.4404   -1218.8297  0.5492 
   00094    0.4127   -1210.8414  0.5698 
   00095    0.3878   -1219.2425  0.5689 
   00096    0.4183   -1213.2153  0.5733 
   00097    0.3573   -1217.5497  0.5830 
   00098    0.3989   -1209.6924  0.5868 
   00099    0.4321   -1215.0427  0.5809 
   00100    0.3934   -1219.2179  0.5843 
   00101    0.4294   -1226.5398  0.5868 
   00102    0.4571   -1215.6931  0.5882 
   00103    0.4488   -1202.7744  0.5814 
   00104    0.4598   -1208.0652  0.5704 
   00105    0.4017   -1199.9637  0.5675 
   00106    0.4044   -1210.7126  0.5897 
   00107    0.4127   -1207.8667  0.5907 
   00108    0.4017   -1199.4229  0.6011 
   00109    0.3767   -1204.8819  0.6111 
   00110    0.4349   -1203.6831  0.5972 
   00111    0.3989   -1188.0501  0.6070 
   00112    0.4543   -1192.3130  0.6127 
   00113    0.4404   -1190.7134  0.5978 
   00114    0.4294   -1187.3514  0.6076 
   00115    0.4515   -1173.4102  0.5913 
   00116    0.4044   -1165.2404  0.5918 
   00117    0.4044   -1188.0416  0.5878 
   00118    0.4238   -1210.4769  0.6169 
   00119    0.3850   -1192.6770  0.6319 
   00120    0.4238   -1218.0091  0.6367 
   00121    0.3989   -1201.2665  0.6293 
   00122    0.3906   -1200.7715  0.6330 
   00123    0.4238   -1203.4585  0.6367 
   00124    0.4044   -1191.8044  0.6377 
   00125    0.4321   -1167.5515  0.6440 
   00126    0.4155   -1183.4475  0.6492 
   00127    0.4183   -1208.0445  0.6464 
   00128    0.4294   -1199.9285  0.6303 
   00129    0.4100   -1186.4531  0.6302 
   00130    0.4709   -1200.5190  0.6542 
   00131    0.4127   -1198.4719  0.6522 
   00132    0.4155   -1203.7454  0.6716 
   00133    0.4017   -1196.2694  0.6797 
   00134    0.3740   -1184.6557  0.6866 
   00135    0.4238   -1175.2566  0.6776 
   00136    0.3850   -1185.9405  0.6894 
   00137    0.4543   -1186.6259  0.6854 
   00138    0.4377   -1199.5015  0.6881 
   00139    0.4543   -1201.5135  0.6948 
   00140    0.3878   -1201.6815  0.7007 
   00141    0.3823   -1197.8077  0.7090 
   00142    0.4460   -1201.8673  0.7093 
   00143    0.4238   -1204.8202  0.7146 
   00144    0.4238   -1195.3229  0.7200 
   00145    0.4404   -1183.7925  0.7142 
   00146    0.4183   -1182.7778  0.7232 
   00147    0.4183   -1217.0453  0.7381 
   00148    0.4017   -1209.6309  0.7447 
   00149    0.3823   -1207.9883  0.7431 
   00150    0.4044   -1214.5550  0.7426 
   00151    0.4571   -1202.6519  0.7365 
   00152    0.4017   -1206.5476  0.7235 
   00153    0.3989   -1214.6519  0.7390 
   00154    0.3934   -1218.8174  0.7469 
   00155    0.4155   -1225.7130  0.7530 
   00156    0.3961   -1212.3441  0.7506 
   00157    0.3961   -1225.5402  0.7628 
   00158    0.4017   -1237.8574  0.7682 
   00159    0.3712   -1235.0006  0.7733 
   00160    0.3961   -1238.3744  0.7796 
   00161    0.4183   -1229.9896  0.7853 
   00162    0.3573   -1224.8626  0.7833 
   00163    0.4100   -1235.7750  0.7808 
   00164    0.4072   -1255.3019  0.7837 
   00165    0.3934   -1243.8773  0.7756 
   00166    0.4044   -1247.0867  0.7673 
   00167    0.3906   -1241.0191  0.7704 
   00168    0.3850   -1236.8334  0.7676 
   00169    0.3961   -1239.3165  0.7541 
   00170    0.3878   -1228.1519  0.7559 
   00171    0.4294   -1240.4222  0.7521 
   00172    0.4515   -1233.5629  0.7631 
   00173    0.4072   -1239.7994  0.7561 
   00174    0.4460   -1245.3767  0.7676 
   00175    0.4183   -1251.0925  0.7679 
   00176    0.4238   -1247.4357  0.7560 
   00177    0.3878   -1233.9315  0.7566 
   00178    0.3934   -1240.8170  0.7650 
   00179    0.4460   -1249.9582  0.7758 
   00180    0.3934   -1251.7607  0.7840 
   00181    0.4044   -1242.0962  0.7688 
   00182    0.4377   -1230.6629  0.7675 
   00183    0.4238   -1233.3938  0.7703 
   00184    0.3906   -1251.8973  0.7813 
   00185    0.4127   -1249.3845  0.7762 
   00186    0.4017   -1241.4662  0.7653 
   00187    0.4072   -1238.4473  0.7700 
   00188    0.4100   -1238.2262  0.7837 
   00189    0.3989   -1234.0478  0.7834 
   00190    0.4127   -1226.7009  0.7808 
   00191    0.4321   -1230.5997  0.7879 
   00192    0.3657   -1246.2247  0.7923 
   00193    0.3850   -1230.4532  0.7872 
   00194    0.4072   -1220.8816  0.8002 
   00195    0.4266   -1220.7232  0.7861 
   00196    0.4183   -1226.1934  0.7807 
   00197    0.3823   -1231.9754  0.7909 
   00198    0.3850   -1222.3760  0.7932 
   00199    0.3961   -1222.8644  0.7792 
   00200    0.4377   -1222.1951  0.7745 
   00201    0.3795   -1231.5485  0.7708 
   00202    0.4072   -1227.1926  0.7614 
   00203    0.3657   -1223.1428  0.7633 
   00204    0.4349   -1225.0675  0.7534 
   00205    0.3906   -1234.6225  0.7518 
   00206    0.3961   -1216.0172  0.7433 
