#=====================================================
# File created:        Sat-18-Oct-2025-at-06-55-04PM
# Size of lattice:     37x37
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        9.227820
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1313.4484  0.2690 
   00001    0.6939   -1957.6573  0.2843 
   00002    0.6260   -2480.5886  0.2832 
   00003    0.5939   -2793.1926  0.2786 
   00004    0.5668   -3017.0769  0.2697 
   00005    0.5179   -3183.8038  0.2880 
   00006    0.5069   -3346.5439  0.2841 
   00007    0.4953   -3480.2414  0.2909 
   00008    0.5047   -3595.5485  0.2857 
   00009    0.4741   -3709.5387  0.2858 
   00010    0.4719   -3752.4891  0.2894 
   00011    0.4901   -3812.2457  0.2890 
   00012    0.4996   -3874.2672  0.3001 
   00013    0.4726   -3908.4564  0.3059 
   00014    0.4500   -3962.9233  0.3118 
   00015    0.4682   -4029.6009  0.3227 
   00016    0.4675   -4058.8750  0.3314 
   00017    0.4419   -4066.4522  0.3257 
   00018    0.4587   -4071.6867  0.3231 
   00019    0.4558   -4147.2448  0.3210 
   00020    0.4375   -4212.4003  0.3139 
   00021    0.4405   -4227.4265  0.3078 
   00022    0.4339   -4246.2034  0.3156 
   00023    0.4193   -4255.0240  0.3147 
   00024    0.4310   -4287.6989  0.3171 
   00025    0.4397   -4268.0786  0.3124 
   00026    0.4456   -4308.8010  0.2975 
   00027    0.4295   -4327.1818  0.3049 
   00028    0.4134   -4328.8294  0.3050 
   00029    0.4449   -4337.0523  0.3103 
   00030    0.4244   -4345.0135  0.3118 
   00031    0.4018   -4339.6398  0.3104 
   00032    0.4390   -4357.0984  0.3117 
   00033    0.4295   -4389.9901  0.3170 
   00034    0.4339   -4375.3377  0.3206 
   00035    0.4222   -4413.7599  0.3246 
   00036    0.4412   -4377.9093  0.3224 
   00037    0.4324   -4352.0677  0.3231 
   00038    0.4412   -4329.3612  0.3348 
   00039    0.4302   -4372.6812  0.3357 
   00040    0.4441   -4376.9814  0.3373 
   00041    0.4317   -4388.0487  0.3305 
   00042    0.4405   -4413.2109  0.3325 
   00043    0.4522   -4395.1535  0.3376 
   00044    0.4061   -4377.6791  0.3408 
   00045    0.4375   -4313.1916  0.3345 
   00046    0.4463   -4335.6563  0.3312 
   00047    0.4500   -4343.9399  0.3367 
   00048    0.4317   -4339.5699  0.3381 
   00049    0.4449   -4352.6201  0.3360 
   00050    0.4529   -4359.3266  0.3386 
   00051    0.4251   -4345.9656  0.3382 
   00052    0.4522   -4377.1739  0.3398 
   00053    0.4354   -4397.1991  0.3352 
   00054    0.4186   -4383.5542  0.3374 
   00055    0.4091   -4376.1830  0.3408 
   00056    0.4215   -4316.3203  0.3532 
   00057    0.4397   -4349.8271  0.3496 
   00058    0.4339   -4385.4535  0.3481 
   00059    0.4200   -4411.7991  0.3405 
   00060    0.4273   -4410.4049  0.3417 
   00061    0.4164   -4437.2889  0.3452 
   00062    0.4127   -4422.3324  0.3536 
   00063    0.4361   -4454.2257  0.3589 
   00064    0.4215   -4439.5954  0.3595 
   00065    0.4142   -4439.8609  0.3673 
   00066    0.4354   -4465.7363  0.3667 
   00067    0.4441   -4454.5263  0.3658 
   00068    0.4244   -4452.8098  0.3662 
   00069    0.4171   -4450.3416  0.3754 
   00070    0.4339   -4440.2263  0.3763 
   00071    0.4354   -4451.0261  0.3745 
   00072    0.4186   -4461.1973  0.3794 
   00073    0.4332   -4473.0718  0.3732 
   00074    0.4237   -4518.5858  0.3785 
   00075    0.4178   -4486.6259  0.3725 
   00076    0.4354   -4468.0393  0.3760 
   00077    0.4207   -4480.4958  0.3914 
   00078    0.4193   -4509.4786  0.3982 
   00079    0.4273   -4504.9948  0.3988 
   00080    0.4324   -4536.6182  0.4074 
   00081    0.4178   -4545.9095  0.4150 
   00082    0.4441   -4508.8635  0.4142 
   00083    0.4098   -4548.7459  0.4180 
   00084    0.4105   -4511.0432  0.4105 
   00085    0.4134   -4500.5526  0.4177 
   00086    0.4346   -4481.9702  0.4244 
   00087    0.4332   -4494.0856  0.4210 
   00088    0.4375   -4490.4244  0.4213 
   00089    0.4375   -4501.5639  0.4153 
   00090    0.4229   -4492.0655  0.4104 
   00091    0.4178   -4500.9956  0.4119 
   00092    0.4346   -4477.9743  0.4078 
   00093    0.4178   -4477.8344  0.4147 
   00094    0.4142   -4507.0398  0.4131 
   00095    0.4310   -4529.3092  0.4111 
   00096    0.4215   -4532.2016  0.4221 
   00097    0.4397   -4543.0265  0.4149 
   00098    0.4207   -4570.6475  0.4107 
   00099    0.3974   -4545.1432  0.4076 
   00100    0.4083   -4545.1066  0.4048 
   00101    0.4361   -4553.2833  0.4117 
   00102    0.3937   -4584.5063  0.4205 
   00103    0.4273   -4573.5279  0.4187 
   00104    0.4164   -4597.8822  0.4206 
   00105    0.4324   -4618.8628  0.4242 
   00106    0.4346   -4602.5336  0.4217 
   00107    0.4083   -4580.6188  0.4246 
   00108    0.4207   -4556.1332  0.4231 
   00109    0.4134   -4560.9791  0.4285 
   00110    0.4207   -4519.9874  0.4338 
   00111    0.4134   -4545.1959  0.4379 
   00112    0.4098   -4538.7762  0.4395 
   00113    0.4127   -4544.0341  0.4451 
   00114    0.3769   -4552.1742  0.4494 
   00115    0.4302   -4538.6742  0.4466 
   00116    0.4310   -4556.2306  0.4427 
   00117    0.4383   -4586.5690  0.4375 
   00118    0.4098   -4559.9682  0.4288 
   00119    0.4061   -4560.9339  0.4270 
   00120    0.4310   -4551.4418  0.4298 
   00121    0.4127   -4586.0092  0.4315 
   00122    0.4156   -4631.0948  0.4393 
   00123    0.4302   -4625.9648  0.4432 
   00124    0.4039   -4604.3358  0.4399 
   00125    0.4266   -4603.8007  0.4420 
   00126    0.4025   -4598.2217  0.4431 
   00127    0.4295   -4571.0549  0.4412 
   00128    0.4215   -4576.5298  0.4507 
   00129    0.4171   -4618.6168  0.4673 
   00130    0.4405   -4625.0068  0.4572 
   00131    0.4324   -4629.5375  0.4594 
   00132    0.4098   -4650.0212  0.4620 
   00133    0.4061   -4667.8715  0.4654 
   00134    0.3901   -4669.7437  0.4593 
   00135    0.3850   -4681.0294  0.4586 
   00136    0.4105   -4637.4810  0.4573 
   00137    0.3937   -4624.6897  0.4528 
   00138    0.4259   -4618.2273  0.4537 
   00139    0.4266   -4614.1919  0.4487 
   00140    0.4375   -4606.6863  0.4593 
   00141    0.4142   -4635.4157  0.4659 
   00142    0.4083   -4618.4591  0.4641 
   00143    0.3937   -4608.0134  0.4658 
   00144    0.4032   -4634.9482  0.4631 
   00145    0.4222   -4597.0652  0.4675 
   00146    0.4098   -4601.8032  0.4769 
   00147    0.4003   -4615.9077  0.4738 
   00148    0.4032   -4629.5557  0.4748 
   00149    0.4032   -4638.4852  0.4829 
   00150    0.4010   -4619.8628  0.4846 
   00151    0.4193   -4600.4420  0.4830 
   00152    0.3981   -4627.8055  0.4797 
   00153    0.3879   -4624.2914  0.4754 
   00154    0.3755   -4586.8992  0.4770 
   00155    0.3784   -4601.1505  0.4817 
   00156    0.4054   -4591.2913  0.4734 
   00157    0.4302   -4607.1077  0.4688 
   00158    0.4412   -4578.9695  0.4703 
   00159    0.4295   -4596.8969  0.4675 
   00160    0.3996   -4593.9100  0.4758 
   00161    0.4091   -4588.4257  0.4691 
   00162    0.4215   -4609.8584  0.4763 
   00163    0.4251   -4601.4187  0.4853 
   00164    0.3944   -4571.8751  0.4775 
   00165    0.4266   -4615.7780  0.4842 
   00166    0.4186   -4603.5664  0.4896 
   00167    0.4310   -4614.2553  0.4952 
   00168    0.4332   -4620.5502  0.5014 
   00169    0.4039   -4631.1328  0.4998 
   00170    0.3930   -4622.2842  0.5029 
   00171    0.4200   -4624.3611  0.5033 
   00172    0.4069   -4678.9281  0.5120 
   00173    0.4105   -4666.1819  0.5100 
   00174    0.3901   -4688.3894  0.5042 
   00175    0.4018   -4670.7596  0.5094 
   00176    0.4054   -4684.9392  0.5063 
   00177    0.4259   -4690.5607  0.5057 
   00178    0.4215   -4672.6998  0.5110 
   00179    0.4193   -4636.3794  0.5156 
   00180    0.4127   -4655.1928  0.5133 
   00181    0.4500   -4646.7811  0.5108 
   00182    0.4156   -4674.1847  0.5137 
   00183    0.3923   -4661.1924  0.5216 
   00184    0.4207   -4639.7980  0.5221 
   00185    0.4171   -4651.2807  0.5251 
   00186    0.4207   -4636.4989  0.5268 
   00187    0.4368   -4604.5198  0.5330 
   00188    0.4288   -4621.4339  0.5347 
   00189    0.4361   -4650.4682  0.5424 
   00190    0.4193   -4647.4399  0.5509 
   00191    0.4003   -4639.9985  0.5566 
   00192    0.4441   -4669.2319  0.5586 
   00193    0.3981   -4649.5531  0.5607 
   00194    0.4178   -4647.5769  0.5562 
   00195    0.4127   -4650.8094  0.5547 
   00196    0.4149   -4647.0738  0.5500 
   00197    0.4229   -4669.4560  0.5582 
   00198    0.3813   -4640.2814  0.5504 
   00199    0.4105   -4673.2998  0.5522 
   00200    0.4405   -4674.3637  0.5494 
