#=====================================================
# File created:        Thu-23-Oct-2025-at-12-15-02PM
# Size of lattice:     10x10
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        0.229202
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -104.6985  0.2876 
   00001    0.6300    -148.1312  0.2913 
   00002    0.6200    -181.5088  0.3008 
   00003    0.5800    -200.1046  0.2764 
   00004    0.6500    -224.4183  0.3435 
   00005    0.5600    -256.3298  0.3415 
   00006    0.4200    -257.1607  0.3367 
   00007    0.4600    -261.9842  0.3420 
   00008    0.4800    -271.3400  0.3489 
   00009    0.4900    -260.7360  0.3249 
   00010    0.4400    -262.5546  0.3649 
   00011    0.5200    -274.2670  0.3489 
   00012    0.4200    -279.4605  0.3826 
   00013    0.4200    -288.9367  0.3578 
   00014    0.5000    -283.4595  0.3891 
   00015    0.4500    -290.8094  0.4226 
   00016    0.4800    -286.8191  0.4344 
   00017    0.4000    -286.0287  0.4233 
   00018    0.5000    -297.3089  0.4312 
   00019    0.4900    -310.5278  0.4748 
   00020    0.3500    -307.6039  0.4930 
   00021    0.5100    -308.7813  0.4903 
   00022    0.4400    -298.7450  0.4744 
   00023    0.5300    -291.7880  0.4472 
   00024    0.4800    -304.8488  0.4601 
   00025    0.4000    -292.3405  0.4484 
   00026    0.4200    -293.6817  0.4187 
   00027    0.4400    -302.3804  0.4156 
   00028    0.4300    -305.6970  0.4252 
   00029    0.4800    -315.5343  0.4546 
   00030    0.4100    -318.7584  0.4980 
   00031    0.4700    -317.2642  0.5055 
   00032    0.3400    -317.6980  0.5080 
   00033    0.4600    -310.4889  0.4983 
   00034    0.5300    -317.6554  0.5341 
   00035    0.4600    -317.8217  0.5397 
   00036    0.4600    -309.6822  0.5209 
   00037    0.3700    -311.7729  0.5250 
   00038    0.4700    -311.9162  0.5268 
   00039    0.3100    -314.9962  0.5301 
   00040    0.3700    -320.2662  0.4976 
   00041    0.4700    -315.2232  0.4838 
   00042    0.4800    -315.7595  0.4836 
   00043    0.4600    -317.4799  0.4977 
   00044    0.4200    -312.1612  0.5231 
   00045    0.4700    -308.4410  0.4973 
   00046    0.4900    -310.3034  0.5362 
   00047    0.4400    -314.5913  0.5577 
   00048    0.4500    -319.4677  0.5671 
   00049    0.4300    -317.2680  0.5828 
   00050    0.4300    -316.5266  0.5532 
   00051    0.3700    -315.0939  0.5842 
   00052    0.4200    -311.5678  0.5649 
   00053    0.4000    -311.1132  0.5816 
   00054    0.3700    -310.5948  0.6053 
   00055    0.4200    -314.1114  0.6061 
   00056    0.4000    -312.1737  0.6220 
   00057    0.4900    -315.4221  0.6482 
   00058    0.4300    -323.1277  0.6852 
   00059    0.3800    -322.3205  0.6899 
   00060    0.5300    -318.2408  0.7032 
   00061    0.4400    -308.7104  0.6968 
   00062    0.4300    -310.8410  0.7081 
   00063    0.4200    -314.3128  0.7110 
   00064    0.4500    -315.9231  0.7236 
   00065    0.4200    -310.3896  0.7124 
   00066    0.4500    -316.5862  0.6980 
   00067    0.3800    -316.7471  0.6919 
   00068    0.4800    -314.0793  0.6790 
   00069    0.5000    -319.3336  0.6995 
   00070    0.3900    -328.1754  0.7032 
   00071    0.3400    -328.9510  0.7051 
   00072    0.4300    -330.4145  0.7065 
   00073    0.3800    -333.6039  0.7139 
   00074    0.3600    -331.6997  0.7204 
   00075    0.3300    -331.1737  0.7217 
   00076    0.4600    -332.7991  0.7217 
   00077    0.4900    -327.3437  0.7047 
   00078    0.5100    -319.4929  0.7164 
   00079    0.4200    -318.0244  0.7113 
   00080    0.3600    -324.7954  0.6961 
   00081    0.4200    -322.5912  0.7158 
   00082    0.4000    -313.9757  0.6847 
   00083    0.3600    -316.1435  0.6675 
   00084    0.4700    -309.5288  0.6312 
   00085    0.5500    -321.3086  0.6687 
   00086    0.4100    -318.5757  0.6779 
   00087    0.4600    -317.6936  0.6626 
