#=====================================================
# File created:        Sat-18-Oct-2025-at-08-20-39PM
# Size of lattice:     37x37
# Number of MC steps:  54
# Reduced temperature: 0.500
# Run time (s):        0.720304
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1436.5875  0.2723 
   00001    0.7034   -2108.6118  0.2853 
   00002    0.6194   -2544.1287  0.2938 
   00003    0.5822   -2861.7430  0.3101 
   00004    0.5362   -3067.9115  0.3029 
   00005    0.5420   -3234.3045  0.3106 
   00006    0.4894   -3349.1080  0.3156 
   00007    0.5055   -3485.2401  0.3165 
   00008    0.5113   -3644.5962  0.3231 
   00009    0.4602   -3732.3368  0.3200 
   00010    0.4719   -3806.2200  0.3387 
   00011    0.4806   -3862.7765  0.3416 
   00012    0.4492   -3899.7738  0.3465 
   00013    0.4653   -4001.0652  0.3541 
   00014    0.4507   -4017.1638  0.3532 
   00015    0.4682   -4070.8795  0.3505 
   00016    0.4383   -4117.9029  0.3612 
   00017    0.4434   -4130.3032  0.3601 
   00018    0.4492   -4146.9605  0.3607 
   00019    0.4580   -4143.1656  0.3667 
   00020    0.4397   -4139.6907  0.3766 
   00021    0.4638   -4169.9755  0.3850 
   00022    0.4354   -4176.6801  0.3850 
   00023    0.4397   -4204.1768  0.3882 
   00024    0.4478   -4242.6339  0.3874 
   00025    0.4551   -4202.2959  0.3856 
   00026    0.4449   -4211.8102  0.3885 
   00027    0.4638   -4235.4554  0.3960 
   00028    0.4302   -4220.3263  0.3946 
   00029    0.4207   -4263.5926  0.4012 
   00030    0.4449   -4263.2729  0.4142 
   00031    0.4405   -4278.7287  0.4144 
   00032    0.4383   -4336.2791  0.4256 
   00033    0.4317   -4332.5643  0.4338 
   00034    0.4543   -4325.8597  0.4302 
   00035    0.4244   -4311.4406  0.4399 
   00036    0.4543   -4338.2237  0.4318 
   00037    0.4149   -4353.6085  0.4361 
   00038    0.4215   -4369.7369  0.4410 
   00039    0.4280   -4390.6364  0.4332 
   00040    0.4361   -4396.1636  0.4317 
   00041    0.4229   -4441.6332  0.4365 
   00042    0.4251   -4444.4976  0.4423 
   00043    0.4288   -4440.0685  0.4475 
   00044    0.4127   -4461.5710  0.4502 
   00045    0.4207   -4472.9525  0.4540 
   00046    0.4120   -4444.3302  0.4574 
   00047    0.4288   -4438.1305  0.4495 
   00048    0.4280   -4412.7170  0.4423 
   00049    0.4288   -4402.2243  0.4490 
   00050    0.4324   -4389.6947  0.4486 
   00051    0.4193   -4409.8134  0.4550 
   00052    0.4127   -4413.4930  0.4564 
   00053    0.4441   -4420.2476  0.4603 
   00054    0.4280   -4433.3554  0.4596 
