#=====================================================
# File created:        Sat-18-Oct-2025-at-08-20-13PM
# Size of lattice:     4x4
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        0.004478
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -27.0140  0.5050 
   00001    0.5625     -25.3400  0.4500 
   00002    0.6250     -28.1731  0.4394 
   00003    0.6875     -30.2912  0.4254 
   00004    0.5625     -31.5693  0.4350 
   00005    0.6250     -39.2643  0.6913 
   00006    0.5625     -31.8798  0.6234 
   00007    0.6250     -37.8896  0.7007 
   00008    0.5625     -45.6613  0.8029 
   00009    0.2500     -46.6175  0.8128 
   00010    0.3750     -48.4448  0.8502 
   00011    0.3125     -51.2665  0.8811 
   00012    0.3750     -49.2660  0.8965 
   00013    0.3750     -53.6405  0.9213 
   00014    0.3125     -55.3249  0.9330 
   00015    0.5000     -56.4848  0.9363 
   00016    0.5625     -56.2408  0.9233 
   00017    0.4375     -58.2299  0.9485 
   00018    0.2500     -57.6697  0.9382 
   00019    0.4375     -56.6812  0.9342 
   00020    0.5000     -51.7880  0.9142 
   00021    0.3125     -53.5173  0.9286 
   00022    0.5000     -50.9680  0.8977 
