#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-05PM
# Size of lattice:     72x72
# Number of MC steps:  14
# Reduced temperature: 0.500
# Run time (s):        0.301264
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5047.6811  0.2679 
   00001    0.6690   -7670.6073  0.2691 
   00002    0.6248   -9353.9544  0.2703 
   00003    0.5866  -10464.9543  0.2752 
   00004    0.5677  -11390.7353  0.2796 
   00005    0.5602  -12070.2764  0.2827 
   00006    0.5264  -12706.7680  0.2913 
   00007    0.5143  -13206.5059  0.2937 
   00008    0.4813  -13624.6548  0.2962 
   00009    0.4917  -13959.3322  0.2983 
   00010    0.4954  -14263.5307  0.3009 
   00011    0.4742  -14487.3134  0.3010 
   00012    0.4686  -14700.5196  0.2984 
   00013    0.4709  -14903.9294  0.3034 
   00014    0.4709  -15051.6778  0.3062 
