#=====================================================
# File created:        Sat-18-Oct-2025-at-08-20-21PM
# Size of lattice:     100x100
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        2.125568
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10186.2244  0.2620 
   00001    0.6756  -14967.4179  0.2648 
   00002    0.6274  -18179.2513  0.2709 
   00003    0.5829  -20619.1305  0.2743 
   00004    0.5527  -22315.7059  0.2818 
   00005    0.5346  -23752.1182  0.2825 
   00006    0.5259  -24727.6703  0.2852 
   00007    0.5104  -25682.0435  0.2897 
   00008    0.4997  -26390.8465  0.2937 
   00009    0.4847  -27106.1329  0.2958 
   00010    0.4862  -27628.8850  0.2979 
   00011    0.4758  -28107.9110  0.3021 
   00012    0.4712  -28489.1499  0.3048 
   00013    0.4687  -28759.9292  0.3078 
   00014    0.4625  -29038.5588  0.3157 
   00015    0.4598  -29305.2340  0.3184 
   00016    0.4645  -29593.2417  0.3198 
   00017    0.4485  -29904.0596  0.3189 
   00018    0.4536  -30133.4149  0.3177 
   00019    0.4439  -30325.9338  0.3180 
   00020    0.4373  -30492.8474  0.3198 
   00021    0.4478  -30746.4711  0.3216 
   00022    0.4513  -30789.3145  0.3253 
