#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-38PM
# Size of lattice:     52x52
# Number of MC steps:  85
# Reduced temperature: 0.500
# Run time (s):        0.961564
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2763.9631  0.2620 
   00001    0.6820   -4051.5775  0.2657 
   00002    0.6187   -4881.0312  0.2627 
   00003    0.5862   -5481.7017  0.2674 
   00004    0.5729   -5989.4451  0.2708 
   00005    0.5296   -6295.9823  0.2833 
   00006    0.5374   -6554.9683  0.2768 
   00007    0.5141   -6773.0932  0.2707 
   00008    0.4985   -7024.3309  0.2830 
   00009    0.4575   -7159.7522  0.2768 
   00010    0.4930   -7323.2198  0.2726 
   00011    0.4767   -7441.8546  0.2711 
   00012    0.4712   -7609.6652  0.2734 
   00013    0.4656   -7684.2939  0.2720 
   00014    0.4401   -7782.6455  0.2715 
   00015    0.4660   -7795.9587  0.2736 
   00016    0.4749   -7880.4023  0.2604 
   00017    0.4608   -7995.1875  0.2621 
   00018    0.4516   -8045.8162  0.2674 
   00019    0.4416   -8139.8873  0.2696 
   00020    0.4512   -8179.6263  0.2751 
   00021    0.4660   -8231.9830  0.2740 
   00022    0.4638   -8276.8188  0.2717 
   00023    0.4331   -8393.5526  0.2716 
   00024    0.4582   -8458.9019  0.2753 
   00025    0.4283   -8538.6665  0.2771 
   00026    0.4449   -8499.0712  0.2754 
   00027    0.4393   -8535.5427  0.2773 
   00028    0.4260   -8568.9788  0.2825 
   00029    0.4168   -8590.2340  0.2815 
   00030    0.4386   -8668.9137  0.2881 
   00031    0.4246   -8687.8745  0.2920 
   00032    0.4164   -8722.3962  0.2899 
   00033    0.4242   -8744.4127  0.2921 
   00034    0.4220   -8766.6057  0.2929 
   00035    0.4234   -8719.9344  0.2862 
   00036    0.4212   -8717.7767  0.2900 
   00037    0.4516   -8704.4519  0.2962 
   00038    0.4231   -8672.0316  0.2906 
   00039    0.4327   -8742.8125  0.2862 
   00040    0.4253   -8748.2492  0.2846 
   00041    0.4379   -8707.0716  0.2878 
   00042    0.4445   -8704.2199  0.2929 
   00043    0.4190   -8750.2650  0.2954 
   00044    0.4090   -8726.2965  0.2954 
   00045    0.4205   -8726.6615  0.2947 
   00046    0.4227   -8736.9451  0.2955 
   00047    0.4349   -8757.8408  0.3071 
   00048    0.4416   -8767.1612  0.3096 
   00049    0.4271   -8761.6969  0.3068 
   00050    0.4323   -8777.2002  0.3030 
   00051    0.4109   -8761.5356  0.3027 
   00052    0.4430   -8834.2919  0.3094 
   00053    0.4271   -8827.9450  0.3076 
   00054    0.4283   -8803.0971  0.3103 
   00055    0.4438   -8773.8818  0.3116 
   00056    0.4305   -8824.8671  0.3043 
   00057    0.4175   -8816.9213  0.3015 
   00058    0.4312   -8855.9505  0.3038 
   00059    0.4179   -8850.6508  0.3124 
   00060    0.4124   -8834.2056  0.3092 
   00061    0.4172   -8828.7275  0.3134 
   00062    0.4342   -8787.3098  0.3248 
   00063    0.4445   -8823.6175  0.3271 
   00064    0.4179   -8842.1254  0.3253 
   00065    0.4205   -8828.7054  0.3260 
   00066    0.4075   -8842.9805  0.3286 
   00067    0.4323   -8820.0995  0.3293 
   00068    0.4294   -8850.7619  0.3371 
   00069    0.4327   -8830.2627  0.3311 
   00070    0.4190   -8853.8349  0.3299 
   00071    0.4308   -8889.8044  0.3283 
   00072    0.4212   -8914.6846  0.3266 
   00073    0.4168   -8916.2761  0.3232 
   00074    0.4186   -8883.6920  0.3238 
   00075    0.4153   -8856.8778  0.3231 
   00076    0.4312   -8850.3171  0.3270 
   00077    0.4264   -8918.6364  0.3284 
   00078    0.4168   -8933.7875  0.3287 
   00079    0.4127   -8963.5876  0.3250 
   00080    0.4053   -8962.2205  0.3169 
   00081    0.4238   -8896.9883  0.3139 
   00082    0.4286   -8947.1776  0.3154 
   00083    0.4283   -8995.1997  0.3198 
   00084    0.4050   -8958.9305  0.3262 
   00085    0.4112   -8959.0473  0.3352 
