#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-29PM
# Size of lattice:     72x72
# Number of MC steps:  54
# Reduced temperature: 0.500
# Run time (s):        1.172212
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5307.3062  0.2562 
   00001    0.6836   -7744.9793  0.2604 
   00002    0.6217   -9383.4559  0.2602 
   00003    0.5897  -10645.1539  0.2652 
   00004    0.5490  -11471.9577  0.2680 
   00005    0.5355  -12229.2976  0.2721 
   00006    0.5220  -12751.6369  0.2687 
   00007    0.5033  -13211.1620  0.2710 
   00008    0.5035  -13635.2362  0.2713 
   00009    0.4853  -13947.5036  0.2751 
   00010    0.4815  -14202.9329  0.2788 
   00011    0.4734  -14414.4863  0.2799 
   00012    0.4678  -14609.6794  0.2818 
   00013    0.4699  -14809.5688  0.2799 
   00014    0.4578  -14953.6252  0.2794 
   00015    0.4759  -15112.3330  0.2730 
   00016    0.4657  -15255.8786  0.2717 
   00017    0.4554  -15399.9509  0.2729 
   00018    0.4601  -15490.9295  0.2703 
   00019    0.4452  -15657.3578  0.2655 
   00020    0.4497  -15738.3657  0.2647 
   00021    0.4628  -15839.3974  0.2667 
   00022    0.4475  -15934.7892  0.2604 
   00023    0.4504  -16001.0799  0.2579 
   00024    0.4390  -16129.4696  0.2636 
   00025    0.4338  -16169.3677  0.2646 
   00026    0.4516  -16219.7009  0.2638 
   00027    0.4483  -16203.5705  0.2621 
   00028    0.4377  -16257.5176  0.2610 
   00029    0.4342  -16270.8157  0.2602 
   00030    0.4307  -16298.8109  0.2637 
   00031    0.4284  -16359.1614  0.2649 
   00032    0.4410  -16433.6988  0.2653 
   00033    0.4317  -16523.5687  0.2642 
   00034    0.4348  -16562.7245  0.2687 
   00035    0.4398  -16601.9065  0.2686 
   00036    0.4408  -16626.2266  0.2627 
   00037    0.4429  -16639.6642  0.2609 
   00038    0.4373  -16637.9565  0.2634 
   00039    0.4252  -16612.8667  0.2656 
   00040    0.4329  -16654.7979  0.2694 
   00041    0.4365  -16749.4694  0.2733 
   00042    0.4225  -16700.0232  0.2794 
   00043    0.4250  -16683.0069  0.2813 
   00044    0.4319  -16754.0830  0.2778 
   00045    0.4412  -16832.2848  0.2774 
   00046    0.4255  -16776.6095  0.2753 
   00047    0.4315  -16802.8922  0.2776 
   00048    0.4259  -16889.9781  0.2821 
   00049    0.4213  -16880.7866  0.2792 
   00050    0.4246  -16900.0458  0.2795 
   00051    0.4225  -16903.0594  0.2832 
   00052    0.4151  -16835.9695  0.2812 
   00053    0.4321  -16901.1160  0.2847 
   00054    0.4323  -16816.4712  0.2866 
