#=====================================================
# File created:        Thu-23-Oct-2025-at-12-14-07PM
# Size of lattice:     27x27
# Number of MC steps:  206
# Reduced temperature: 0.500
# Run time (s):        0.639581
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -722.5242  0.2604 
   00001    0.6886   -1013.4654  0.2869 
   00002    0.6598   -1259.3113  0.2864 
   00003    0.5940   -1448.1580  0.2946 
   00004    0.5460   -1550.8385  0.3092 
   00005    0.5336   -1628.9793  0.3269 
   00006    0.5226   -1691.4370  0.3172 
   00007    0.5514   -1798.7645  0.3170 
   00008    0.4829   -1853.8688  0.3234 
   00009    0.4938   -1905.4724  0.3362 
   00010    0.4417   -1935.6758  0.3267 
   00011    0.5185   -1998.7234  0.3529 
   00012    0.4897   -2048.3354  0.3770 
   00013    0.4417   -2088.4987  0.3842 
   00014    0.4513   -2103.5678  0.3912 
   00015    0.4527   -2129.8308  0.3793 
   00016    0.4390   -2159.9889  0.3765 
   00017    0.4376   -2200.8216  0.3855 
   00018    0.3909   -2199.6071  0.3901 
   00019    0.4966   -2217.7391  0.3974 
   00020    0.4390   -2184.9375  0.3988 
   00021    0.4252   -2193.7689  0.3952 
   00022    0.4664   -2197.1426  0.3981 
   00023    0.4376   -2220.7211  0.3990 
   00024    0.4102   -2245.6863  0.3987 
   00025    0.4321   -2258.6718  0.4008 
   00026    0.4705   -2285.4418  0.4114 
   00027    0.4362   -2292.4031  0.4185 
   00028    0.4211   -2307.2787  0.4170 
   00029    0.4170   -2301.8151  0.4203 
   00030    0.4170   -2288.3553  0.4266 
   00031    0.4362   -2302.8611  0.4229 
   00032    0.4554   -2308.8845  0.4201 
   00033    0.4307   -2316.6467  0.4264 
   00034    0.4225   -2319.1415  0.4313 
   00035    0.4376   -2311.0479  0.4437 
   00036    0.4129   -2327.2949  0.4463 
   00037    0.4143   -2335.6448  0.4455 
   00038    0.4184   -2343.3540  0.4355 
   00039    0.4431   -2327.8442  0.4338 
   00040    0.4074   -2334.1945  0.4343 
