#=====================================================
# File created:        Sat-18-Oct-2025-at-06-54-47PM
# Size of lattice:     14x14
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        1.290441
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -177.0218  0.3072 
   00001    0.6633    -284.7562  0.3340 
   00002    0.5765    -346.4902  0.3396 
   00003    0.6020    -386.9500  0.3363 
   00004    0.5714    -409.6092  0.3403 
   00005    0.5510    -443.6286  0.3844 
   00006    0.5255    -465.5682  0.3849 
   00007    0.5255    -480.9527  0.4095 
   00008    0.4847    -501.7137  0.3962 
   00009    0.4847    -530.7772  0.3980 
   00010    0.4643    -540.9064  0.4400 
   00011    0.4745    -539.6686  0.4203 
   00012    0.5102    -536.6837  0.4404 
   00013    0.4796    -528.6256  0.4411 
   00014    0.4796    -554.5081  0.4645 
   00015    0.4133    -572.8518  0.5060 
   00016    0.4541    -571.6415  0.5214 
   00017    0.4745    -576.3835  0.5323 
   00018    0.4184    -583.3979  0.5085 
   00019    0.4949    -580.9300  0.5046 
   00020    0.4031    -582.7529  0.5184 
   00021    0.4847    -581.4194  0.5177 
   00022    0.4439    -588.8903  0.5234 
   00023    0.4592    -594.8984  0.5341 
   00024    0.4184    -600.4481  0.5516 
   00025    0.4694    -604.1712  0.5640 
   00026    0.4898    -596.5378  0.5744 
   00027    0.4694    -595.7075  0.6022 
   00028    0.4439    -596.5173  0.5897 
   00029    0.4184    -610.9315  0.6088 
   00030    0.3776    -615.2397  0.6166 
   00031    0.4490    -627.8662  0.6369 
   00032    0.4490    -623.0171  0.6290 
   00033    0.4541    -615.6992  0.6353 
   00034    0.3929    -625.3289  0.6411 
   00035    0.4031    -639.9843  0.6551 
   00036    0.5255    -650.1709  0.6779 
   00037    0.3980    -643.6344  0.6899 
   00038    0.4694    -649.5543  0.7120 
   00039    0.3571    -651.1206  0.6966 
   00040    0.3724    -655.0609  0.7039 
   00041    0.4286    -663.7254  0.7106 
   00042    0.4082    -671.6710  0.7212 
   00043    0.4235    -658.3282  0.7108 
   00044    0.4082    -662.0259  0.7213 
   00045    0.4490    -658.3362  0.7235 
   00046    0.3929    -655.1425  0.7088 
   00047    0.3980    -660.1423  0.7112 
   00048    0.3878    -655.9398  0.7264 
   00049    0.4082    -634.3528  0.7026 
   00050    0.4388    -641.4059  0.6973 
   00051    0.3980    -640.7421  0.6832 
   00052    0.4796    -643.0990  0.6814 
   00053    0.4898    -643.2131  0.7058 
   00054    0.4082    -626.9467  0.6938 
   00055    0.4235    -639.3753  0.7104 
   00056    0.4490    -646.0228  0.7201 
   00057    0.4031    -659.6527  0.7237 
   00058    0.4490    -664.8895  0.7219 
   00059    0.4082    -668.5496  0.7231 
   00060    0.4082    -634.4514  0.7215 
   00061    0.3776    -648.1058  0.7274 
   00062    0.4031    -652.4179  0.7396 
   00063    0.4439    -654.4670  0.7229 
   00064    0.4337    -661.2535  0.7416 
   00065    0.4133    -661.2166  0.7344 
   00066    0.3776    -666.2846  0.7435 
   00067    0.3980    -672.7072  0.7307 
   00068    0.3520    -672.2785  0.7371 
   00069    0.3673    -668.1398  0.7401 
   00070    0.3571    -680.2427  0.7663 
   00071    0.4082    -666.7039  0.7791 
   00072    0.4184    -664.6218  0.7841 
   00073    0.4082    -654.2747  0.7681 
   00074    0.3827    -650.0222  0.7739 
   00075    0.3878    -653.7280  0.7793 
   00076    0.4337    -644.3465  0.7778 
   00077    0.4592    -639.2980  0.7578 
