#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-04PM
# Size of lattice:     52x52
# Number of MC steps:  14
# Reduced temperature: 0.500
# Run time (s):        0.158585
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2668.5076  0.2595 
   00001    0.6579   -3940.9813  0.2646 
   00002    0.6365   -4904.1083  0.2750 
   00003    0.5714   -5496.2951  0.2804 
   00004    0.5618   -5944.5972  0.2782 
   00005    0.5281   -6364.6959  0.2818 
   00006    0.5222   -6622.4636  0.2759 
   00007    0.5133   -6923.4235  0.2756 
   00008    0.4911   -7142.6166  0.2804 
   00009    0.5022   -7271.7734  0.2863 
   00010    0.4767   -7420.3301  0.2876 
   00011    0.4734   -7591.7018  0.2890 
   00012    0.4663   -7717.1021  0.2899 
   00013    0.4745   -7835.5933  0.2951 
   00014    0.4571   -7877.9571  0.2982 
