#=====================================================
# File created:        Thu-23-Oct-2025-at-12-14-30PM
# Size of lattice:     19x19
# Number of MC steps:  321
# Reduced temperature: 0.500
# Run time (s):        0.501520
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -338.2032  0.2890 
   00001    0.7119    -549.2277  0.3172 
   00002    0.6620    -633.3732  0.3234 
   00003    0.6205    -723.1072  0.3161 
   00004    0.5817    -766.8604  0.3219 
   00005    0.5457    -811.4940  0.3269 
   00006    0.5789    -839.8017  0.3318 
   00007    0.5319    -889.7171  0.3236 
   00008    0.5042    -915.0624  0.3257 
   00009    0.5402    -930.8875  0.3284 
   00010    0.5596    -968.1495  0.3301 
   00011    0.4681    -994.7379  0.3436 
   00012    0.4321   -1019.9256  0.3580 
   00013    0.4488   -1039.4912  0.3654 
   00014    0.4903   -1066.4957  0.3752 
   00015    0.5125   -1069.0846  0.3791 
   00016    0.4792   -1079.9652  0.3922 
   00017    0.4515   -1104.2528  0.4151 
   00018    0.4266   -1102.8889  0.4182 
   00019    0.4349   -1096.6009  0.4095 
   00020    0.4571   -1106.7224  0.4256 
   00021    0.4266   -1091.9020  0.4249 
   00022    0.4155   -1075.6538  0.4268 
   00023    0.4377   -1099.4674  0.4343 
   00024    0.4626   -1097.6599  0.4239 
   00025    0.4543   -1110.7643  0.4224 
   00026    0.4958   -1110.5059  0.4181 
   00027    0.4820   -1117.7899  0.4318 
   00028    0.4709   -1102.9225  0.4136 
   00029    0.4044   -1110.7154  0.4068 
   00030    0.4571   -1131.9480  0.4100 
   00031    0.4792   -1144.1431  0.4198 
   00032    0.4127   -1148.8591  0.4137 
   00033    0.4294   -1124.5087  0.4052 
   00034    0.4598   -1133.6825  0.4032 
   00035    0.4349   -1131.8146  0.3932 
   00036    0.3850   -1114.3638  0.3739 
   00037    0.4931   -1093.3315  0.3824 
   00038    0.4765   -1104.1869  0.3917 
   00039    0.4515   -1098.3425  0.3982 
   00040    0.4515   -1103.3431  0.4038 
   00041    0.4792   -1125.7924  0.4097 
   00042    0.4598   -1118.9397  0.4148 
   00043    0.4294   -1134.8024  0.4274 
   00044    0.4349   -1143.0942  0.4252 
   00045    0.3906   -1143.6394  0.4185 
   00046    0.4211   -1152.8113  0.4151 
   00047    0.4709   -1169.6577  0.4136 
   00048    0.4238   -1168.4300  0.4194 
   00049    0.4432   -1170.8722  0.4296 
   00050    0.4460   -1176.0786  0.4354 
   00051    0.4072   -1156.1743  0.4351 
