#=====================================================
# File created:        Sat-18-Oct-2025-at-08-22-37PM
# Size of lattice:     19x19
# Number of MC steps:  321
# Reduced temperature: 0.500
# Run time (s):        1.143691
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -366.5617  0.2772 
   00001    0.7119    -522.4029  0.2791 
   00002    0.6039    -640.0005  0.2634 
   00003    0.5873    -721.3962  0.2763 
   00004    0.5623    -813.1722  0.2718 
   00005    0.5319    -868.4260  0.2534 
   00006    0.5623    -895.4036  0.2820 
   00007    0.5152    -934.3468  0.2847 
   00008    0.4792    -960.3785  0.2769 
   00009    0.4543    -962.2433  0.2920 
   00010    0.4377    -999.3634  0.2938 
   00011    0.4931    -999.7130  0.2833 
   00012    0.4404   -1032.6236  0.3008 
   00013    0.4460   -1030.4606  0.3073 
   00014    0.4958   -1040.5311  0.3392 
   00015    0.4543   -1029.7819  0.3466 
   00016    0.4848   -1060.2486  0.3522 
   00017    0.4875   -1077.8160  0.3772 
   00018    0.5069   -1079.7758  0.3855 
   00019    0.4515   -1069.4622  0.3925 
   00020    0.4238   -1068.7473  0.3820 
   00021    0.4100   -1070.2468  0.3980 
   00022    0.4432   -1060.8439  0.4071 
   00023    0.4626   -1081.7758  0.3946 
   00024    0.4931   -1096.0516  0.3874 
   00025    0.4183   -1091.6576  0.3619 
   00026    0.4432   -1101.3411  0.3684 
   00027    0.4432   -1100.2408  0.3661 
   00028    0.4598   -1095.3301  0.3739 
   00029    0.4294   -1106.7094  0.3848 
   00030    0.4488   -1127.7151  0.3934 
   00031    0.5069   -1135.7077  0.3891 
   00032    0.4266   -1138.4736  0.3853 
   00033    0.4460   -1136.7441  0.3830 
   00034    0.4709   -1134.1741  0.3929 
   00035    0.4460   -1136.5271  0.4142 
   00036    0.3823   -1142.9655  0.4071 
   00037    0.4377   -1133.2051  0.3969 
   00038    0.4044   -1135.3453  0.4198 
   00039    0.4183   -1132.0644  0.4063 
   00040    0.4488   -1139.9116  0.4150 
   00041    0.4044   -1138.3000  0.4175 
   00042    0.4404   -1143.5647  0.4260 
   00043    0.4100   -1134.1640  0.4426 
