#=====================================================
# File created:        Sat-18-Oct-2025-at-08-20-16PM
# Size of lattice:     37x37
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        0.293628
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1401.6493  0.2753 
   00001    0.6874   -2094.9640  0.2942 
   00002    0.6253   -2543.1907  0.2785 
   00003    0.5588   -2827.5367  0.2854 
   00004    0.5836   -3079.2836  0.2805 
   00005    0.5486   -3310.2400  0.2820 
   00006    0.5230   -3477.0654  0.2879 
   00007    0.5004   -3564.8444  0.2909 
   00008    0.5069   -3674.1711  0.2853 
   00009    0.4595   -3758.5930  0.2818 
   00010    0.4719   -3830.0060  0.2769 
   00011    0.4755   -3892.0986  0.2813 
   00012    0.4470   -3944.7326  0.2867 
   00013    0.4726   -3922.8065  0.2873 
   00014    0.4522   -3976.5913  0.2788 
   00015    0.4522   -4003.6821  0.2868 
   00016    0.4675   -4050.9387  0.2857 
   00017    0.4638   -4088.1415  0.2925 
   00018    0.4726   -4079.4550  0.3029 
   00019    0.4587   -4149.9153  0.2937 
   00020    0.4419   -4168.1955  0.2921 
   00021    0.4529   -4196.7536  0.2969 
   00022    0.4456   -4214.2900  0.3002 
