#=====================================================
# File created:        Sat-18-Oct-2025-at-06-51-29PM
# Size of lattice:     5x5
# Number of MC steps:  132
# Reduced temperature: 0.500
# Run time (s):        0.057687
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -32.5345  0.4718 
   00001    0.7600     -38.2773  0.5574 
   00002    0.6400     -51.4952  0.5690 
   00003    0.4400     -51.4361  0.6088 
   00004    0.4400     -58.9190  0.4902 
   00005    0.4800     -61.0020  0.4960 
   00006    0.6400     -58.4515  0.4351 
   00007    0.5600     -63.8725  0.5322 
   00008    0.4000     -62.4249  0.5429 
   00009    0.4400     -63.4364  0.4239 
   00010    0.4000     -66.1337  0.4211 
   00011    0.3600     -62.4174  0.4633 
   00012    0.4000     -62.1597  0.5164 
   00013    0.4800     -62.3975  0.5252 
   00014    0.6000     -67.7313  0.6286 
   00015    0.3600     -71.4831  0.7256 
   00016    0.4800     -82.8181  0.8395 
   00017    0.4400     -83.0032  0.8684 
   00018    0.4000     -84.8582  0.8871 
   00019    0.3600     -85.3060  0.9088 
   00020    0.4800     -83.2610  0.8825 
   00021    0.3200     -83.4764  0.9031 
   00022    0.4800     -85.6876  0.9229 
   00023    0.5600     -86.7605  0.9249 
   00024    0.5600     -90.9456  0.9477 
   00025    0.3200     -92.2270  0.9539 
   00026    0.1200     -94.0512  0.9615 
   00027    0.4000     -89.1095  0.9344 
   00028    0.3200     -87.7783  0.9260 
   00029    0.2800     -86.9753  0.9197 
   00030    0.7200     -87.7996  0.9396 
   00031    0.4000     -86.3221  0.9326 
   00032    0.4400     -88.0866  0.9309 
   00033    0.2800     -88.5259  0.9249 
   00034    0.5200     -87.0810  0.9344 
   00035    0.1600     -86.6565  0.9373 
   00036    0.2800     -86.9208  0.9274 
   00037    0.4800     -88.5016  0.9299 
   00038    0.3200     -87.3162  0.9313 
   00039    0.2800     -84.4950  0.9217 
   00040    0.4800     -89.7923  0.9312 
   00041    0.4000     -89.2143  0.9344 
   00042    0.4000     -87.0316  0.9173 
   00043    0.3200     -86.1126  0.9314 
   00044    0.4800     -83.5484  0.9149 
   00045    0.3600     -86.7881  0.9334 
   00046    0.4800     -92.5004  0.9576 
   00047    0.4000     -93.8120  0.9585 
   00048    0.6400     -87.6605  0.9175 
   00049    0.4000     -88.2284  0.9016 
   00050    0.3200     -90.7326  0.9427 
   00051    0.3200     -88.1491  0.9179 
   00052    0.4800     -88.8696  0.9093 
   00053    0.4400     -88.7093  0.9249 
   00054    0.3200     -85.9480  0.9049 
   00055    0.4800     -87.8421  0.9233 
   00056    0.3200     -88.5739  0.9222 
   00057    0.3600     -89.2395  0.9327 
   00058    0.4000     -91.2882  0.9474 
   00059    0.3600     -92.5383  0.9533 
   00060    0.5200     -92.4991  0.9525 
   00061    0.4800     -90.2706  0.9403 
