#=====================================================
# File created:        Sat-18-Oct-2025-at-06-52-12PM
# Size of lattice:     14x14
# Number of MC steps:  206
# Reduced temperature: 0.500
# Run time (s):        0.541633
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -205.2813  0.3004 
   00001    0.6531    -295.7613  0.3048 
   00002    0.5918    -369.5437  0.2844 
   00003    0.5663    -404.9783  0.2614 
   00004    0.5000    -423.5723  0.2946 
   00005    0.5510    -454.5895  0.2949 
   00006    0.5867    -460.8448  0.3021 
   00007    0.5204    -488.3371  0.3363 
   00008    0.5408    -486.6255  0.3351 
   00009    0.4898    -480.6046  0.3405 
   00010    0.5204    -498.1882  0.3571 
   00011    0.5255    -508.7670  0.4030 
   00012    0.5000    -533.9480  0.4151 
   00013    0.4949    -538.8877  0.4145 
   00014    0.4898    -552.7271  0.4116 
   00015    0.4541    -559.7211  0.3931 
   00016    0.4796    -572.5025  0.4406 
   00017    0.4847    -576.4304  0.4503 
   00018    0.4745    -595.2301  0.4884 
   00019    0.4796    -596.1526  0.5095 
   00020    0.4082    -591.6960  0.4994 
   00021    0.4337    -599.2023  0.4734 
   00022    0.4439    -587.1256  0.4768 
   00023    0.4286    -588.6357  0.4820 
   00024    0.4286    -584.6030  0.4717 
   00025    0.5051    -598.2867  0.4922 
   00026    0.4286    -604.4460  0.4902 
   00027    0.4388    -593.4870  0.4771 
   00028    0.4031    -605.8511  0.4897 
   00029    0.5408    -595.9999  0.4498 
   00030    0.4592    -600.6967  0.4686 
   00031    0.4643    -598.7322  0.4710 
   00032    0.4235    -595.0154  0.4441 
   00033    0.4082    -604.9287  0.4683 
   00034    0.4439    -618.5162  0.5053 
   00035    0.4847    -617.9663  0.4971 
   00036    0.4286    -609.4277  0.4729 
   00037    0.4439    -608.8890  0.4670 
   00038    0.4133    -617.2749  0.4825 
   00039    0.4439    -617.7372  0.4889 
   00040    0.4286    -615.2164  0.4995 
   00041    0.4133    -610.0708  0.4981 
   00042    0.4694    -620.9077  0.5062 
   00043    0.4184    -634.0240  0.5189 
   00044    0.3980    -645.5111  0.5213 
