#=====================================================
# File created:        Sat-18-Oct-2025-at-06-53-19PM
# Size of lattice:     27x27
# Number of MC steps:  321
# Reduced temperature: 0.500
# Run time (s):        3.033943
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -732.8246  0.2753 
   00001    0.6968   -1073.1720  0.2836 
   00002    0.6310   -1306.3205  0.2675 
   00003    0.5830   -1442.9875  0.2694 
   00004    0.6008   -1589.5721  0.2663 
   00005    0.5267   -1686.1975  0.2689 
   00006    0.5199   -1748.9433  0.2578 
   00007    0.5254   -1804.8844  0.2576 
   00008    0.4897   -1867.2181  0.2613 
   00009    0.5281   -1898.4012  0.2755 
   00010    0.4829   -1967.5706  0.2804 
   00011    0.4705   -1995.5469  0.2849 
   00012    0.4801   -2051.7483  0.2786 
   00013    0.4842   -2062.2933  0.2848 
   00014    0.4499   -2083.5430  0.2837 
   00015    0.4499   -2090.7895  0.2944 
   00016    0.4787   -2115.7121  0.2910 
   00017    0.4774   -2151.4061  0.3074 
   00018    0.4733   -2154.6452  0.3110 
   00019    0.4774   -2179.5280  0.3259 
   00020    0.4458   -2189.2737  0.3198 
   00021    0.4636   -2205.4584  0.3315 
   00022    0.4431   -2215.3914  0.3340 
   00023    0.4540   -2207.7750  0.3275 
   00024    0.4335   -2232.3206  0.3300 
   00025    0.4280   -2250.6211  0.3325 
   00026    0.4321   -2259.1405  0.3413 
   00027    0.4746   -2282.9676  0.3426 
   00028    0.4719   -2268.4389  0.3412 
   00029    0.4129   -2277.1257  0.3403 
   00030    0.4362   -2301.0939  0.3418 
   00031    0.4486   -2321.1772  0.3461 
   00032    0.4102   -2337.4560  0.3468 
   00033    0.4348   -2358.1526  0.3435 
   00034    0.4376   -2334.9892  0.3362 
   00035    0.4431   -2336.8663  0.3467 
   00036    0.4266   -2359.9534  0.3547 
   00037    0.4294   -2372.7177  0.3578 
   00038    0.4184   -2368.2933  0.3646 
   00039    0.4047   -2337.3063  0.3701 
   00040    0.4307   -2336.9672  0.3740 
   00041    0.4211   -2367.6238  0.3787 
   00042    0.4376   -2404.7700  0.3832 
   00043    0.4527   -2406.5119  0.3806 
   00044    0.4102   -2419.8894  0.3850 
   00045    0.4170   -2417.4750  0.3828 
   00046    0.4417   -2398.2537  0.3852 
   00047    0.4321   -2380.2085  0.3976 
   00048    0.4211   -2372.6428  0.4031 
   00049    0.4088   -2366.2414  0.3976 
   00050    0.4184   -2365.3002  0.3923 
   00051    0.4129   -2370.3975  0.3933 
   00052    0.4266   -2357.8092  0.3879 
   00053    0.4005   -2379.3558  0.3796 
   00054    0.4348   -2376.3124  0.3864 
   00055    0.4252   -2386.2133  0.3871 
   00056    0.4554   -2349.9433  0.3934 
   00057    0.4527   -2364.0542  0.3880 
   00058    0.3978   -2369.8696  0.3870 
   00059    0.4156   -2348.8021  0.3791 
   00060    0.4417   -2357.8518  0.3914 
   00061    0.4170   -2353.8534  0.3870 
   00062    0.4019   -2358.7464  0.3820 
   00063    0.4115   -2372.6025  0.3865 
   00064    0.4211   -2374.5878  0.3903 
   00065    0.4225   -2371.2612  0.3891 
   00066    0.4239   -2393.9456  0.3807 
   00067    0.4540   -2374.5541  0.3721 
   00068    0.4362   -2369.4608  0.3690 
   00069    0.4403   -2370.3628  0.3723 
   00070    0.4348   -2353.7377  0.3815 
   00071    0.4458   -2376.1888  0.3932 
   00072    0.4156   -2414.0865  0.3944 
   00073    0.4115   -2387.1739  0.3855 
   00074    0.4294   -2386.0410  0.3911 
   00075    0.4472   -2392.0110  0.3883 
   00076    0.4019   -2376.5489  0.3713 
   00077    0.4280   -2381.3039  0.3760 
   00078    0.4307   -2387.1414  0.3677 
   00079    0.3909   -2391.7959  0.3805 
   00080    0.4390   -2399.9056  0.3770 
   00081    0.4431   -2375.1596  0.3894 
   00082    0.4348   -2383.6258  0.3994 
   00083    0.4225   -2375.1847  0.4080 
   00084    0.4348   -2373.6474  0.4060 
   00085    0.4184   -2380.7893  0.4146 
   00086    0.4252   -2381.7685  0.4236 
   00087    0.4431   -2401.5713  0.4384 
   00088    0.4376   -2422.9433  0.4521 
   00089    0.4417   -2396.8135  0.4603 
   00090    0.4156   -2399.7437  0.4707 
   00091    0.4266   -2429.6846  0.4762 
   00092    0.4280   -2389.4024  0.4668 
   00093    0.4307   -2385.3989  0.4670 
   00094    0.3896   -2388.7551  0.4565 
   00095    0.4239   -2379.3666  0.4723 
   00096    0.4019   -2390.8786  0.4757 
   00097    0.4540   -2377.8013  0.4751 
   00098    0.4307   -2404.6561  0.4708 
   00099    0.4143   -2423.5623  0.4805 
   00100    0.4307   -2439.2122  0.4723 
   00101    0.4143   -2441.5870  0.4712 
   00102    0.4198   -2420.6148  0.4678 
   00103    0.4156   -2408.3721  0.4824 
   00104    0.4170   -2373.2184  0.4898 
   00105    0.4211   -2348.3388  0.4866 
   00106    0.4486   -2370.1473  0.4903 
   00107    0.4472   -2372.2916  0.4989 
   00108    0.4074   -2384.4840  0.4979 
   00109    0.4074   -2372.0452  0.4995 
