#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-02PM
# Size of lattice:     14x14
# Number of MC steps:  14
# Reduced temperature: 0.500
# Run time (s):        0.012682
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -185.8658  0.2870 
   00001    0.7296    -305.6651  0.3405 
   00002    0.5867    -373.7968  0.3714 
   00003    0.5867    -410.9664  0.3862 
   00004    0.5459    -467.6784  0.4106 
   00005    0.5153    -487.8507  0.4259 
   00006    0.4694    -481.8906  0.4504 
   00007    0.5204    -504.0336  0.4917 
   00008    0.4796    -514.5361  0.5099 
   00009    0.5306    -523.0994  0.5335 
   00010    0.4592    -530.9869  0.5590 
   00011    0.4694    -554.5372  0.5751 
   00012    0.4541    -578.2627  0.5851 
   00013    0.4694    -590.6715  0.5970 
   00014    0.4643    -598.3825  0.5932 
