#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-15PM
# Size of lattice:     5x5
# Number of MC steps:  35
# Reduced temperature: 0.500
# Run time (s):        0.005038
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -10.2159  0.3510 
   00001    0.6000     -32.6914  0.4380 
   00002    0.6400     -46.2706  0.5676 
   00003    0.6800     -49.4501  0.6308 
   00004    0.6000     -58.2919  0.6467 
   00005    0.4400     -63.2381  0.7088 
   00006    0.3600     -66.6797  0.7314 
   00007    0.4400     -71.6548  0.7783 
   00008    0.5200     -73.3824  0.7808 
   00009    0.4800     -71.5387  0.7558 
   00010    0.4000     -78.3318  0.8213 
   00011    0.2000     -77.5919  0.8299 
   00012    0.4000     -72.3407  0.7951 
   00013    0.4800     -73.6953  0.7806 
   00014    0.4800     -71.6249  0.7506 
   00015    0.5600     -74.4510  0.7954 
   00016    0.4000     -80.8675  0.8238 
   00017    0.2800     -83.6362  0.8477 
   00018    0.4400     -82.3568  0.8453 
   00019    0.2800     -81.7784  0.8433 
   00020    0.6000     -82.3216  0.8186 
   00021    0.3600     -80.4438  0.8223 
   00022    0.3600     -80.4984  0.8400 
   00023    0.3600     -81.6138  0.8198 
   00024    0.4000     -81.9232  0.8229 
   00025    0.4400     -81.4757  0.8429 
   00026    0.4000     -83.4049  0.8760 
   00027    0.3600     -86.8665  0.8963 
   00028    0.4800     -84.8121  0.8957 
   00029    0.5200     -85.7807  0.9126 
   00030    0.4400     -88.1591  0.9177 
   00031    0.2800     -88.3091  0.9240 
   00032    0.5600     -81.8285  0.8935 
   00033    0.4000     -82.1054  0.8908 
   00034    0.4400     -83.2949  0.9200 
   00035    0.2800     -86.3372  0.9332 
