#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-12PM
# Size of lattice:     72x72
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        0.475275
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5233.9485  0.2663 
   00001    0.6771   -7643.0993  0.2664 
   00002    0.6256   -9228.4635  0.2714 
   00003    0.5914  -10417.9561  0.2662 
   00004    0.5521  -11310.2597  0.2639 
   00005    0.5428  -12073.9221  0.2589 
   00006    0.5162  -12569.9035  0.2597 
   00007    0.5212  -13154.6135  0.2601 
   00008    0.4950  -13538.0222  0.2584 
   00009    0.4944  -13962.0283  0.2566 
   00010    0.4840  -14262.3801  0.2592 
   00011    0.4842  -14561.1338  0.2604 
   00012    0.4782  -14752.3789  0.2685 
   00013    0.4637  -14979.2145  0.2720 
   00014    0.4645  -15173.0160  0.2712 
   00015    0.4591  -15368.4463  0.2694 
   00016    0.4545  -15447.2227  0.2652 
   00017    0.4599  -15586.8701  0.2645 
   00018    0.4535  -15692.8856  0.2656 
   00019    0.4473  -15764.6814  0.2622 
   00020    0.4545  -15788.1994  0.2594 
   00021    0.4524  -15915.6605  0.2571 
   00022    0.4460  -15980.9201  0.2571 
