#=====================================================
# File created:        Sat-18-Oct-2025-at-06-50-22PM
# Size of lattice:     72x72
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        1.463346
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -5369.0298  0.2603 
   00001    0.6844   -7799.3858  0.2665 
   00002    0.6219   -9295.8896  0.2643 
   00003    0.5737  -10458.5885  0.2654 
   00004    0.5417  -11297.2783  0.2603 
   00005    0.5478  -12082.1144  0.2692 
   00006    0.5069  -12641.3819  0.2666 
   00007    0.5118  -13166.5093  0.2735 
   00008    0.5056  -13587.6586  0.2745 
   00009    0.4875  -13984.2413  0.2775 
   00010    0.4736  -14257.6388  0.2789 
   00011    0.4699  -14484.3820  0.2838 
   00012    0.4572  -14665.6613  0.2859 
   00013    0.4772  -14793.2869  0.2859 
   00014    0.4660  -14986.2756  0.2872 
   00015    0.4549  -15140.5301  0.2910 
   00016    0.4568  -15305.2944  0.2964 
   00017    0.4635  -15500.8346  0.2980 
   00018    0.4414  -15600.0693  0.3059 
   00019    0.4645  -15690.8861  0.3110 
   00020    0.4545  -15792.6354  0.3159 
   00021    0.4389  -15819.5887  0.3194 
   00022    0.4597  -15939.9113  0.3220 
