#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-27PM
# Size of lattice:     37x37
# Number of MC steps:  54
# Reduced temperature: 0.500
# Run time (s):        0.312266
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1400.3392  0.2639 
   00001    0.6852   -2053.6995  0.2699 
   00002    0.6304   -2491.2813  0.2738 
   00003    0.5895   -2818.6570  0.2773 
   00004    0.5427   -3017.8230  0.2755 
   00005    0.5391   -3173.2294  0.2861 
   00006    0.5325   -3342.7517  0.2994 
   00007    0.5150   -3447.1104  0.2951 
   00008    0.5215   -3533.0753  0.2988 
   00009    0.4741   -3648.6197  0.3001 
   00010    0.4682   -3718.3215  0.3021 
   00011    0.4631   -3780.5901  0.3122 
   00012    0.4755   -3840.3395  0.3143 
   00013    0.4638   -3877.9724  0.3251 
   00014    0.4485   -3927.0109  0.3341 
   00015    0.4470   -3997.4355  0.3434 
   00016    0.4536   -4060.5995  0.3487 
   00017    0.4368   -4096.4839  0.3597 
   00018    0.4514   -4133.8144  0.3572 
   00019    0.4383   -4186.4781  0.3604 
   00020    0.4580   -4237.9886  0.3589 
   00021    0.4397   -4268.3211  0.3529 
   00022    0.4390   -4256.8823  0.3612 
   00023    0.4463   -4236.3952  0.3493 
   00024    0.4405   -4242.2929  0.3413 
   00025    0.4536   -4269.8052  0.3449 
   00026    0.4354   -4282.8540  0.3481 
   00027    0.4478   -4313.1933  0.3489 
   00028    0.4244   -4311.2601  0.3555 
   00029    0.4149   -4335.2279  0.3488 
   00030    0.4346   -4359.6475  0.3493 
   00031    0.4032   -4351.3159  0.3580 
   00032    0.4310   -4366.3588  0.3567 
   00033    0.4244   -4403.9040  0.3689 
   00034    0.4266   -4427.2177  0.3695 
   00035    0.4295   -4434.4726  0.3828 
   00036    0.4288   -4416.1455  0.3766 
   00037    0.4098   -4416.6081  0.3798 
   00038    0.4215   -4407.0670  0.3754 
   00039    0.4302   -4395.8566  0.3725 
   00040    0.4273   -4375.8431  0.3806 
   00041    0.4061   -4399.7894  0.3870 
   00042    0.4631   -4381.6024  0.3802 
   00043    0.4237   -4369.9218  0.3889 
   00044    0.4178   -4374.3964  0.3809 
   00045    0.4478   -4389.4758  0.3944 
   00046    0.4149   -4419.2160  0.4000 
   00047    0.4222   -4444.7235  0.3970 
   00048    0.4083   -4405.2908  0.4002 
   00049    0.4091   -4459.0349  0.4120 
   00050    0.4565   -4475.2825  0.4179 
   00051    0.4332   -4462.2909  0.4217 
   00052    0.4120   -4498.2891  0.4171 
   00053    0.4237   -4500.2373  0.4240 
   00054    0.4171   -4465.7684  0.4220 
