#=====================================================
# File created:        Thu-23-Oct-2025-at-12-13-07PM
# Size of lattice:     3x3
# Number of MC steps:  22
# Reduced temperature: 0.500
# Run time (s):        0.001704
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000      -2.9476  0.4529 
   00001    0.6667     -20.3812  0.7953 
   00002    0.5556     -25.3126  0.8331 
   00003    0.4444     -25.5747  0.8468 
   00004    0.6667     -26.9045  0.8497 
   00005    0.1111     -27.0498  0.8531 
   00006    0.4444     -29.9126  0.9002 
   00007    0.3333     -33.0583  0.9606 
   00008    0.2222     -33.2651  0.9634 
   00009    0.3333     -32.0347  0.9349 
   00010    0.2222     -31.7617  0.9297 
   00011    0.2222     -33.6839  0.9644 
   00012    0.4444     -34.3208  0.9779 
   00013    0.6667     -34.4541  0.9773 
   00014    0.4444     -31.3111  0.9343 
   00015    0.4444     -31.2088  0.9283 
   00016    0.3333     -31.4099  0.9263 
   00017    0.4444     -29.4943  0.9034 
   00018    0.4444     -26.7192  0.8772 
   00019    0.5556     -26.7208  0.8705 
   00020    0.4444     -25.1624  0.8330 
   00021    0.4444     -25.7771  0.8149 
   00022    0.2222     -26.0967  0.8300 
